step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.0496,1.4500,0.1839,-0.0000,-0.0297,-0.0000,rough,14.0,0,8.046
20,0.64,0.3471,1.4435,0.1799,-0.0001,0.0002,-0.1646,rough,14.0,0,7.781
30,0.96,0.7533,1.3675,0.1799,-0.0000,-0.0001,-0.3031,rough,14.0,0,7.466
40,1.28,1.1523,1.2314,0.1799,-0.0001,0.0000,-0.4055,rough,14.0,0,7.117
50,1.60,1.5424,1.0553,0.1799,-0.0002,-0.0000,-0.4790,rough,14.0,0,6.749
60,1.92,1.9217,0.8501,0.1799,-0.0002,-0.0000,-0.5384,rough,14.0,0,6.369
70,2.24,2.2876,0.6224,0.1799,-0.0002,-0.0000,-0.5970,rough,14.0,0,5.983
80,2.56,2.6387,0.3731,0.1799,-0.0002,-0.0000,-0.6551,rough,14.0,0,5.592
90,2.88,2.9743,0.1031,0.1799,-0.0002,-0.0000,-0.7125,rough,14.0,0,5.196
100,3.20,3.2934,-0.1863,0.1799,-0.0002,-0.0000,-0.7688,rough,14.0,0,4.795
110,3.52,3.5957,-0.4940,0.1799,-0.0002,-0.0000,-0.8233,rough,14.0,0,4.390
120,3.84,3.8819,-0.8187,0.1799,-0.0001,-0.0000,-0.8736,rough,14.0,0,3.980
130,4.16,4.1529,-1.1577,0.1799,-0.0001,-0.0000,-0.9240,rough,14.0,0,3.568
140,4.48,4.4084,-1.5101,0.1799,-0.0002,-0.0000,-0.9781,rough,14.0,0,3.153
150,4.80,4.6456,-1.8760,0.1799,-0.0002,-0.0000,-1.0340,rough,14.0,0,2.735
160,5.12,4.8627,-2.2548,0.1799,-0.0002,-0.0000,-1.0918,rough,14.0,0,2.316
170,5.44,5.0582,-2.6452,0.1799,-0.0002,-0.0000,-1.1534,rough,14.0,0,1.897
180,5.76,5.2294,-3.0464,0.1799,-0.0002,-0.0000,-1.2216,rough,14.0,0,1.479
190,6.08,5.3638,-3.4539,0.1868,0.0259,-0.0115,-1.2951,rough,14.0,0,1.067
200,6.40,5.4248,-3.8534,0.2002,0.1892,0.0200,-1.3599,rough,14.0,1,12.188
210,6.72,5.3927,-4.1167,0.2097,0.1327,-0.0241,-1.7898,rough,14.0,1,12.422
220,7.04,5.2536,-4.3801,0.2095,0.1248,0.0028,-2.1577,rough,14.0,1,12.621
230,7.36,5.0210,-4.6025,0.1977,0.0744,0.0205,-2.4303,rough,14.0,1,12.756
240,7.68,4.7601,-4.7695,0.1903,0.0571,0.0028,-2.6379,rough,14.0,1,12.837
250,8.00,4.4513,-4.9086,0.1822,0.0019,0.0144,-2.7937,rough,14.0,1,12.884
260,8.32,4.1064,-5.0034,0.1785,-0.0076,0.0000,-2.9548,rough,14.0,1,12.889
270,8.64,3.7430,-5.0609,0.1798,-0.0003,-0.0000,3.0766,rough,14.0,1,12.862
280,8.96,3.3623,-5.0276,0.1798,0.0001,0.0003,2.8718,rough,14.0,1,12.755
290,9.28,2.9821,-4.9106,0.1798,-0.0001,-0.0000,2.7150,rough,14.0,1,12.575
300,9.60,2.6143,-4.7279,0.1799,-0.0001,-0.0000,2.5894,rough,14.0,1,12.341
310,9.92,2.2666,-4.4950,0.1818,0.0000,-0.0133,2.5039,rough,14.0,1,12.070
320,10.24,1.9344,-4.2302,0.1764,0.0181,-0.0032,2.4332,rough,14.0,1,11.776
330,10.56,1.6170,-3.9461,0.1797,-0.0009,0.0005,2.3650,rough,14.0,1,11.471
340,10.88,1.3197,-3.6363,0.1799,-0.0003,0.0000,2.3043,rough,14.0,1,11.150
350,11.20,1.0391,-3.3077,0.1799,-0.0002,0.0000,2.2517,rough,14.0,1,10.817
360,11.52,0.7733,-2.9641,0.1799,-0.0001,-0.0000,2.2014,rough,14.0,1,10.477
370,11.84,0.5224,-2.6070,0.1799,-0.0002,-0.0000,2.1504,rough,14.0,1,10.129
380,12.16,0.2881,-2.2370,0.1799,-0.0001,-0.0000,2.1029,rough,14.0,1,9.774
390,12.48,0.0701,-1.8556,0.1799,-0.0001,-0.0000,2.0587,rough,14.0,1,9.413
400,12.80,-0.1312,-1.4645,0.1799,-0.0001,-0.0000,2.0175,rough,14.0,1,9.048
410,13.12,-0.3135,-1.0653,0.1799,0.0000,-0.0001,1.9762,rough,14.0,1,8.678
420,13.44,-0.4843,-0.6675,0.1795,-0.0163,-0.0215,1.9480,rough,14.0,1,8.314
430,13.76,-0.6294,-0.2523,0.1987,0.0251,-0.0106,1.9098,rough,14.0,1,7.935
440,14.08,-0.7783,0.1672,0.1924,-0.0041,0.0209,1.8908,rough,14.0,1,7.559
450,14.40,-0.9134,0.5801,0.1819,-0.0040,0.0095,1.8626,rough,14.0,1,7.194
460,14.72,-1.0351,1.0003,0.1782,0.0002,-0.0105,1.8273,rough,14.0,1,6.826
470,15.04,-1.1399,1.4301,0.1798,0.0024,0.0002,1.7935,rough,14.0,1,6.452
480,15.36,-1.2268,1.8612,0.1811,0.0066,-0.0008,1.7619,rough,14.0,1,6.079
490,15.68,-1.3071,2.2916,0.1762,-0.0115,-0.0233,1.7423,rough,14.0,1,5.713
500,16.00,-1.3759,2.7302,0.1818,-0.0081,-0.0022,1.7071,rough,14.0,1,5.346
510,16.32,-1.4310,3.1712,0.1777,0.0081,0.0201,1.6703,rough,14.0,1,4.983
520,16.64,-1.4639,3.5911,0.1793,-0.0013,-0.0052,1.5610,rough,14.0,1,4.639
530,16.96,-1.4545,4.0158,0.1811,0.0018,-0.0095,1.4475,rough,14.0,1,4.281
540,17.28,-1.3879,4.4388,0.1870,0.0298,-0.0093,1.3732,rough,14.0,1,3.902
550,17.60,-1.2873,4.8279,0.2080,0.1028,-0.0573,1.3389,rough,14.0,1,3.537
560,17.92,-1.1816,5.1923,0.2518,0.1393,-0.1650,1.2891,rough,14.0,1,3.196
570,18.24,-1.0670,5.5239,0.3476,0.1555,-0.3602,1.2255,rough,14.0,1,2.880
580,18.56,-0.9374,5.8675,0.4903,0.1375,-0.4226,1.1679,rough,14.0,1,2.554
