step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,1.0678,-0.7750,0.1839,-0.0000,-0.0331,-0.0000,rough,14.0,0,5.685
20,0.64,1.4715,-0.7820,0.1793,0.0001,0.0031,-0.1386,rough,14.0,0,5.383
30,0.96,1.8829,-0.8488,0.1799,-0.0001,-0.0000,-0.2755,rough,14.0,0,5.046
40,1.28,2.2869,-0.9729,0.1799,-0.0001,-0.0000,-0.3763,rough,14.0,0,4.683
50,1.60,2.6780,-1.1363,0.1799,0.0001,-0.0000,-0.4668,rough,14.0,0,4.309
60,1.92,3.0525,-1.3364,0.1799,-0.0000,-0.0000,-0.5493,rough,14.0,0,3.923
70,2.24,3.4154,-1.5685,0.1799,-0.0002,-0.0000,-0.6082,rough,14.0,0,3.526
80,2.56,3.7636,-1.8218,0.1799,-0.0002,-0.0000,-0.6667,rough,14.0,0,3.128
90,2.88,4.0943,-2.0953,0.1799,-0.0002,0.0000,-0.7287,rough,14.0,0,2.728
100,3.20,4.4050,-2.3893,0.1799,-0.0002,0.0000,-0.7950,rough,14.0,0,2.329
110,3.52,4.6943,-2.7037,0.1799,-0.0002,-0.0000,-0.8646,rough,14.0,0,1.930
120,3.84,4.9612,-3.0373,0.1799,-0.0001,0.0001,-0.9446,rough,14.0,0,1.532
130,4.16,5.1985,-3.3885,0.1788,-0.0069,-0.0019,-1.0322,rough,14.0,0,1.141
140,4.48,5.3778,-3.7392,0.2010,0.0309,-0.1040,-1.1445,rough,14.0,1,0.782
150,4.80,5.4371,-3.9429,0.2114,0.1396,-0.0704,-1.5924,rough,14.0,1,12.275
160,5.12,5.3962,-4.2092,0.2144,0.1516,0.0037,-1.9962,rough,14.0,1,12.510
170,5.44,5.2538,-4.4468,0.2131,0.1393,0.0112,-2.3100,rough,14.0,1,12.684
180,5.76,5.0142,-4.6456,0.1988,0.0744,0.0339,-2.5420,rough,14.0,1,12.795
190,6.08,4.7017,-4.8035,0.1887,0.0133,0.0434,-2.7201,rough,14.0,1,12.852
200,6.40,4.3511,-4.9140,0.1795,0.0010,-0.0025,-2.8562,rough,14.0,1,12.863
210,6.72,3.9998,-5.0019,0.1798,0.0001,0.0000,-3.0900,rough,14.0,1,12.862
220,7.04,3.6249,-5.0125,0.1799,-0.0001,-0.0000,2.9637,rough,14.0,1,12.791
230,7.36,3.2409,-4.9330,0.1799,0.0003,-0.0000,2.7875,rough,14.0,1,12.640
240,7.68,2.8510,-4.7770,0.1799,-0.0002,-0.0000,2.6916,rough,14.0,1,12.423
250,8.00,2.4717,-4.5841,0.1805,0.0009,-0.0028,2.6120,rough,14.0,1,12.181
260,8.32,2.1229,-4.3585,0.1815,0.0054,0.0037,2.5287,rough,14.0,1,11.920
270,8.64,1.7899,-4.1103,0.1803,0.0048,-0.0027,2.4435,rough,14.0,1,11.646
280,8.96,1.4740,-3.8265,0.1796,-0.0010,-0.0003,2.3718,rough,14.0,1,11.345
290,9.28,1.1756,-3.5190,0.1799,-0.0003,-0.0000,2.3079,rough,14.0,1,11.030
300,9.60,0.8949,-3.1915,0.1799,-0.0002,-0.0000,2.2528,rough,14.0,1,10.702
310,9.92,0.6298,-2.8483,0.1799,-0.0002,-0.0000,2.2015,rough,14.0,1,10.365
