step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,1.8901,0.4978,0.6427,0.0359,-0.4005,-0.0121,slope,18.0,0,6.527
20,0.64,1.9348,0.4959,0.6572,0.0484,-0.4141,-0.0148,slope,18.0,0,6.484
30,0.96,2.2747,0.4915,0.8101,0.0452,-0.4441,-0.0167,slope,18.0,0,6.155
40,1.28,2.6203,0.4866,0.9762,0.0394,-0.4563,-0.0181,slope,18.0,0,5.823
50,1.60,2.9448,0.4802,1.1360,0.0355,-0.4632,-0.0250,slope,18.0,0,5.512
60,1.92,3.2559,0.4707,1.2868,0.0312,-0.4460,-0.0352,slope,18.0,0,5.217
70,2.24,3.5528,0.4531,1.4289,0.0404,-0.4447,-0.0660,slope,18.0,0,4.941
80,2.56,3.8416,0.4216,1.5606,0.0529,-0.4123,-0.1089,slope,18.0,0,4.679
90,2.88,4.1438,0.3818,1.6878,0.0264,-0.3883,-0.0683,slope,18.0,0,4.411
100,3.20,4.4494,0.3547,1.8137,0.0182,-0.3902,-0.0696,slope,18.0,0,4.140
110,3.52,4.7754,0.3324,1.9432,0.0099,-0.3631,-0.0349,slope,18.0,0,3.854
120,3.84,5.1071,0.3217,2.0655,0.0014,-0.3572,-0.0099,slope,18.0,0,3.565
130,4.16,5.4437,0.3189,2.1853,-0.0008,-0.3302,-0.0021,slope,18.0,0,3.275
140,4.48,5.7837,0.3181,2.3017,-0.0005,-0.3260,-0.0005,slope,18.0,0,2.991
150,4.80,6.1296,0.3178,2.4171,0.0006,-0.3203,0.0002,slope,18.0,0,2.715
160,5.12,6.4798,0.3181,2.5323,-0.0008,-0.3191,0.0005,slope,18.0,0,2.454
170,5.44,6.8170,0.3169,2.6421,0.0010,-0.3150,0.0078,rough,14.0,0,2.226
180,5.76,7.0911,0.3190,2.7311,0.0027,-0.3139,0.0073,rough,14.0,0,2.061
190,6.08,7.3587,0.3215,2.8181,0.0036,-0.3155,0.0074,rough,14.0,0,1.923
200,6.40,7.6234,0.3235,2.9042,0.0047,-0.3147,0.0083,rough,14.0,0,1.816
210,6.72,8.0812,0.3144,2.8784,0.0740,0.6077,-0.0568,rough,14.0,0,1.727
220,7.04,8.3670,0.1312,2.6833,0.9381,1.1870,0.7822,rough,14.0,0,1.908
230,7.36,8.3928,-0.1010,2.5528,1.2364,0.5015,1.3500,rough,14.0,0,2.141
240,7.68,8.4060,-0.3021,2.4252,1.0016,-0.3338,1.3357,rough,14.0,0,2.343
250,8.00,8.5122,-0.3494,2.3921,1.5102,-0.4936,0.8854,rough,14.0,0,2.400
260,8.32,8.5202,-0.4404,2.3291,2.2651,-0.2623,-0.0588,rough,14.0,0,2.491
270,8.64,8.4287,-0.4862,2.2490,-2.8194,0.5546,-0.1807,rough,14.0,0,2.528
280,8.96,8.2630,-0.4877,2.2900,-2.9179,1.0254,0.1110,rough,14.0,0,2.522
290,9.28,8.2426,-0.5189,2.2638,-2.9100,0.9574,0.1957,rough,14.0,0,2.553
300,9.60,8.2325,-0.5646,2.2782,-2.7269,0.9238,0.4230,rough,14.0,0,2.599
310,9.92,8.2248,-0.6482,2.2855,-2.5275,0.8530,0.6860,rough,14.0,0,2.683
320,10.24,8.2238,-0.7483,2.2870,-2.4622,0.7965,0.8171,rough,14.0,0,2.783
330,10.56,8.2163,-0.8601,2.3006,-2.4355,0.7528,0.9116,rough,14.0,0,2.894
340,10.88,8.2088,-0.9890,2.3141,-2.4360,0.7143,0.9818,rough,14.0,0,3.023
350,11.20,8.2020,-1.1332,2.3285,-2.4480,0.6708,1.0175,rough,14.0,0,3.168
360,11.52,8.2074,-1.2741,2.3527,-2.4405,0.6795,1.0784,rough,14.0,0,3.309
370,11.84,8.1999,-1.4139,2.4017,-2.5654,0.7073,0.9848,rough,14.0,0,3.448
380,12.16,8.1878,-1.5246,2.4384,-2.8241,0.7808,0.7122,rough,14.0,0,3.559
390,12.48,8.1778,-1.6399,2.4845,-2.9832,0.8383,0.5923,rough,14.0,0,3.675
400,12.80,8.2003,-1.7223,2.4829,-2.9516,0.7646,0.7362,rough,14.0,0,3.757
410,13.12,8.2024,-1.8075,2.5315,-3.1410,0.8001,0.5450,rough,14.0,0,3.842
420,13.44,8.1533,-1.8546,2.5906,2.8234,0.7785,0.0743,rough,14.0,0,3.890
430,13.76,7.9916,-1.8582,2.7077,2.9713,0.8199,-0.0444,rough,14.0,0,3.900
440,14.08,7.7820,-1.8353,2.7600,3.1188,-0.0811,0.0189,rough,14.0,0,3.896
450,14.40,7.4643,-1.8372,2.6900,3.0213,-0.2794,0.3015,slope,18.0,0,3.947
460,14.72,7.0411,-1.9618,2.5533,3.0353,-0.3042,0.3112,slope,18.0,0,4.170
470,15.04,6.6314,-2.0699,2.4187,3.0592,-0.3122,0.2449,slope,18.0,0,4.406
480,15.36,6.2504,-2.1503,2.2894,3.0788,-0.3189,0.1984,slope,18.0,0,4.631
