step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-1.3607,0.8836,0.2172,0.0001,0.0018,-0.0007,flat,18.0,0,6.087
20,0.64,-1.3514,0.8809,0.2231,0.0111,0.0084,0.5908,flat,18.0,0,6.097
30,0.96,-1.3070,0.9744,0.2235,0.0091,-0.0106,1.9664,flat,18.0,0,6.084
40,1.28,-1.3160,1.1114,0.2246,-0.0002,-0.0123,2.6685,flat,18.0,0,6.005
50,1.60,-1.5110,1.2158,0.2244,0.0080,-0.0141,2.9760,flat,18.0,0,5.784
60,1.92,-1.8886,1.2584,0.2234,-0.0234,-0.0000,3.0877,flat,18.0,0,5.441
70,2.24,-2.3422,1.3057,0.2257,0.0039,0.0115,2.8251,flat,18.0,0,5.037
80,2.56,-2.8032,1.4894,0.2179,-0.0002,0.0258,2.6110,flat,18.0,0,4.556
90,2.88,-3.2523,1.7794,0.2047,-0.0071,0.0331,2.4952,flat,18.0,0,4.022
100,3.20,-3.6739,2.1204,0.1933,-0.0078,0.0214,2.4212,flat,18.0,0,3.480
110,3.52,-4.0917,2.4967,0.1833,-0.0092,0.0159,2.3935,flat,18.0,0,2.921
120,3.84,-4.5100,2.8847,0.1759,-0.0085,0.0027,2.4007,flat,18.0,0,2.356
130,4.16,-4.9146,3.2487,0.1744,-0.0053,0.0025,2.4263,flat,18.0,0,1.820
140,4.48,-5.2715,3.5493,0.1794,-0.0138,-0.0094,2.4517,flat,18.0,0,1.361
150,4.80,-5.5762,3.8008,0.1843,-0.0198,-0.0183,2.5014,flat,18.0,1,0.976
160,5.12,-5.8742,4.0300,0.1924,-0.0167,-0.0198,2.4080,flat,18.0,1,6.757
170,5.44,-6.0643,4.2309,0.1981,-0.0002,-0.0437,1.9566,flat,18.0,1,6.917
180,5.76,-6.1699,4.4728,0.2081,0.0242,-0.0218,1.1743,flat,18.0,1,6.996
190,6.08,-5.9613,4.7579,0.2125,0.0299,-0.0049,0.7402,flat,18.0,1,6.769
200,6.40,-5.5863,5.0194,0.2102,0.0265,0.0197,0.4854,flat,18.0,1,6.386
210,6.72,-5.1428,5.2016,0.2029,0.0154,0.0281,0.2892,flat,18.0,1,5.944
220,7.04,-4.6521,5.3107,0.1897,0.0073,0.0300,0.1558,flat,18.0,1,5.457
230,7.36,-4.1373,5.3788,0.1750,-0.0016,0.0331,-0.0137,flat,18.0,1,4.946
240,7.68,-3.6243,5.3492,0.1603,-0.0150,0.0274,-0.2252,flat,18.0,1,4.432
250,8.00,-3.0933,5.2139,0.1477,-0.0232,0.0190,-0.3056,flat,18.0,1,3.895
260,8.32,-2.5527,5.0447,0.1382,-0.0323,0.0123,-0.2831,flat,18.0,1,3.353
270,8.64,-2.0252,4.9009,0.1326,-0.0323,0.0097,-0.1619,flat,18.0,1,2.831
280,8.96,-1.5167,4.8369,0.1265,-0.0398,0.0123,-0.0400,rough,14.0,1,2.330
290,9.28,-1.1074,4.8318,0.1220,-0.0415,0.0156,0.0773,rough,14.0,1,1.924
300,9.60,-0.7084,4.8680,0.1160,-0.0451,0.0160,0.1182,rough,14.0,1,1.523
310,9.92,-0.3684,4.9132,0.1170,-0.0643,-0.0041,0.1386,rough,14.0,1,1.180
320,10.24,-0.1401,4.9460,0.1337,-0.0485,-0.1706,0.1597,slope,18.0,2,10.202
330,10.56,0.2228,5.0095,0.2057,-0.0728,-0.2732,0.1654,slope,18.0,2,9.934
340,10.88,0.6836,5.1028,0.3516,-0.1072,-0.3284,0.1975,slope,18.0,2,9.610
350,11.20,1.1634,5.2087,0.5209,-0.1133,-0.3328,0.2228,slope,18.0,2,9.292
360,11.52,1.6412,5.3307,0.6914,-0.1328,-0.3341,0.2791,slope,18.0,2,9.002
370,11.84,2.1064,5.4777,0.8596,-0.1273,-0.3376,0.2721,slope,18.0,2,8.756
380,12.16,2.5752,5.6047,1.0320,-0.1103,-0.3475,0.2341,slope,18.0,2,8.514
390,12.48,3.0551,5.7167,1.2130,-0.0979,-0.3564,0.1985,slope,18.0,2,8.275
400,12.80,3.5350,5.8270,1.3964,-0.1101,-0.3575,0.2426,slope,18.0,2,8.058
410,13.12,4.0077,5.9627,1.5781,-0.1328,-0.3602,0.3009,slope,18.0,2,7.890
420,13.44,4.4716,6.1156,1.7595,-0.1372,-0.3563,0.3371,slope,18.0,2,7.769
430,13.76,4.9346,6.2963,1.9426,-0.1506,-0.3550,0.3877,slope,18.0,2,7.703
440,14.08,5.3883,6.4969,2.1237,-0.1652,-0.3531,0.4362,slope,18.0,2,7.691
450,14.40,5.8036,6.6921,2.2917,-0.1495,-0.3594,0.4001,slope,18.0,2,7.718
460,14.72,6.2389,6.8640,2.4694,-0.0832,-0.3802,0.2229,slope,18.0,2,7.745
