step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0959,-0.0668,0.2007,0.0391,-0.0480,0.0026,rough,14.0,0,5.318
20,0.64,0.4596,-0.0790,0.2187,0.0226,-0.0861,-0.0602,rough,14.0,0,5.032
30,0.96,0.8542,-0.1308,0.2407,0.0642,-0.0965,-0.1446,rough,14.0,0,4.707
40,1.28,1.2698,-0.2240,0.2510,0.1187,0.0092,-0.2382,rough,14.0,0,4.350
50,1.60,1.6805,-0.3496,0.2308,0.1136,0.0673,-0.3327,rough,14.0,0,3.983
60,1.92,2.0728,-0.5171,0.2010,0.1105,0.0643,-0.4284,rough,14.0,0,3.609
70,2.24,2.4364,-0.7047,0.1925,0.1496,-0.0089,-0.4929,rough,14.0,0,3.245
80,2.56,2.8272,-0.9520,0.1564,0.2052,0.2606,-0.5430,rough,14.0,0,2.829
90,2.88,3.1708,-1.1844,0.0720,0.1447,0.1979,-0.6365,rough,14.0,0,2.464
100,3.20,3.5284,-1.4683,-0.0594,0.0301,0.3420,-0.7167,rough,14.0,0,2.063
110,3.52,3.8192,-1.6644,-0.1117,-0.1473,0.0691,-0.8702,rough,14.0,0,1.791
120,3.84,4.0822,-1.9815,-0.1359,-0.1135,0.1802,-0.9389,rough,14.0,0,1.433
130,4.16,4.3129,-2.3235,-0.1787,-0.1084,0.1755,-1.0728,rough,14.0,0,1.086
140,4.48,4.4963,-2.7034,-0.2516,-0.1497,0.1590,-1.2976,rough,14.0,1,7.684
150,4.80,4.5481,-3.0944,-0.3183,0.0502,0.3139,-1.4616,rough,14.0,1,7.438
160,5.12,4.5450,-3.4221,-0.3781,0.0760,0.0438,-1.6410,rough,14.0,1,7.208
170,5.44,4.4189,-3.8431,-0.4522,0.3327,0.2250,-1.7348,rough,14.0,1,6.831
180,5.76,4.3028,-4.2147,-0.5154,0.3828,0.1380,-1.8509,rough,14.0,1,6.502
190,6.08,4.1490,-4.5777,-0.5591,0.3823,0.0596,-1.9903,rough,14.0,1,6.155
200,6.40,3.9533,-4.9412,-0.5850,0.3916,0.0311,-2.0807,rough,14.0,1,5.780
210,6.72,3.7397,-5.2960,-0.5933,0.3036,-0.0528,-2.1871,rough,14.0,1,5.400
220,7.04,3.4759,-5.6089,-0.5528,0.3315,-0.1273,-2.2688,rough,14.0,1,5.007
230,7.36,3.2130,-5.8506,-0.4721,0.3920,-0.3798,-2.3916,rough,14.0,1,4.655
240,7.68,2.9440,-6.0401,-0.3149,0.4837,-0.6000,-2.5110,rough,14.0,1,4.326
250,8.00,2.7123,-6.1697,-0.1459,0.5561,-0.6356,-2.7902,rough,14.0,1,4.061
260,8.32,2.4497,-6.1561,-0.0386,0.6226,-0.5724,-2.9696,rough,14.0,1,3.850
270,8.64,2.1884,-6.0174,-0.0322,0.6553,-0.6706,-2.9751,rough,14.0,1,3.724
280,8.96,2.0057,-5.8983,-0.0475,0.0547,-0.6944,-2.3946,rough,14.0,1,3.662
290,9.28,1.8856,-5.7929,-0.0435,-0.2094,-0.6732,-2.0789,rough,14.0,1,3.647
300,9.60,1.7514,-5.7278,-0.0188,-0.1639,-0.6735,-1.9699,rough,14.0,1,3.600
310,9.92,1.5945,-5.7516,0.0501,-0.0655,-0.6059,-1.9727,rough,14.0,1,3.477
320,10.24,1.4863,-5.8979,0.1860,-0.1338,-0.6778,-1.7813,rough,14.0,1,3.295
330,10.56,1.4800,-6.1411,0.3334,-0.3198,-0.5731,-1.5809,rough,14.0,1,3.114
340,10.88,1.5055,-6.3835,0.4905,-0.3132,-0.6979,-1.5637,rough,14.0,1,2.966
350,11.20,1.5193,-6.5951,0.6682,-0.3508,-0.7097,-1.5299,rough,14.0,1,2.841
360,11.52,1.5828,-6.7848,0.8004,-0.5408,-0.6756,-1.2785,rough,14.0,1,2.779
370,11.84,1.6928,-6.8837,0.8559,-0.4370,-0.7809,-1.4067,rough,14.0,1,2.818
380,12.16,1.7716,-6.8954,0.8459,-0.3532,-0.7852,-1.4365,rough,14.0,1,2.880
390,12.48,1.8515,-6.8560,0.7787,-0.2734,-0.7760,-1.4511,rough,14.0,1,2.969
400,12.80,1.9150,-6.7709,0.6809,-0.2501,-0.7803,-1.4405,rough,14.0,1,3.067
410,13.12,2.0107,-6.6500,0.5437,-0.5139,-0.6473,-1.0114,rough,14.0,1,3.211
420,13.44,2.2086,-6.4842,0.3485,-0.7021,-0.3484,-0.6117,rough,14.0,1,3.467
430,13.76,2.5088,-6.2876,0.0575,-0.7098,-0.4383,-0.8728,rough,14.0,1,3.826
440,14.08,2.8088,-6.0326,-0.2799,-0.5833,-0.5973,-1.0044,rough,14.0,1,4.217
450,14.40,2.9427,-5.7641,-0.5222,-0.2906,-0.5164,-0.8934,rough,14.0,1,4.479
460,14.72,2.9705,-5.6418,-0.5916,0.0374,-0.6553,-1.1766,rough,14.0,1,4.573
470,15.04,3.0501,-5.6618,-0.5765,0.0693,-0.5890,-1.3552,rough,14.0,1,4.626
480,15.36,3.1018,-5.8188,-0.4723,0.0669,-0.7783,-1.4650,rough,14.0,1,4.579
490,15.68,3.1401,-5.9808,-0.3711,-0.0612,-0.6876,-1.5091,rough,14.0,1,4.524
500,16.00,3.1776,-6.1943,-0.2351,-0.1749,-0.6121,-1.5268,rough,14.0,1,4.448
510,16.32,3.2034,-6.3900,-0.1016,-0.3133,-0.7662,-1.4630,rough,14.0,1,4.380
520,16.64,3.2444,-6.5860,0.0056,-0.4115,-0.5869,-1.5151,rough,14.0,1,4.333
530,16.96,3.2662,-6.8103,0.1367,-0.4713,-0.5936,-1.5095,rough,14.0,1,4.267
540,17.28,3.2915,-7.0381,0.2583,-0.5499,-0.5511,-1.4965,rough,14.0,1,4.214
550,17.60,3.3229,-7.2860,0.3873,-0.5160,-0.5653,-1.6050,rough,14.0,1,4.173
560,17.92,3.3153,-7.5099,0.5358,-0.5223,-0.5918,-1.5898,rough,14.0,1,4.114
570,18.24,3.3186,-7.7143,0.6710,-0.5025,-0.6467,-1.5990,rough,14.0,1,4.081
580,18.56,3.3170,-7.9064,0.8116,-0.2444,-0.7495,-1.9305,rough,14.0,1,4.054
590,18.88,3.2597,-8.0741,0.9716,-0.3644,-0.7170,-1.7854,rough,14.0,1,3.981
600,19.20,3.2483,-8.2225,1.0941,-0.4812,-0.6840,-1.6001,rough,14.0,1,3.962
610,19.52,3.3210,-8.3013,1.1069,-0.6491,-0.5548,-1.2995,rough,14.0,1,4.033
620,19.84,3.4670,-8.2916,1.0060,-0.6094,-0.5181,-1.2662,rough,14.0,1,4.179
630,20.16,3.6407,-8.2678,0.8837,-0.5714,-0.5369,-1.3590,rough,14.0,1,4.353
640,20.48,3.7418,-8.2409,0.8060,-0.6067,-0.4755,-1.2680,rough,14.0,1,4.455
650,20.80,3.8286,-8.2539,0.7794,-0.5596,-0.4805,-1.2518,rough,14.0,1,4.542
660,21.12,3.9181,-8.3255,0.7622,-0.5395,-0.3647,-1.2873,rough,14.0,1,4.630
670,21.44,3.9913,-8.4451,0.7823,-0.4939,-0.3404,-1.3683,rough,14.0,1,4.704
680,21.76,4.0410,-8.6074,0.8286,-0.5092,-0.3219,-1.4949,rough,14.0,1,4.760
690,22.08,4.1009,-8.8054,0.8523,-0.5065,-0.4291,-1.7173,rough,14.0,1,4.834
700,22.40,4.1013,-9.0584,0.9438,-0.4846,-0.5455,-1.9080,rough,14.0,1,4.864
710,22.72,4.0970,-9.3152,1.0354,-0.5832,-0.7280,-2.0346,rough,14.0,1,4.904
720,23.04,4.1535,-9.5098,1.0351,-0.6014,-0.6392,-1.9243,rough,14.0,1,5.001
730,23.36,4.3104,-9.6358,0.9391,-0.4507,-0.7683,-2.1221,rough,14.0,1,5.183
740,23.68,4.4129,-9.7402,0.9039,0.2071,-0.8719,-2.7907,rough,14.0,1,5.309
750,24.00,4.4377,-9.8046,0.9133,0.4970,-0.6341,2.9752,rough,14.0,1,5.350
760,24.32,4.3324,-9.6950,0.9314,0.6063,-0.5676,2.5545,rough,14.0,1,5.220
770,24.64,4.1641,-9.4670,1.0137,0.6462,-0.6038,2.5429,rough,14.0,1,5.001
780,24.96,4.0995,-9.2421,1.0083,0.5421,-0.5772,2.6070,rough,14.0,1,4.893
790,25.28,4.0976,-9.0590,0.9532,0.4677,-0.6038,2.6894,rough,14.0,1,4.861
800,25.60,4.0010,-8.9527,0.9938,0.5656,-0.5337,2.6923,rough,14.0,1,4.751
810,25.92,3.8884,-8.7693,1.0158,0.6008,-0.4421,2.5148,rough,14.0,1,4.619
820,26.24,3.7377,-8.4785,0.9683,0.8446,-0.2410,2.5498,rough,14.0,1,4.451
830,26.56,3.5245,-8.1592,0.8727,0.7452,-0.2069,2.8183,rough,14.0,1,4.241
840,26.88,3.2874,-7.8452,0.7883,0.7104,-0.5694,2.9343,rough,14.0,1,4.031
850,27.20,3.1868,-7.5573,0.6455,0.6153,-0.5447,2.8770,rough,14.0,1,3.979
860,27.52,3.1995,-7.2307,0.4323,0.5100,-0.6215,3.0139,rough,14.0,1,4.069
870,27.84,3.2281,-6.9280,0.2224,0.5717,-0.6092,2.9667,rough,14.0,1,4.190
880,28.16,3.1327,-6.6435,0.0962,0.6843,-0.2516,2.7869,rough,14.0,1,4.208
890,28.48,2.9144,-6.3559,-0.0443,0.7973,-0.1191,2.9937,rough,14.0,1,4.140
900,28.80,2.6750,-6.0371,-0.2232,0.8198,-0.5562,3.0854,rough,14.0,1,4.103
910,29.12,2.5399,-5.6788,-0.4788,0.5267,-0.5375,-3.0869,rough,14.0,1,4.210
920,29.44,2.4098,-5.3452,-0.6129,0.4202,-0.6844,-2.8703,rough,14.0,1,4.335
930,29.76,2.3129,-5.2207,-0.6396,0.1086,-0.8142,-2.5844,rough,14.0,1,4.355
940,30.08,2.2199,-5.1785,-0.6257,-0.0607,-0.7334,-2.5233,rough,14.0,1,4.321
950,30.40,2.1362,-5.2054,-0.5487,-0.1367,-0.7776,-2.4639,rough,14.0,1,4.245
960,30.72,2.0239,-5.3366,-0.3961,-0.0547,-0.7661,-2.4985,rough,14.0,1,4.072
970,31.04,1.8328,-5.4850,-0.1807,-0.0144,-0.7679,-2.4445,rough,14.0,1,3.834
980,31.36,1.5363,-5.6842,0.0322,0.1525,-0.5714,-2.3362,rough,14.0,1,3.490
990,31.68,1.3626,-5.8422,0.2138,0.1747,-0.7754,-2.3690,rough,14.0,1,3.257
1000,32.00,1.2165,-5.9182,0.3225,0.3510,-0.7148,-2.7857,rough,14.0,1,3.106
1010,32.32,1.1202,-5.8559,0.3454,0.1647,-0.8607,-2.4723,rough,14.0,1,3.097
1020,32.64,1.1026,-5.8780,0.3727,-0.1188,-0.8607,-1.9861,rough,14.0,1,3.069
1030,32.96,1.1345,-5.9043,0.3614,0.0883,-0.8507,-2.3642,rough,14.0,1,3.067
1040,33.28,1.1442,-5.9023,0.3520,0.0786,-0.8488,-2.3622,rough,14.0,1,3.074
1050,33.60,1.1388,-5.9076,0.3613,0.0667,-0.8523,-2.3394,rough,14.0,1,3.067
1060,33.92,1.1451,-5.9056,0.3551,0.1005,-0.8512,-2.3960,rough,14.0,1,3.072
1070,34.24,1.1524,-5.8998,0.3467,0.0013,-0.8678,-2.2364,rough,14.0,1,3.081
1080,34.56,1.1462,-5.9091,0.3567,0.0865,-0.8757,-2.3500,rough,14.0,1,3.070
1090,34.88,1.1441,-5.9028,0.3542,0.0345,-0.8584,-2.2901,rough,14.0,1,3.074
1100,35.20,1.1387,-5.9029,0.3564,0.0661,-0.8519,-2.3385,rough,14.0,1,3.071
1110,35.52,1.1441,-5.9072,0.3562,0.0761,-0.8480,-2.3603,rough,14.0,1,3.070
1120,35.84,1.1313,-5.9024,0.3616,0.0829,-0.8488,-2.3496,rough,14.0,1,3.066
