step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1482,1.4415,0.2260,0.0404,-0.1085,0.0004,rough,14.0,0,4.151
20,0.64,0.0275,1.4322,0.2433,0.0126,-0.0871,0.1788,rough,14.0,0,4.207
30,0.96,0.2415,1.4818,0.2719,0.0057,-0.1615,0.3981,rough,14.0,0,4.227
40,1.28,0.4102,1.6115,0.3019,-0.0610,-0.1806,0.5844,rough,14.0,0,4.166
50,1.60,0.6157,1.7826,0.3461,-0.1346,-0.2285,0.8266,rough,14.0,0,4.095
60,1.92,0.7710,2.0346,0.4104,-0.1676,-0.2087,1.0295,rough,14.0,0,3.944
70,2.24,0.8842,2.3510,0.4569,-0.2394,-0.1540,1.2238,rough,14.0,0,3.734
80,2.56,0.9400,2.7141,0.4875,-0.2908,-0.0758,1.4223,rough,14.0,0,3.471
90,2.88,0.9368,3.1094,0.4947,-0.3211,-0.0109,1.6025,rough,14.0,0,3.165
100,3.20,0.8696,3.5232,0.4733,-0.3144,0.0765,1.7504,rough,14.0,0,2.821
110,3.52,0.7455,3.9280,0.4219,-0.3060,0.1401,1.8919,rough,14.0,0,2.462
120,3.84,0.5826,4.3171,0.3506,-0.2837,0.1784,2.0012,rough,14.0,0,2.102
130,4.16,0.3833,4.6882,0.2632,-0.2713,0.2110,2.0955,rough,14.0,0,1.744
140,4.48,0.1544,5.0243,0.1938,-0.1660,0.1771,2.2250,rough,14.0,0,1.404
150,4.80,-0.1017,5.3307,0.1225,-0.0802,0.1178,2.3724,rough,14.0,0,1.086
160,5.12,-0.3902,5.5942,0.0907,0.0312,0.0693,2.5178,rough,14.0,0,0.800
170,5.44,-0.7009,5.8323,0.0769,0.0354,0.0117,2.4026,rough,14.0,1,1.570
180,5.76,-0.9847,6.1225,0.0737,0.0327,0.0069,2.2656,rough,14.0,1,1.248
190,6.08,-1.2181,6.4494,0.0716,0.0308,0.0036,2.1134,rough,14.0,1,0.942
200,6.40,-1.3987,6.7562,0.0703,0.0374,0.0078,1.7893,rough,14.0,2,8.013
210,6.72,-1.4646,7.0079,0.0701,0.0268,0.0133,1.3580,rough,14.0,2,8.183
220,7.04,-1.4069,7.2472,0.0673,0.0231,0.0174,1.0643,rough,14.0,2,8.244
230,7.36,-1.2572,7.4923,0.0625,0.0202,0.0183,0.8545,rough,14.0,2,8.235
240,7.68,-1.0420,7.7000,0.0574,0.0168,0.0161,0.6436,rough,14.0,2,8.161
250,8.00,-0.7568,7.8948,0.0520,0.0165,0.0159,0.4366,rough,14.0,2,8.032
260,8.32,-0.4194,8.0492,0.0513,-0.0026,0.0093,0.2444,rough,14.0,2,7.851
270,8.64,-0.1046,8.1302,0.0726,-0.0143,-0.1576,0.1250,rough,14.0,2,7.654
280,8.96,0.2398,8.1643,0.1482,0.0144,-0.2798,0.0035,rough,14.0,2,7.412
290,9.28,0.5545,8.1654,0.2508,0.0145,-0.3452,-0.0010,rough,14.0,2,7.179
300,9.60,0.8699,8.1650,0.3650,0.0153,-0.3502,-0.0038,rough,14.0,2,6.950
310,9.92,1.1792,8.1638,0.4782,0.0160,-0.3521,-0.0057,rough,14.0,2,6.732
320,10.24,1.4813,8.1620,0.5899,0.0163,-0.3560,-0.0072,rough,14.0,2,6.526
330,10.56,1.7760,8.1599,0.7000,0.0162,-0.3599,-0.0082,rough,14.0,2,6.332
340,10.88,2.0633,8.1576,0.8082,0.0161,-0.3616,-0.0087,rough,14.0,2,6.150
350,11.20,2.3420,8.1552,0.9143,0.0158,-0.3662,-0.0092,rough,14.0,2,5.982
360,11.52,2.6129,8.1526,1.0183,0.0155,-0.3672,-0.0097,rough,14.0,2,5.826
370,11.84,2.8753,8.1496,1.1197,0.0157,-0.3715,-0.0120,rough,14.0,2,5.683
380,12.16,3.1290,8.1463,1.2185,0.0152,-0.3720,-0.0123,rough,14.0,2,5.552
390,12.48,3.3750,8.1421,1.3149,0.0164,-0.3758,-0.0177,rough,14.0,2,5.433
400,12.80,3.6102,8.1374,1.4077,0.0144,-0.3762,-0.0140,rough,14.0,2,5.327
410,13.12,3.8389,8.1326,1.4983,0.0164,-0.3789,-0.0214,rough,14.0,2,5.231
420,13.44,4.0559,8.1267,1.5848,0.0138,-0.3799,-0.0160,rough,14.0,2,5.147
430,13.76,4.2654,8.1222,1.6685,0.0151,-0.3813,-0.0214,rough,14.0,2,5.075
440,14.08,4.4657,8.1154,1.7489,0.0142,-0.3828,-0.0204,rough,14.0,2,5.010
450,14.40,4.6540,8.1113,1.8247,0.0113,-0.3832,-0.0148,rough,14.0,2,4.958
460,14.72,4.8382,8.1063,1.8990,0.0140,-0.3846,-0.0243,rough,14.0,2,4.913
