step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,2.1824,0.5010,0.1858,0.0000,-0.0408,0.0000,rough,14.0,0,6.242
20,0.64,2.6157,0.5070,0.1792,0.0001,0.0041,0.0373,rough,14.0,0,5.822
30,0.96,3.0551,0.5263,0.1798,0.0001,0.0004,0.0800,rough,14.0,0,5.394
40,1.28,3.4940,0.5637,0.1798,0.0001,0.0000,0.1164,rough,14.0,0,4.962
50,1.60,3.9320,0.6171,0.1799,0.0001,0.0000,0.1493,rough,14.0,0,4.529
60,1.92,4.3682,0.6848,0.1799,0.0001,0.0000,0.1782,rough,14.0,0,4.094
70,2.24,4.8022,0.7650,0.1799,0.0001,-0.0000,0.2042,rough,14.0,0,3.659
80,2.56,5.2340,0.8564,0.1799,0.0001,-0.0000,0.2291,rough,14.0,0,3.223
90,2.88,5.6634,0.9586,0.1799,0.0001,-0.0000,0.2535,rough,14.0,0,2.786
100,3.20,6.0899,1.0713,0.1799,0.0001,0.0000,0.2783,rough,14.0,0,2.350
110,3.52,6.5129,1.1946,0.1799,0.0001,0.0000,0.3044,rough,14.0,0,1.915
120,3.84,6.9140,1.3219,0.1936,0.0013,-0.0940,0.3368,rough,14.0,0,1.500
130,4.16,7.2645,1.4462,0.2511,0.0548,-0.2738,0.3449,rough,14.0,0,1.134
140,4.48,7.5226,1.5474,0.3606,0.0097,-0.5459,0.3134,rough,14.0,0,0.862
150,4.80,7.7396,1.6262,0.4986,-0.1583,-0.5443,0.6010,rough,14.0,1,5.230
160,5.12,7.9022,1.7182,0.5810,-0.1855,-0.4269,0.8019,rough,14.0,1,5.261
170,5.44,8.0663,1.8735,0.6729,-0.2241,-0.3381,1.0140,rough,14.0,1,5.252
180,5.76,8.1935,2.0721,0.7508,-0.2787,-0.3039,1.1791,rough,14.0,1,5.196
190,6.08,8.3103,2.3090,0.8221,-0.2314,-0.2520,1.2929,rough,14.0,1,5.117
200,6.40,8.3862,2.5541,0.8877,-0.2284,-0.2713,1.3891,rough,14.0,1,5.014
210,6.72,8.4342,2.8004,0.9619,-0.2351,-0.3252,1.4763,rough,14.0,1,4.899
220,7.04,8.4594,3.0583,1.0437,-0.2185,-0.3244,1.5263,rough,14.0,1,4.770
230,7.36,8.4646,3.2833,1.1343,-0.2391,-0.4194,1.5724,rough,14.0,1,4.651
240,7.68,8.4641,3.5080,1.2330,-0.2273,-0.4372,1.5860,rough,14.0,1,4.535
250,8.00,8.4554,3.7229,1.3386,-0.2405,-0.4648,1.6116,rough,14.0,1,4.425
260,8.32,8.4406,3.9237,1.4407,-0.2444,-0.5008,1.6171,rough,14.0,1,4.324
270,8.64,8.4288,4.1154,1.5430,-0.2434,-0.4904,1.6194,rough,14.0,1,4.235
280,8.96,8.4106,4.3121,1.6431,-0.2754,-0.4748,1.6617,rough,14.0,1,4.147
290,9.28,8.3879,4.4876,1.7278,-0.2588,-0.4599,1.6237,rough,14.0,1,4.068
300,9.60,8.3674,4.6713,1.8225,-0.2793,-0.4562,1.6683,rough,14.0,1,3.995
310,9.92,8.3312,4.8649,1.9062,-0.3077,-0.4116,1.7055,rough,14.0,1,3.912
320,10.24,8.2723,5.0595,1.9855,-0.3344,-0.4013,1.7701,rough,14.0,1,3.814
330,10.56,8.1734,5.2808,2.0613,-0.3706,-0.3458,1.8790,rough,14.0,1,3.683
340,10.88,8.0256,5.5401,2.1441,-0.4134,-0.2968,2.0870,rough,14.0,1,3.511
350,11.20,7.8113,5.8015,2.2314,-0.4420,-0.2785,2.2888,rough,14.0,1,3.291
360,11.52,7.5459,6.0353,2.3089,-0.4641,-0.2252,2.4642,rough,14.0,1,3.039
370,11.84,7.2275,6.2296,2.3696,-0.4900,-0.1492,2.6100,rough,14.0,1,2.749
380,12.16,6.8494,6.4078,2.3990,-0.4730,-0.0329,2.7271,rough,14.0,1,2.420
390,12.48,6.4487,6.5340,2.3755,-0.4564,0.0819,2.8503,rough,14.0,1,2.082
400,12.80,6.0451,6.5928,2.3088,-0.4185,0.1912,3.0253,rough,14.0,1,1.743
410,13.12,5.6392,6.5844,2.2042,-0.4048,0.2596,-3.1025,rough,14.0,1,1.397
420,13.44,5.2372,6.5059,2.0764,-0.3775,0.3430,-2.9297,rough,14.0,1,1.043
430,13.76,4.8470,6.3700,1.9079,-0.4118,0.4356,-2.8436,rough,14.0,2,12.729
440,14.08,4.4614,6.2203,1.7032,-0.4939,0.4658,-2.8533,rough,14.0,2,12.316
450,14.40,4.0770,6.0755,1.4852,-0.5388,0.4913,-2.8642,rough,14.0,2,11.905
460,14.72,3.6967,5.9316,1.2536,-0.5632,0.5041,-2.8685,rough,14.0,2,11.498
470,15.04,3.3164,5.7659,0.9963,-0.5743,0.4899,-2.8760,rough,14.0,2,11.085
480,15.36,2.9339,5.5927,0.7430,-0.5362,0.4770,-2.8694,rough,14.0,2,10.667
490,15.68,2.5606,5.3851,0.5099,-0.5679,0.3153,-2.8667,rough,14.0,2,10.247
500,16.00,2.1613,5.2824,0.3914,-0.3981,0.2249,-2.8233,rough,14.0,2,9.836
510,16.32,1.7543,5.1467,0.2971,-0.3580,0.1799,-2.8059,rough,14.0,2,9.407
520,16.64,1.3442,5.0144,0.2454,-0.2314,0.1074,-2.7876,rough,14.0,2,8.976
530,16.96,0.9321,4.8722,0.2159,-0.1512,0.0539,-2.7807,rough,14.0,2,8.540
540,17.28,0.5151,4.7306,0.1971,-0.0740,0.0200,-2.7838,rough,14.0,2,8.100
550,17.60,0.0934,4.5917,0.1764,0.0219,-0.0001,-2.7889,rough,14.0,2,7.656
560,17.92,-0.3251,4.4340,0.1798,0.0002,0.0002,-2.7922,rough,14.0,2,7.209
570,18.24,-0.7454,4.2814,0.1799,0.0000,0.0000,-2.7959,rough,14.0,2,6.762
580,18.56,-1.1660,4.1299,0.1803,-0.0023,-0.0007,-2.7991,rough,14.0,2,6.315
590,18.88,-1.5863,3.9789,0.1819,-0.0099,-0.0023,-2.8011,rough,14.0,2,5.869
600,19.20,-2.0067,3.8283,0.1843,-0.0206,-0.0032,-2.8037,rough,14.0,2,5.422
610,19.52,-2.4284,3.6811,0.1792,-0.0005,-0.0018,-2.8056,rough,14.0,2,4.976
620,19.84,-2.8510,3.5343,0.1796,-0.0014,0.0005,-2.8088,rough,14.0,2,4.529
630,20.16,-3.2663,3.3906,0.1864,-0.0051,-0.0390,-2.8115,rough,14.0,2,4.089
640,20.48,-3.6828,3.2427,0.2053,-0.0351,-0.0593,-2.8139,rough,14.0,2,3.648
650,20.80,-4.1118,3.0977,0.2232,-0.0373,-0.0221,-2.8176,rough,14.0,2,3.195
660,21.12,-4.5489,2.9582,0.2203,0.0019,0.0419,-2.8220,rough,14.0,2,2.736
670,21.44,-4.9741,2.8178,0.2018,0.0002,0.0447,-2.8262,rough,14.0,2,2.289
680,21.76,-5.3925,2.6838,0.1806,0.0063,0.0031,-2.8291,rough,14.0,2,1.849
690,22.08,-5.8168,2.5483,0.1817,0.0075,-0.0034,-2.8345,rough,14.0,2,1.404
700,22.40,-6.2411,2.4179,0.1869,0.0194,-0.0152,-2.8411,rough,14.0,2,0.961
710,22.72,-6.6031,2.3037,0.1806,0.0051,0.0031,-2.7179,rough,14.0,3,10.475
720,23.04,-6.8636,2.1866,0.1863,0.0270,-0.0032,-2.5028,rough,14.0,3,10.423
730,23.36,-7.1148,1.9889,0.1797,-0.0006,0.0015,-2.3245,rough,14.0,3,10.299
740,23.68,-7.3652,1.7134,0.1839,0.0223,0.0010,-2.1667,rough,14.0,3,10.110
750,24.00,-7.5793,1.3818,0.1800,0.0010,0.0003,-2.0106,rough,14.0,3,9.865
760,24.32,-7.7372,1.0033,0.1799,0.0001,0.0000,-1.8881,rough,14.0,3,9.567
