step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,2.0693,0.5010,0.1723,0.0000,-0.0145,0.0000,flat,18.0,0,6.352
20,0.64,2.3454,0.5010,0.1792,0.0000,0.0015,-0.0000,flat,18.0,0,6.084
30,0.96,2.7954,0.5035,0.1797,0.0000,-0.0001,0.0873,flat,18.0,0,5.649
40,1.28,3.3084,0.5725,0.1798,0.0003,-0.0000,0.2829,flat,18.0,0,5.137
50,1.60,3.8236,0.7394,0.1798,0.0004,-0.0000,0.3844,flat,18.0,0,4.596
60,1.92,4.3413,0.9580,0.1797,0.0002,-0.0000,0.4216,flat,18.0,0,4.038
70,2.24,4.8639,1.1931,0.1797,0.0000,0.0000,0.4178,flat,18.0,0,3.473
80,2.56,5.3834,1.4194,0.1797,-0.0001,0.0000,0.3901,flat,18.0,0,2.916
90,2.88,5.9062,1.6277,0.1797,-0.0001,0.0000,0.3504,flat,18.0,0,2.363
100,3.20,6.4172,1.8079,0.1797,-0.0001,0.0001,0.3085,flat,18.0,0,1.830
110,3.52,6.8661,1.9479,0.1797,-0.0001,0.0001,0.2802,flat,18.0,0,1.370
120,3.84,7.2344,2.0524,0.1797,-0.0001,0.0001,0.2519,flat,18.0,1,0.999
130,4.16,7.6078,2.1598,0.1799,-0.0001,-0.0002,0.4597,flat,18.0,1,4.733
140,4.48,8.0286,2.4003,0.1777,-0.0045,0.0001,0.5697,flat,18.0,1,4.849
150,4.80,8.3807,2.6354,0.1795,-0.0003,0.0001,0.6469,flat,18.0,1,4.959
160,5.12,8.6496,2.8576,0.1797,0.0002,0.0001,0.7700,flat,18.0,1,5.040
170,5.44,8.8466,3.0757,0.1797,0.0002,0.0001,0.9291,flat,18.0,1,5.085
180,5.76,8.9907,3.2920,0.1797,0.0002,0.0000,1.1253,flat,18.0,1,5.100
190,6.08,9.0908,3.5056,0.1797,0.0002,0.0000,1.3557,flat,18.0,1,5.091
200,6.40,9.1472,3.7136,0.1797,0.0002,0.0000,1.6170,flat,18.0,1,5.054
210,6.72,9.1483,3.9117,0.1797,0.0002,-0.0000,1.8420,flat,18.0,1,4.979
220,7.04,9.0979,4.1035,0.1797,0.0002,-0.0000,2.0149,flat,18.0,1,4.864
230,7.36,9.0014,4.2942,0.1797,0.0001,-0.0000,2.1445,flat,18.0,1,4.711
240,7.68,8.8622,4.4920,0.1797,0.0001,-0.0001,2.2443,flat,18.0,1,4.520
250,8.00,8.6791,4.7043,0.1797,0.0001,-0.0001,2.3254,flat,18.0,1,4.287
260,8.32,8.4462,4.9364,0.1797,0.0001,-0.0001,2.3913,flat,18.0,1,4.009
270,8.64,8.1560,5.1930,0.1797,0.0001,-0.0001,2.4409,flat,18.0,1,3.678
280,8.96,7.7995,5.4842,0.1797,0.0001,-0.0001,2.4706,flat,18.0,1,3.289
290,9.28,7.3733,5.8189,0.1797,0.0000,-0.0000,2.4806,flat,18.0,1,2.854
300,9.60,6.9578,6.1120,0.1799,-0.0000,-0.0000,2.6596,flat,18.0,1,2.464
310,9.92,6.4975,6.3208,0.1799,0.0000,0.0000,2.8859,flat,18.0,1,2.058
320,10.24,6.0444,6.4235,0.1799,0.0000,0.0000,3.1381,flat,18.0,1,1.667
330,10.56,5.6508,6.4159,0.1799,0.0001,0.0001,-2.9091,flat,18.0,1,1.313
340,10.88,5.2975,6.3210,0.1799,-0.0000,-0.0002,-2.6721,flat,18.0,2,0.965
350,11.20,4.8696,6.0789,0.1798,0.0000,-0.0001,-2.6181,flat,18.0,2,12.657
360,11.52,4.3899,5.8252,0.1798,-0.0004,-0.0000,-2.7313,flat,18.0,2,12.123
370,11.84,3.8784,5.6184,0.1798,-0.0004,-0.0000,-2.8230,flat,18.0,2,11.573
380,12.16,3.3427,5.4518,0.1797,-0.0002,-0.0000,-2.8827,flat,18.0,2,11.012
390,12.48,2.7920,5.3109,0.1797,-0.0001,-0.0000,-2.9075,flat,18.0,2,10.445
400,12.80,2.2330,5.1788,0.1797,-0.0000,-0.0000,-2.9100,flat,18.0,2,9.872
410,13.12,1.6767,5.0463,0.1797,0.0000,0.0000,-2.8986,flat,18.0,2,9.302
420,13.44,1.1246,4.9070,0.1797,0.0001,0.0000,-2.8808,flat,18.0,2,8.734
430,13.76,0.5755,4.7575,0.1797,0.0001,-0.0000,-2.8621,flat,18.0,2,8.165
440,14.08,0.0285,4.5979,0.1797,0.0001,-0.0000,-2.8460,flat,18.0,2,7.596
450,14.40,-0.5176,4.4295,0.1797,0.0000,-0.0000,-2.8340,flat,18.0,2,7.025
460,14.72,-1.0633,4.2546,0.1797,0.0000,-0.0000,-2.8264,flat,18.0,2,6.452
470,15.04,-1.6093,4.0758,0.1797,0.0000,-0.0000,-2.8227,flat,18.0,2,5.877
480,15.36,-2.1558,3.8951,0.1797,0.0000,-0.0000,-2.8219,flat,18.0,2,5.302
490,15.68,-2.7023,3.7143,0.1797,-0.0000,0.0000,-2.8228,flat,18.0,2,4.726
500,16.00,-3.2487,3.5343,0.1797,-0.0000,0.0000,-2.8249,flat,18.0,2,4.151
510,16.32,-3.7954,3.3555,0.1797,-0.0000,-0.0000,-2.8273,flat,18.0,2,3.576
520,16.64,-4.3426,3.1781,0.1797,-0.0000,-0.0000,-2.8295,flat,18.0,2,3.001
530,16.96,-4.8903,3.0017,0.1797,-0.0000,-0.0000,-2.8312,flat,18.0,2,2.426
540,17.28,-5.4216,2.8316,0.1797,-0.0000,0.0001,-2.8323,flat,18.0,2,1.868
550,17.60,-5.8825,2.6844,0.1797,-0.0000,0.0001,-2.8328,flat,18.0,2,1.386
560,17.92,-6.2567,2.5651,0.1797,-0.0000,0.0001,-2.8333,flat,18.0,3,0.994
570,18.24,-6.6114,2.4318,0.1799,-0.0002,-0.0000,-2.5338,flat,18.0,3,10.601
580,18.56,-6.9258,2.1383,0.1799,0.0000,-0.0000,-2.1931,flat,18.0,3,10.392
590,18.88,-7.1338,1.7956,0.1799,-0.0001,0.0000,-1.8412,flat,18.0,3,10.119
600,19.20,-7.2268,1.3513,0.1799,0.0000,-0.0001,-1.5136,flat,18.0,3,9.722
610,19.52,-7.1753,0.8298,0.1792,0.0035,0.0000,-1.3433,flat,18.0,3,9.211
620,19.84,-7.0377,0.3049,0.1797,0.0007,-0.0000,-1.2395,flat,18.0,3,8.670
630,20.16,-6.8473,-0.2188,0.1797,0.0003,-0.0000,-1.1861,flat,18.0,3,8.113
640,20.48,-6.6299,-0.7444,0.1797,0.0001,-0.0000,-1.1687,flat,18.0,3,7.545
650,20.80,-6.4051,-1.2728,0.1797,-0.0000,0.0000,-1.1722,flat,18.0,3,6.973
660,21.12,-6.1860,-1.7995,0.1797,-0.0001,0.0000,-1.1886,flat,18.0,3,6.404
670,21.44,-5.9772,-2.3285,0.1797,-0.0001,0.0000,-1.2107,flat,18.0,3,5.837
680,21.76,-5.7803,-2.8620,0.1797,-0.0001,-0.0000,-1.2331,flat,18.0,3,5.269
690,22.08,-5.5946,-3.4007,0.1797,-0.0001,-0.0000,-1.2522,flat,18.0,3,4.700
700,22.40,-5.4178,-3.9443,0.1797,-0.0001,-0.0000,-1.2661,flat,18.0,3,4.128
710,22.72,-5.2473,-4.4917,0.1797,-0.0000,-0.0000,-1.2744,flat,18.0,3,3.555
720,23.04,-5.0802,-5.0417,0.1797,-0.0000,-0.0000,-1.2780,flat,18.0,3,2.980
730,23.36,-4.9141,-5.5929,0.1797,-0.0000,0.0000,-1.2781,flat,18.0,3,2.404
740,23.68,-4.7533,-6.1249,0.1797,0.0000,0.0001,-1.2762,flat,18.0,3,1.849
