step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.0089,-0.0618,0.1916,-0.0015,-0.0149,-0.0002,slope,18.0,0,5.403
20,0.64,0.2553,-0.0669,0.2059,0.0214,-0.0512,-0.0123,slope,18.0,0,5.195
30,0.96,0.6221,-0.0741,0.2232,0.0562,-0.0512,-0.1086,slope,18.0,0,4.915
40,1.28,1.0688,-0.1707,0.2489,0.1155,-0.0232,-0.3372,slope,18.0,0,4.527
50,1.60,1.4774,-0.3621,0.2330,0.1069,0.0884,-0.5216,slope,18.0,0,4.107
60,1.92,1.9021,-0.6472,0.1880,0.0909,0.0916,-0.6454,slope,18.0,0,3.613
70,2.24,2.3035,-1.0090,0.1474,0.1608,0.1054,-0.7306,slope,18.0,0,3.078
80,2.56,2.7071,-1.4187,0.0185,0.2148,0.2536,-0.7553,rough,14.0,0,2.507
90,2.88,3.0134,-1.8272,-0.1351,0.3570,0.3688,-0.7372,rough,14.0,0,1.996
100,3.20,3.2700,-2.1416,-0.2646,0.3116,0.1877,-0.7681,slope,18.0,0,1.591
110,3.52,3.4813,-2.4298,-0.2768,0.4457,-0.0755,-0.8644,slope,18.0,0,1.234
120,3.84,3.7210,-2.7350,-0.2663,0.4784,-0.0572,-0.8748,slope,18.0,1,7.156
130,4.16,3.9616,-3.1079,-0.3772,0.3388,0.3296,-1.1075,rough,14.0,1,7.025
140,4.48,4.0125,-3.3968,-0.4727,0.2728,0.3424,-1.4975,rough,14.0,1,6.847
150,4.80,3.9395,-3.7336,-0.5929,0.2802,0.3639,-1.7603,rough,14.0,1,6.556
160,5.12,3.8614,-4.0441,-0.6625,0.1916,0.1596,-1.9715,rough,14.0,1,6.283
170,5.44,3.6864,-4.3578,-0.7074,0.0518,0.1350,-2.1858,rough,14.0,1,5.942
180,5.76,3.4436,-4.6243,-0.7366,0.0445,0.0339,-2.3492,rough,14.0,1,5.583
190,6.08,3.1285,-4.8820,-0.7842,0.1519,0.1729,-2.4757,rough,14.0,1,5.177
200,6.40,2.8579,-5.0956,-0.8107,0.1288,-0.0400,-2.5564,rough,14.0,1,4.833
210,6.72,2.6443,-5.2488,-0.7543,0.0394,-0.5762,-2.6760,rough,14.0,1,4.572
220,7.04,2.3804,-5.3298,-0.6346,0.2153,-0.6921,-2.5628,rough,14.0,1,4.325
230,7.36,2.2195,-5.4235,-0.4791,0.4411,-0.7391,-2.9796,rough,14.0,1,4.144
240,7.68,1.9662,-5.4613,-0.2961,0.3347,-0.6384,-2.9575,rough,14.0,1,3.941
250,8.00,1.7557,-5.4609,-0.1762,0.3565,-0.4312,-3.0477,rough,14.0,1,3.802
260,8.32,1.5889,-5.3570,-0.1545,0.5109,-0.4258,3.0904,rough,14.0,1,3.778
270,8.64,1.3370,-5.2601,-0.1440,0.5054,-0.3732,-3.0603,rough,14.0,1,3.710
280,8.96,1.0510,-5.2605,-0.0600,0.4481,-0.5733,-2.7549,rough,14.0,1,3.560
290,9.28,0.8387,-5.2988,0.0402,0.5866,-0.7849,-2.7207,rough,14.0,1,3.425
300,9.60,0.7271,-5.2989,0.0896,0.2790,-0.7700,-2.5190,rough,14.0,1,3.376
310,9.92,0.6371,-5.3200,0.1594,-0.0899,-0.8914,-2.2080,rough,14.0,1,3.320
320,10.24,0.6349,-5.3491,0.1767,-0.6048,-0.7020,-1.4259,rough,14.0,1,3.292
330,10.56,0.7293,-5.3458,0.1214,-0.6914,-0.6862,-1.2223,rough,14.0,1,3.335
