step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-1.2823,0.8526,0.2186,0.1943,-0.0081,-0.4051,rough,14.0,0,8.532
20,0.64,-0.9264,0.7254,0.2389,0.1088,-0.0445,-0.3597,rough,14.0,0,8.176
30,0.96,-0.5004,0.5603,0.2318,0.0463,0.0906,-0.4074,rough,14.0,0,7.745
40,1.28,-0.1173,0.3767,0.2118,0.0552,0.0219,-0.4581,rough,14.0,0,7.336
50,1.60,0.2574,0.1836,0.2149,0.0452,-0.0411,-0.4946,rough,14.0,0,6.929
60,1.92,0.6322,-0.0360,0.2309,0.0744,-0.0245,-0.5271,rough,14.0,0,6.505
70,2.24,1.0041,-0.2737,0.2322,0.1413,0.0085,-0.5535,rough,14.0,0,6.073
80,2.56,1.3870,-0.5120,0.2101,0.1106,0.0803,-0.5785,rough,14.0,0,5.633
90,2.88,1.7496,-0.7534,0.1770,0.1003,0.0785,-0.6076,rough,14.0,0,5.207
100,3.20,2.1058,-1.0205,0.1333,0.1303,0.1163,-0.6350,rough,14.0,0,4.769
110,3.52,2.4549,-1.3031,0.0727,0.1848,0.1907,-0.6623,rough,14.0,0,4.325
120,3.84,2.8162,-1.6318,-0.0529,0.3633,0.5005,-0.6087,rough,14.0,0,3.839
130,4.16,3.0927,-1.8977,-0.1858,0.3458,0.2098,-0.7193,rough,14.0,0,3.457
140,4.48,3.3719,-2.1737,-0.2427,0.3757,0.0228,-0.7996,rough,14.0,0,3.066
150,4.80,3.6334,-2.5035,-0.2380,0.4347,-0.0248,-0.8229,rough,14.0,0,2.645
160,5.12,3.9501,-2.8567,-0.2895,0.3399,0.2157,-0.8159,rough,14.0,0,2.171
170,5.44,4.1874,-3.2225,-0.3845,0.3541,0.1141,-0.8910,rough,14.0,0,1.739
180,5.76,4.4561,-3.5547,-0.4199,0.2435,0.0162,-0.9310,rough,14.0,0,1.312
190,6.08,4.6676,-3.8909,-0.3865,0.2766,-0.1914,-0.9818,rough,14.0,0,0.925
200,6.40,4.8024,-4.1587,-0.3343,0.2059,-0.0196,-1.2792,rough,14.0,1,12.267
210,6.72,4.7279,-4.3493,-0.3704,0.2600,0.0434,-1.7939,rough,14.0,1,12.426
220,7.04,4.6190,-4.6388,-0.3925,0.2524,0.1188,-2.0405,rough,14.0,1,12.671
230,7.36,4.4541,-4.8754,-0.4385,0.2034,0.2026,-2.3322,rough,14.0,1,12.853
240,7.68,4.2008,-5.0516,-0.5078,0.1488,0.2128,-2.6029,rough,14.0,1,12.958
250,8.00,3.8991,-5.1191,-0.5729,0.2638,0.3132,-2.8750,rough,14.0,1,12.953
260,8.32,3.5922,-5.1325,-0.6612,0.1885,0.2154,-3.1389,rough,14.0,1,12.902
270,8.64,3.2276,-5.0802,-0.7530,0.0827,0.2582,2.9420,rough,14.0,1,12.782
280,8.96,2.8912,-4.9838,-0.8351,0.0446,0.1482,2.8136,rough,14.0,1,12.633
290,9.28,2.5869,-4.8423,-0.8485,0.1508,-0.0817,2.7697,rough,14.0,1,12.451
300,9.60,2.2723,-4.6866,-0.7915,0.2895,0.0446,2.7379,rough,14.0,1,12.261
310,9.92,2.0401,-4.5185,-0.7943,0.2728,-0.1724,2.4821,rough,14.0,1,12.072
320,10.24,1.7715,-4.2687,-0.8152,0.4052,-0.0128,2.4307,rough,14.0,1,11.803
330,10.56,1.5409,-3.9935,-0.8062,0.4823,-0.1558,2.2295,rough,14.0,1,11.515
340,10.88,1.3231,-3.7208,-0.6992,0.3181,-0.3449,2.1411,rough,14.0,1,11.235
350,11.20,1.1355,-3.4087,-0.5636,0.3216,-0.4095,2.0717,rough,14.0,1,10.919
360,11.52,0.9762,-3.0909,-0.4282,0.2282,-0.3422,1.9443,rough,14.0,1,10.601
370,11.84,0.8002,-2.7355,-0.3011,0.0729,-0.3837,1.9303,rough,14.0,1,10.248
380,12.16,0.6316,-2.3446,-0.2065,-0.0552,-0.2696,1.9130,rough,14.0,1,9.862
390,12.48,0.4924,-1.9558,-0.0846,-0.0592,-0.3230,1.9121,rough,14.0,1,9.480
400,12.80,0.3519,-1.5443,0.0413,-0.0449,-0.2589,1.9013,rough,14.0,1,9.079
410,13.12,0.2054,-1.1141,0.1312,-0.0560,-0.1254,1.8787,rough,14.0,1,8.662
420,13.44,0.0683,-0.6797,0.1760,-0.0627,-0.0441,1.8671,rough,14.0,1,8.244
430,13.76,-0.0569,-0.2516,0.1899,-0.0344,-0.0374,1.8586,rough,14.0,1,7.836
440,14.08,-0.1791,0.1745,0.2047,-0.0218,-0.0477,1.8515,rough,14.0,1,7.432
450,14.40,-0.2966,0.5943,0.2286,-0.0170,-0.0816,1.8457,rough,14.0,1,7.039
460,14.72,-0.4085,1.0172,0.2663,0.0026,-0.1090,1.8340,rough,14.0,1,6.648
470,15.04,-0.5174,1.4339,0.3261,0.0141,-0.1584,1.8268,rough,14.0,1,6.267
480,15.36,-0.6517,1.8588,0.3606,-0.0805,-0.0933,1.8365,rough,14.0,1,5.893
490,15.68,-0.7696,2.2844,0.3838,-0.0835,-0.0873,1.8291,rough,14.0,1,5.523
500,16.00,-0.8529,2.7118,0.4196,0.0448,-0.1199,1.8104,rough,14.0,1,5.150
510,16.32,-0.9329,3.1372,0.4674,0.1405,-0.1588,1.7850,rough,14.0,1,4.788
520,16.64,-1.0118,3.5925,0.4705,0.2209,0.0641,1.7038,rough,14.0,1,4.412
530,16.96,-1.0225,4.0768,0.3593,0.2823,0.4370,1.6498,rough,14.0,1,3.994
540,17.28,-1.0256,4.5179,0.1485,0.3363,0.5841,1.6566,rough,14.0,1,3.624
550,17.60,-1.0271,4.9598,-0.1228,0.5165,0.5291,1.7697,rough,14.0,1,3.269
560,17.92,-1.0566,5.3595,-0.3398,0.6366,0.3847,1.7666,rough,14.0,1,2.988
570,18.24,-1.0584,5.7301,-0.5087,0.6147,0.3953,1.5840,rough,14.0,1,2.735
580,18.56,-0.9950,6.1075,-0.6862,0.6138,0.4387,1.4159,rough,14.0,1,2.454
590,18.88,-0.8792,6.4727,-0.8980,0.5240,0.5071,1.2545,rough,14.0,1,2.163
600,19.20,-0.7362,6.8218,-1.1007,0.3349,0.5118,1.1215,rough,14.0,1,1.885
610,19.52,-0.5595,7.1170,-1.2148,0.0799,0.2362,0.9229,rough,14.0,1,1.626
620,19.84,-0.3444,7.3315,-1.2297,0.1188,-0.1789,0.8366,rough,14.0,1,1.375
630,20.16,-0.0348,7.5528,-1.1942,0.3241,-0.2103,0.6888,rough,14.0,1,1.054
640,20.48,0.2833,7.7329,-1.1132,0.4346,-0.2376,0.5467,rough,14.0,2,15.061
650,20.80,0.4905,7.7132,-1.1119,0.5231,-0.0728,0.0742,rough,14.0,2,15.158
660,21.12,0.7819,7.6177,-1.1590,0.5684,0.1400,-0.2987,rough,14.0,2,15.242
670,21.44,0.9786,7.4588,-1.1990,0.5245,-0.0318,-0.7112,rough,14.0,2,15.226
