step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.0444,1.3933,0.3202,0.2065,-0.0871,-0.0177,rough,14.0,0,8.001
20,0.64,0.3496,1.3610,0.3392,0.1621,0.0141,-0.1392,rough,14.0,0,7.716
30,0.96,0.7409,1.2649,0.3422,0.1098,-0.0162,-0.2897,rough,14.0,0,7.394
40,1.28,1.1412,1.1313,0.3413,0.0259,-0.0307,-0.3739,rough,14.0,0,7.043
50,1.60,1.5344,0.9788,0.3457,-0.0184,0.0036,-0.4835,rough,14.0,0,6.690
60,1.92,1.9129,0.7674,0.3262,-0.0041,0.0649,-0.5607,rough,14.0,0,6.304
70,2.24,2.2874,0.5348,0.2917,-0.0584,0.1498,-0.6303,rough,14.0,0,5.908
80,2.56,2.6316,0.3318,0.2232,-0.1775,0.0166,-0.6662,rough,14.0,0,5.559
90,2.88,2.9763,0.0582,0.1788,-0.2590,0.0938,-0.7521,rough,14.0,0,5.155
100,3.20,3.3249,-0.2362,0.1151,-0.3411,0.1895,-0.8298,rough,14.0,0,4.736
110,3.52,3.6682,-0.5720,-0.0374,-0.4481,0.3665,-0.9832,rough,14.0,0,4.290
120,3.84,3.8965,-0.9012,-0.1628,-0.3388,0.1840,-0.9671,rough,14.0,0,3.898
130,4.16,4.1346,-1.2508,-0.2322,-0.3382,0.1401,-0.9953,rough,14.0,0,3.486
140,4.48,4.3212,-1.5293,-0.1982,-0.2040,-0.2862,-0.8923,rough,14.0,0,3.161
150,4.80,4.6178,-1.8800,-0.2177,-0.1727,0.0167,-0.9642,rough,14.0,0,2.739
160,5.12,4.8499,-2.2690,-0.2521,-0.0441,0.1522,-1.0486,rough,14.0,0,2.305
170,5.44,5.0160,-2.6215,-0.2824,0.0634,-0.0518,-1.1141,rough,14.0,0,1.927
180,5.76,5.1471,-3.0095,-0.2526,0.2358,-0.1343,-1.1895,rough,14.0,0,1.524
190,6.08,5.2587,-3.4136,-0.1934,0.3120,-0.1216,-1.2539,rough,14.0,0,1.110
200,6.40,5.3678,-3.8246,-0.1731,0.3371,0.0148,-1.2942,rough,14.0,1,12.140
210,6.72,5.3468,-4.1048,-0.2178,0.2301,0.2204,-1.6566,rough,14.0,1,12.395
220,7.04,5.2872,-4.4126,-0.2968,-0.1157,0.3199,-2.0880,rough,14.0,1,12.663
230,7.36,5.1610,-4.6292,-0.3505,-0.2314,0.1500,-2.3964,rough,14.0,1,12.826
240,7.68,4.9605,-4.7586,-0.3517,-0.2258,-0.1082,-2.6135,rough,14.0,1,12.886
250,8.00,4.5960,-4.8667,-0.3963,0.0254,0.2372,-2.8897,rough,14.0,1,12.883
260,8.32,4.1983,-4.9285,-0.5046,0.1364,0.3516,-3.0378,rough,14.0,1,12.838
270,8.64,3.8036,-4.9384,-0.6349,0.1739,0.2973,-3.0955,rough,14.0,1,12.756
280,8.96,3.4284,-4.9369,-0.7204,0.0715,0.2032,3.0507,rough,14.0,1,12.678
290,9.28,3.0158,-4.9051,-0.8170,-0.0376,0.2765,2.9282,rough,14.0,1,12.575
300,9.60,2.7448,-4.8518,-0.8472,-0.1234,-0.1805,2.8509,rough,14.0,1,12.482
310,9.92,2.3558,-4.6843,-0.8170,0.0124,-0.0012,2.7482,rough,14.0,1,12.267
320,10.24,2.1056,-4.5194,-0.8158,0.3005,-0.3589,2.5987,rough,14.0,1,12.078
330,10.56,1.7920,-4.2946,-0.8015,0.4169,-0.1701,2.5416,rough,14.0,1,11.830
340,10.88,1.5131,-4.0520,-0.7836,0.4110,-0.1619,2.3332,rough,14.0,1,11.572
350,11.20,1.2798,-3.7872,-0.6835,0.3611,-0.3540,2.1873,rough,14.0,1,11.300
360,11.52,1.0675,-3.4748,-0.5454,0.3253,-0.4047,2.1092,rough,14.0,1,10.985
370,11.84,0.8728,-3.1576,-0.4102,0.2133,-0.3536,1.9786,rough,14.0,1,10.668
380,12.16,0.6982,-2.8029,-0.3158,0.1124,-0.2827,1.9403,rough,14.0,1,10.318
390,12.48,0.5078,-2.4211,-0.2284,-0.0704,-0.2608,1.9631,rough,14.0,1,9.944
400,12.80,0.3505,-2.0436,-0.1046,-0.0774,-0.3249,1.9532,rough,14.0,1,9.577
410,13.12,0.1989,-1.6448,0.0188,-0.0747,-0.2670,1.9267,rough,14.0,1,9.191
420,13.44,0.0369,-1.2269,0.1103,-0.1163,-0.1255,1.9088,rough,14.0,1,8.792
430,13.76,-0.1034,-0.7990,0.1566,-0.0803,-0.0768,1.8811,rough,14.0,1,8.384
440,14.08,-0.2350,-0.3675,0.1767,-0.0504,-0.0358,1.8615,rough,14.0,1,7.976
450,14.40,-0.3603,0.0517,0.1950,-0.0592,-0.0681,1.8480,rough,14.0,1,7.585
460,14.72,-0.4632,0.4830,0.2255,0.0172,-0.0597,1.8335,rough,14.0,1,7.181
470,15.04,-0.5692,0.9020,0.2652,0.0234,-0.1048,1.8235,rough,14.0,1,6.796
480,15.36,-0.6805,1.3200,0.3121,0.0016,-0.1303,1.8151,rough,14.0,1,6.419
490,15.68,-0.7974,1.7563,0.3409,-0.0451,-0.0752,1.8041,rough,14.0,1,6.033
500,16.00,-0.8941,2.1740,0.3770,-0.0405,-0.1400,1.7927,rough,14.0,1,5.668
510,16.32,-0.9562,2.6131,0.4176,0.1204,-0.1301,1.7676,rough,14.0,1,5.280
520,16.64,-1.0293,3.0412,0.4739,0.1515,-0.1552,1.7472,rough,14.0,1,4.916
530,16.96,-1.0914,3.4955,0.4957,0.2287,0.0454,1.7044,rough,14.0,1,4.535
540,17.28,-1.1093,3.9652,0.4133,0.2421,0.3864,1.6211,rough,14.0,1,4.134
550,17.60,-1.1004,4.4233,0.2210,0.3646,0.4936,1.7127,rough,14.0,1,3.744
560,17.92,-1.0906,4.8564,-0.0301,0.5558,0.4540,1.8542,rough,14.0,1,3.390
570,18.24,-1.1368,5.2607,-0.2458,0.6310,0.3372,1.8253,rough,14.0,1,3.115
580,18.56,-1.1635,5.6335,-0.3938,0.6240,0.3463,1.6379,rough,14.0,1,2.878
590,18.88,-1.1224,6.0113,-0.5630,0.5933,0.4075,1.4594,rough,14.0,1,2.614
600,19.20,-1.0180,6.3857,-0.7594,0.5358,0.4932,1.3030,rough,14.0,1,2.326
610,19.52,-0.8889,6.7358,-0.9808,0.4151,0.5448,1.1758,rough,14.0,1,2.059
620,19.84,-0.7247,7.0677,-1.1334,0.1320,0.4459,0.9799,rough,14.0,1,1.799
