step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0821,-0.0578,0.2075,0.0000,-0.0794,-0.0002,rough,14.0,0,6.900
20,0.64,0.4602,-0.0606,0.2445,0.0130,-0.1153,-0.1199,rough,14.0,0,6.614
30,0.96,0.8318,-0.1179,0.3018,0.0206,-0.2103,-0.2008,rough,14.0,0,6.305
40,1.28,1.1966,-0.2052,0.3875,0.0454,-0.2777,-0.2776,rough,14.0,0,5.986
50,1.60,1.5520,-0.3257,0.5030,0.0887,-0.3221,-0.3607,rough,14.0,0,5.655
60,1.92,1.8831,-0.4701,0.6398,0.1118,-0.3981,-0.4208,rough,14.0,0,5.328
70,2.24,2.2102,-0.6357,0.7956,0.1394,-0.4260,-0.4789,rough,14.0,0,4.992
80,2.56,2.5369,-0.8193,0.9609,0.1768,-0.4199,-0.5422,rough,14.0,0,4.646
90,2.88,2.8554,-1.0261,1.1259,0.1976,-0.4141,-0.6064,rough,14.0,0,4.290
100,3.20,3.1646,-1.2577,1.2816,0.2217,-0.3786,-0.6678,rough,14.0,0,3.924
110,3.52,3.4689,-1.5145,1.4283,0.2383,-0.3432,-0.7240,rough,14.0,0,3.543
120,3.84,3.7676,-1.7887,1.5646,0.2556,-0.3020,-0.7741,rough,14.0,0,3.154
130,4.16,4.0565,-2.0816,1.6842,0.2616,-0.2635,-0.8207,rough,14.0,0,2.758
140,4.48,4.3346,-2.3923,1.7913,0.2666,-0.2389,-0.8640,rough,14.0,0,2.356
150,4.80,4.5979,-2.7178,1.8868,0.2776,-0.2118,-0.9154,rough,14.0,0,1.951
160,5.12,4.8453,-3.0625,1.9726,0.2874,-0.1914,-0.9711,rough,14.0,0,1.541
170,5.44,5.0600,-3.4184,2.0445,0.2997,-0.1659,-1.0430,rough,14.0,0,1.138
180,5.76,5.2465,-3.7844,2.1083,0.3448,-0.1097,-1.1086,rough,14.0,1,12.059
190,6.08,5.2092,-3.9988,2.0909,0.3467,0.0504,-1.6787,rough,14.0,1,12.248
200,6.40,5.0598,-4.2863,2.0305,0.2942,0.1848,-2.1080,rough,14.0,1,12.469
210,6.72,4.8474,-4.5141,1.9501,0.2231,0.2799,-2.4017,rough,14.0,1,12.619
220,7.04,4.5961,-4.6916,1.8531,0.1484,0.3299,-2.6407,rough,14.0,1,12.715
230,7.36,4.2673,-4.8143,1.7270,0.0917,0.3491,-2.8045,rough,14.0,1,12.745
240,7.68,3.9078,-4.9004,1.5896,0.0441,0.3594,-2.9254,rough,14.0,1,12.742
250,8.00,3.5275,-4.9556,1.4451,0.0114,0.3625,-3.0113,rough,14.0,1,12.715
260,8.32,3.1356,-4.9880,1.2969,-0.0109,0.3605,-3.0690,rough,14.0,1,12.676
270,8.64,2.7364,-5.0049,1.1469,-0.0257,0.3582,-3.1058,rough,14.0,1,12.632
280,8.96,2.3335,-5.0119,0.9966,-0.0353,0.3566,-3.1285,rough,14.0,1,12.590
290,9.28,1.9293,-5.0130,0.8471,-0.0418,0.3537,3.1412,rough,14.0,1,12.556
300,9.60,1.5251,-5.0106,0.6990,-0.0467,0.3503,3.1333,rough,14.0,1,12.531
310,9.92,1.1220,-5.0061,0.5527,-0.0500,0.3466,3.1288,rough,14.0,1,12.516
320,10.24,0.7205,-5.0004,0.4085,-0.0531,0.3436,3.1260,rough,14.0,1,12.514
330,10.56,0.3213,-4.9940,0.2665,-0.0560,0.3409,3.1241,rough,14.0,1,12.523
340,10.88,-0.0536,-4.9868,0.1810,-0.0587,0.1752,3.1059,rough,14.0,1,12.543
350,11.20,-0.4079,-4.9712,0.1464,-0.0695,-0.0212,3.0361,rough,14.0,1,12.562
360,11.52,-0.7564,-4.9198,0.1488,-0.0456,-0.0228,2.8253,rough,14.0,1,12.556
370,11.84,-1.1093,-4.7949,0.1567,-0.0404,-0.0262,2.6694,rough,14.0,1,12.487
380,12.16,-1.4406,-4.6050,0.1668,-0.0348,-0.0305,2.5330,rough,14.0,1,12.362
390,12.48,-1.7446,-4.3620,0.1772,-0.0291,-0.0278,2.3774,rough,14.0,1,12.189
400,12.80,-2.0162,-4.0693,0.1861,-0.0249,-0.0138,2.2421,rough,14.0,1,11.970
410,13.12,-2.2564,-3.7360,0.1979,-0.0226,-0.0216,2.1350,rough,14.0,1,11.713
420,13.44,-2.4648,-3.3684,0.2052,-0.0145,-0.0153,2.0366,rough,14.0,1,11.422
430,13.76,-2.6419,-2.9802,0.2127,-0.0217,-0.0124,1.9640,rough,14.0,1,11.110
440,14.08,-2.7891,-2.5765,0.2166,-0.0226,-0.0058,1.8926,rough,14.0,1,10.781
450,14.40,-2.9165,-2.1640,0.2195,-0.0250,-0.0037,1.8358,rough,14.0,1,10.444
460,14.72,-3.0232,-1.7422,0.2205,-0.0261,-0.0006,1.7863,rough,14.0,1,10.096
470,15.04,-3.1088,-1.3126,0.2161,-0.0257,0.0281,1.6982,rough,14.0,1,9.740
480,15.36,-3.1581,-0.8847,0.2199,-0.0251,0.0006,1.6196,rough,14.0,1,9.376
490,15.68,-3.1754,-0.4477,0.2197,-0.0244,0.0001,1.5493,rough,14.0,1,8.995
500,16.00,-3.1620,-0.0092,0.2194,-0.0240,-0.0005,1.4934,rough,14.0,1,8.603
510,16.32,-3.1273,0.4312,0.2190,-0.0227,0.0016,1.4572,rough,14.0,1,8.203
520,16.64,-3.0745,0.8670,0.2180,-0.0224,0.0028,1.4112,rough,14.0,1,7.803
530,16.96,-3.0028,1.3015,0.2163,-0.0223,0.0048,1.3771,rough,14.0,1,7.397
540,17.28,-2.9150,1.7356,0.2135,-0.0214,0.0080,1.3598,rough,14.0,1,6.987
550,17.60,-2.8198,2.1606,0.2092,-0.0200,0.0096,1.3419,rough,14.0,1,6.584
560,17.92,-2.7168,2.5940,0.2027,-0.0157,0.0162,1.3257,rough,14.0,1,6.174
570,18.24,-2.6069,3.0258,0.1942,-0.0125,0.0241,1.3067,rough,14.0,1,5.766
580,18.56,-2.4862,3.4464,0.1828,-0.0094,0.0272,1.2600,rough,14.0,1,5.366
590,18.88,-2.3491,3.8628,0.1702,-0.0078,0.0324,1.2187,rough,14.0,1,4.964
600,19.20,-2.1943,4.2744,0.1557,-0.0037,0.0331,1.1839,rough,14.0,1,4.560
610,19.52,-2.0251,4.6817,0.1400,-0.0016,0.0368,1.1463,rough,14.0,1,4.155
620,19.84,-1.8409,5.0814,0.1234,0.0023,0.0393,1.1067,rough,14.0,1,3.752
630,20.16,-1.6413,5.4721,0.1068,0.0031,0.0372,1.0631,rough,14.0,1,3.351
640,20.48,-1.4249,5.8522,0.0907,0.0040,0.0353,1.0166,rough,14.0,1,2.953
650,20.80,-1.1900,6.2157,0.0759,0.0047,0.0325,0.9599,rough,14.0,1,2.560
660,21.12,-0.9359,6.5697,0.0627,0.0057,0.0285,0.9032,rough,14.0,1,2.169
670,21.44,-0.6631,6.9041,0.0519,0.0059,0.0220,0.8412,rough,14.0,1,1.788
680,21.76,-0.3850,7.2159,0.0547,-0.0331,-0.0059,0.7698,rough,14.0,1,1.434
690,22.08,-0.1125,7.4969,0.0738,-0.0934,-0.0974,0.6936,rough,14.0,1,1.131
700,22.40,0.1648,7.7373,0.1308,-0.1114,-0.2384,0.6131,rough,14.0,1,0.884
710,22.72,0.3918,7.9090,0.1892,-0.1071,-0.3454,0.4089,rough,14.0,2,15.268
720,23.04,0.5697,7.9980,0.2533,-0.0438,-0.3364,0.1679,rough,14.0,2,15.439
730,23.36,0.7292,8.0301,0.3121,-0.0041,-0.3475,0.0511,rough,14.0,2,15.554
740,23.68,0.8680,8.0394,0.3625,0.0083,-0.3503,0.0149,rough,14.0,2,15.639
750,24.00,1.0009,8.0422,0.4111,0.0130,-0.3502,0.0016,rough,14.0,2,15.716
760,24.32,1.1311,8.0427,0.4588,0.0146,-0.3515,-0.0030,rough,14.0,2,15.791
770,24.64,1.2597,8.0424,0.5061,0.0151,-0.3541,-0.0047,rough,14.0,2,15.864
780,24.96,1.3878,8.0419,0.5534,0.0152,-0.3559,-0.0053,rough,14.0,2,15.938
790,25.28,1.5156,8.0412,0.6009,0.0151,-0.3559,-0.0057,rough,14.0,2,16.012
800,25.60,1.6428,8.0403,0.6483,0.0153,-0.3574,-0.0064,rough,14.0,2,16.087
810,25.92,1.7659,8.0384,0.6945,0.0175,-0.3599,-0.0134,rough,14.0,2,16.158
820,26.24,1.8922,8.0341,0.7419,0.0222,-0.3613,-0.0272,rough,14.0,2,16.231
830,26.56,2.0249,8.0237,0.7920,0.0343,-0.3606,-0.0626,rough,14.0,2,16.303
840,26.88,2.1715,7.9986,0.8474,0.0615,-0.3591,-0.1418,rough,14.0,2,16.373
850,27.20,2.3421,7.9456,0.9122,0.1174,-0.3558,-0.2923,rough,14.0,2,16.437
860,27.52,2.5667,7.8483,0.9967,0.2124,-0.2994,-0.6027,rough,14.0,2,16.502
870,27.84,2.7584,7.6670,1.0705,0.2854,-0.2392,-0.8866,rough,14.0,2,16.485
880,28.16,2.8866,7.4146,1.1202,0.3338,-0.1693,-1.1232,rough,14.0,2,16.378
890,28.48,3.0011,7.1268,1.1658,0.3546,-0.1144,-1.2937,rough,14.0,2,16.239
900,28.80,3.0185,6.7845,1.1760,0.3715,-0.0205,-1.5545,rough,14.0,2,15.999
910,29.12,2.9523,6.4049,1.1565,0.3672,0.0609,-1.7756,rough,14.0,2,15.677
920,29.44,2.8073,6.0267,1.1077,0.3419,0.1219,-1.9612,rough,14.0,2,15.305
930,29.76,2.6114,5.6596,1.0445,0.3276,0.1629,-2.0973,rough,14.0,2,14.906
940,30.08,2.3793,5.3299,0.9673,0.3095,0.1925,-2.2009,rough,14.0,2,14.508
950,30.40,2.1640,5.0600,0.8942,0.3204,0.1797,-2.1391,rough,14.0,2,14.165
960,30.72,1.9104,4.7365,0.8131,0.2912,0.2101,-2.2721,rough,14.0,2,13.758
970,31.04,1.6137,4.4433,0.7144,0.2576,0.2417,-2.3874,rough,14.0,2,13.340
980,31.36,1.2882,4.1842,0.6049,0.2233,0.2658,-2.4930,rough,14.0,2,12.927
990,31.68,0.9491,3.9608,0.4898,0.1905,0.2714,-2.6133,rough,14.0,2,12.529
1000,32.00,0.5793,3.7730,0.3699,0.1685,0.2750,-2.6725,rough,14.0,2,12.136
1010,32.32,0.2166,3.5784,0.2731,0.1454,0.2068,-2.6349,rough,14.0,2,11.744
1020,32.64,-0.1433,3.3705,0.2094,0.1161,0.1008,-2.6167,rough,14.0,2,11.345
1030,32.96,-0.4979,3.1476,0.1973,0.0286,-0.0138,-2.5986,rough,14.0,2,10.941
1040,33.28,-0.8703,2.9178,0.2051,0.0320,-0.0167,-2.5652,rough,14.0,2,10.520
1050,33.60,-1.2409,2.6713,0.2095,0.0258,-0.0004,-2.5342,rough,14.0,2,10.090
1060,33.92,-1.5975,2.4173,0.2157,0.0214,-0.0085,-2.5060,rough,14.0,2,9.664
1070,34.24,-1.9534,2.1517,0.2188,0.0177,-0.0056,-2.4820,rough,14.0,2,9.232
1080,34.56,-2.2992,1.8800,0.2202,0.0173,-0.0007,-2.4548,rough,14.0,2,8.802
1090,34.88,-2.6436,1.5931,0.2156,0.0170,0.0295,-2.4314,rough,14.0,2,8.362
1100,35.20,-2.9737,1.3060,0.2168,0.0193,0.0110,-2.4109,rough,14.0,2,7.931
1110,35.52,-3.3020,1.0082,0.2112,0.0225,0.0198,-2.3901,rough,14.0,2,7.494
1120,35.84,-3.6243,0.7041,0.2036,0.0244,0.0209,-2.3717,rough,14.0,2,7.057
1130,36.16,-3.9404,0.3955,0.1934,0.0286,0.0259,-2.3544,rough,14.0,2,6.620
1140,36.48,-4.2516,0.0798,0.1815,0.0298,0.0289,-2.3379,rough,14.0,2,6.181
1150,36.80,-4.5569,-0.2405,0.1686,0.0320,0.0298,-2.3219,rough,14.0,2,5.743
1160,37.12,-4.8568,-0.5665,0.1556,0.0326,0.0289,-2.3063,rough,14.0,2,5.304
1170,37.44,-5.1515,-0.8949,0.1435,0.0343,0.0256,-2.2910,rough,14.0,2,4.866
1180,37.76,-5.4427,-1.2286,0.1332,0.0350,0.0214,-2.2763,rough,14.0,2,4.427
1190,38.08,-5.7278,-1.5654,0.1254,0.0350,0.0148,-2.2614,rough,14.0,2,3.989
1200,38.40,-6.0077,-1.9066,0.1205,0.0354,0.0066,-2.2463,rough,14.0,2,3.550
1210,38.72,-6.2816,-2.2533,0.1192,0.0361,-0.0017,-2.2310,rough,14.0,2,3.112
1220,39.04,-6.5516,-2.6041,0.1217,0.0339,-0.0095,-2.2134,rough,14.0,2,2.672
1230,39.36,-6.8135,-2.9580,0.1287,0.0364,-0.0219,-2.1959,rough,14.0,2,2.235
1240,39.68,-7.0689,-3.3163,0.1385,0.0312,-0.0281,-2.1744,rough,14.0,2,1.799
1250,40.00,-7.3158,-3.6781,0.1518,0.0311,-0.0348,-2.1443,rough,14.0,2,1.365
1260,40.32,-7.5495,-4.0472,0.1681,0.0269,-0.0419,-2.0993,rough,14.0,2,0.933
1270,40.64,-7.7597,-4.4113,0.1864,0.0273,-0.0446,-2.1436,rough,14.0,3,0.815
1280,40.96,-7.9402,-4.6893,0.2012,0.0106,-0.0509,-1.8308,rough,14.0,0,13.286
1290,41.28,-8.0203,-4.9807,0.2167,-0.0095,-0.0524,-1.4737,rough,14.0,0,13.373
1300,41.60,-7.9805,-5.2901,0.2319,-0.0255,-0.0429,-1.2012,rough,14.0,0,13.347
1310,41.92,-7.8364,-5.6208,0.2461,-0.0320,-0.0334,-1.0409,rough,14.0,0,13.227
1320,42.24,-7.6289,-5.9290,0.2565,-0.0365,-0.0217,-0.8846,rough,14.0,0,13.050
1330,42.56,-7.3636,-6.2135,0.2626,-0.0383,-0.0097,-0.7398,rough,14.0,0,12.821
1340,42.88,-7.0488,-6.4682,0.2638,-0.0357,0.0027,-0.6193,rough,14.0,0,12.546
1350,43.20,-6.6945,-6.6911,0.2605,-0.0326,0.0135,-0.5186,rough,14.0,0,12.233
1360,43.52,-6.3087,-6.8839,0.2530,-0.0275,0.0229,-0.4410,rough,14.0,0,11.891
