step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0823,-0.0578,0.2075,0.0000,-0.0811,-0.0002,rough,14.0,0,5.334
20,0.64,0.4627,-0.0606,0.2447,0.0119,-0.1158,-0.1065,rough,14.0,0,5.042
30,0.96,0.8368,-0.1123,0.3023,0.0190,-0.2113,-0.1827,rough,14.0,0,4.732
40,1.28,1.2096,-0.1952,0.3918,0.0362,-0.2731,-0.2565,rough,14.0,0,4.412
50,1.60,1.5658,-0.3039,0.5082,0.0715,-0.3254,-0.3294,rough,14.0,0,4.093
60,1.92,1.8984,-0.4371,0.6438,0.1048,-0.3985,-0.3874,rough,14.0,0,3.778
70,2.24,2.2242,-0.5914,0.7991,0.1364,-0.4286,-0.4635,rough,14.0,0,3.459
80,2.56,2.5509,-0.7706,0.9647,0.1813,-0.4176,-0.5460,rough,14.0,0,3.128
90,2.88,2.8650,-0.9754,1.1259,0.2167,-0.4092,-0.6271,rough,14.0,0,2.790
100,3.20,3.1659,-1.2123,1.2786,0.2331,-0.3620,-0.6984,rough,14.0,0,2.441
110,3.52,3.4588,-1.4687,1.4237,0.2573,-0.3310,-0.7722,rough,14.0,0,2.087
120,3.84,3.7333,-1.7571,1.5493,0.2783,-0.2852,-0.8441,rough,14.0,0,1.724
130,4.16,3.9882,-2.0646,1.6565,0.2841,-0.2468,-0.9193,rough,14.0,0,1.364
140,4.48,4.2210,-2.4051,1.7487,0.3037,-0.1950,-1.0080,rough,14.0,0,1.001
150,4.80,4.3860,-2.7465,1.8094,0.3426,-0.1517,-1.1805,rough,14.0,1,7.578
160,5.12,4.4648,-3.0995,1.8350,0.3423,-0.0563,-1.3868,rough,14.0,1,7.376
170,5.44,4.4724,-3.4891,1.8325,0.3478,0.0196,-1.5760,rough,14.0,1,7.109
180,5.76,4.4121,-3.8946,1.8029,0.3407,0.0842,-1.7420,rough,14.0,1,6.792
190,6.08,4.2937,-4.3025,1.7498,0.3338,0.1344,-1.8702,rough,14.0,1,6.439
200,6.40,4.1565,-4.7148,1.6882,0.3249,0.1556,-1.9301,rough,14.0,1,6.078
210,6.72,4.0006,-5.1123,1.6146,0.3188,0.1564,-1.9867,rough,14.0,1,5.719
220,7.04,3.8071,-5.4955,1.5325,0.3055,0.2044,-2.0604,rough,14.0,1,5.347
230,7.36,3.6011,-5.8682,1.4421,0.2951,0.2234,-2.1195,rough,14.0,1,4.978
240,7.68,3.3708,-6.2201,1.3426,0.2837,0.2435,-2.1817,rough,14.0,1,4.606
250,8.00,3.1234,-6.5595,1.2370,0.2687,0.2569,-2.2422,rough,14.0,1,4.234
260,8.32,2.8552,-6.8836,1.1250,0.2559,0.2707,-2.3024,rough,14.0,1,3.858
270,8.64,2.5642,-7.1856,1.0060,0.2405,0.2806,-2.3627,rough,14.0,1,3.478
280,8.96,2.2628,-7.4764,0.8853,0.2245,0.2901,-2.4263,rough,14.0,1,3.101
290,9.28,1.9391,-7.7386,0.7593,0.2099,0.2985,-2.4857,rough,14.0,1,2.721
300,9.60,1.6072,-7.9880,0.6324,0.1905,0.3056,-2.5579,rough,14.0,1,2.348
310,9.92,1.2526,-8.2039,0.5000,0.1717,0.3103,-2.6211,rough,14.0,1,1.970
320,10.24,0.8924,-8.4006,0.3688,0.1513,0.3224,-2.7082,rough,14.0,1,1.605
330,10.56,0.5170,-8.5597,0.2335,0.1244,0.3224,-2.7895,rough,14.0,1,1.246
340,10.88,0.2415,-8.5534,0.1498,0.1903,0.1876,-2.5790,rough,14.0,1,0.974
350,11.20,0.0543,-8.5034,0.1031,0.1772,0.0929,-2.1011,rough,14.0,2,5.655
360,11.52,-0.1170,-8.6934,0.0755,0.0889,0.0977,-2.3027,rough,14.0,2,5.713
370,11.84,-0.3201,-8.8901,0.0624,0.0089,0.0804,-2.5547,rough,14.0,2,5.771
380,12.16,-0.5902,-9.0142,0.0530,0.0065,-0.0228,-2.7779,rough,14.0,2,5.746
390,12.48,-0.9033,-9.1094,0.0609,0.0149,-0.0248,-2.9447,rough,14.0,2,5.693
400,12.80,-1.2477,-9.1680,0.0704,0.0191,-0.0233,3.0587,rough,14.0,2,5.612
410,13.12,-1.6128,-9.1295,0.0798,0.0232,-0.0225,2.8270,rough,14.0,2,5.454
420,13.44,-1.9786,-8.9956,0.0895,0.0249,-0.0232,2.6554,rough,14.0,2,5.223
430,13.76,-2.3215,-8.7957,0.0992,0.0268,-0.0239,2.5012,rough,14.0,2,4.952
440,14.08,-2.6395,-8.5360,0.1098,0.0292,-0.0260,2.3834,rough,14.0,2,4.643
450,14.40,-2.9250,-8.2375,0.1207,0.0311,-0.0268,2.2750,rough,14.0,2,4.315
460,14.72,-3.1797,-7.9055,0.1318,0.0318,-0.0258,2.1807,rough,14.0,2,3.970
470,15.04,-3.4023,-7.5506,0.1423,0.0341,-0.0239,2.0869,rough,14.0,2,3.615
480,15.36,-3.5962,-7.1715,0.1521,0.0325,-0.0216,2.0163,rough,14.0,2,3.250
490,15.68,-3.7624,-6.7837,0.1545,0.0520,0.0010,1.9535,rough,14.0,2,2.887
500,16.00,-3.9052,-6.3854,0.1675,0.0298,-0.0114,1.8704,rough,14.0,2,2.527
510,16.32,-4.0188,-5.9746,0.1730,0.0246,-0.0065,1.8191,rough,14.0,2,2.167
520,16.64,-4.1084,-5.5525,0.1707,0.0373,0.0158,1.7698,rough,14.0,2,1.815
530,16.96,-4.1824,-5.1543,0.1787,0.0127,-0.0016,1.5888,rough,14.0,2,1.515
540,17.28,-4.1839,-4.7469,0.1797,0.0055,0.0025,1.3931,rough,14.0,2,1.213
550,17.60,-4.1040,-4.3581,0.1800,0.0014,-0.0022,1.2033,rough,14.0,2,0.924
560,17.92,-3.9413,-3.9769,0.1823,-0.0040,-0.0044,1.1384,rough,14.0,3,10.452
570,18.24,-3.7615,-3.5744,0.1873,-0.0062,-0.0161,1.1570,rough,14.0,3,10.015
580,18.56,-3.5889,-3.1664,0.1933,-0.0126,-0.0171,1.1740,rough,14.0,3,9.576
590,18.88,-3.4233,-2.7556,0.2011,-0.0168,-0.0194,1.1896,rough,14.0,3,9.135
600,19.20,-3.2626,-2.3416,0.2095,-0.0199,-0.0173,1.2035,rough,14.0,3,8.693
610,19.52,-3.1060,-1.9257,0.2171,-0.0211,-0.0168,1.2137,rough,14.0,3,8.251
620,19.84,-2.9535,-1.5068,0.2236,-0.0222,-0.0128,1.2233,rough,14.0,3,7.807
630,20.16,-2.8019,-1.0891,0.2279,-0.0168,-0.0058,1.2295,rough,14.0,3,7.364
640,20.48,-2.6530,-0.6716,0.2303,-0.0105,-0.0030,1.2355,rough,14.0,3,6.923
650,20.80,-2.5080,-0.2506,0.2309,-0.0087,-0.0002,1.2441,rough,14.0,3,6.479
660,21.12,-2.3664,0.1735,0.2306,-0.0042,0.0048,1.2517,rough,14.0,3,6.034
670,21.44,-2.2276,0.5973,0.2294,-0.0015,0.0022,1.2574,rough,14.0,3,5.589
680,21.76,-2.0917,1.0207,0.2285,-0.0016,0.0027,1.2684,rough,14.0,3,5.146
690,22.08,-1.9601,1.4471,0.2268,-0.0037,0.0053,1.2798,rough,14.0,3,4.702
700,22.40,-1.8339,1.8758,0.2236,-0.0083,0.0111,1.2909,rough,14.0,3,4.256
710,22.72,-1.7110,2.3066,0.2147,0.0015,0.0251,1.2999,rough,14.0,3,3.809
720,23.04,-1.5971,2.7375,0.2080,-0.0125,0.0253,1.3091,rough,14.0,3,3.364
730,23.36,-1.4840,3.1683,0.1936,-0.0112,0.0253,1.3182,rough,14.0,3,2.920
740,23.68,-1.3736,3.6041,0.1776,-0.0085,0.0436,1.3252,rough,14.0,3,2.472
750,24.00,-1.2661,4.0377,0.1589,-0.0059,0.0474,1.3327,rough,14.0,3,2.026
760,24.32,-1.1623,4.4706,0.1383,-0.0011,0.0452,1.3402,rough,14.0,3,1.583
770,24.64,-1.0622,4.9049,0.1182,0.0032,0.0442,1.3482,rough,14.0,3,1.140
780,24.96,-0.9756,5.3287,0.0997,0.0036,0.0402,1.3095,rough,14.0,0,10.171
