step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1103,1.4505,0.1830,0.0002,-0.0291,0.0042,rough,14.0,0,4.152
20,0.64,0.2065,1.4590,0.1798,-0.0009,0.0002,0.3778,flat,18.0,0,4.237
30,0.96,0.5508,1.6441,0.1799,-0.0000,-0.0001,0.7440,flat,18.0,0,4.192
40,1.28,0.8459,1.9914,0.1799,-0.0000,-0.0000,1.0488,flat,18.0,0,4.019
50,1.60,1.0598,2.4405,0.1799,0.0000,-0.0000,1.3526,flat,18.0,0,3.761
60,1.92,1.1437,2.9512,0.1799,0.0001,-0.0000,1.6408,flat,18.0,0,3.421
70,2.24,1.0813,3.4730,0.1799,0.0001,-0.0000,1.8701,flat,18.0,0,3.012
80,2.56,0.9017,3.9699,0.1799,0.0001,0.0000,2.0488,flat,18.0,0,2.561
90,2.88,0.6333,4.4284,0.1799,0.0001,-0.0000,2.2018,flat,18.0,0,2.087
100,3.20,0.2950,4.8431,0.1799,0.0002,0.0000,2.3355,flat,18.0,0,1.600
110,3.52,-0.0959,5.1998,0.1799,0.0000,0.0000,2.5016,flat,18.0,0,1.115
120,3.84,-0.5298,5.4803,0.1799,0.0003,-0.0002,2.6180,flat,18.0,1,1.952
130,4.16,-0.9574,5.7696,0.1799,-0.0000,0.0000,2.4304,flat,18.0,1,1.602
140,4.48,-1.3189,6.1368,0.1799,-0.0000,-0.0000,2.2267,flat,18.0,1,1.269
150,4.80,-1.5961,6.5659,0.1799,0.0000,0.0000,1.9252,flat,18.0,1,0.990
160,5.12,-1.7346,7.0315,0.1799,0.0000,0.0000,1.4126,flat,18.0,2,0.791
170,5.44,-1.6476,7.3921,0.1799,-0.0000,-0.0001,0.9768,flat,18.0,2,8.525
180,5.76,-1.3717,7.7014,0.1799,0.0000,-0.0000,0.6653,flat,18.0,2,8.441
190,6.08,-0.9714,7.9595,0.1799,-0.0000,-0.0000,0.3831,flat,18.0,2,8.246
200,6.40,-0.4866,8.1228,0.1799,-0.0001,-0.0000,0.1255,flat,18.0,2,7.949
210,6.72,0.0438,8.1653,0.1799,-0.0001,0.0000,-0.0938,flat,18.0,2,7.562
220,7.04,0.5808,8.0949,0.1799,-0.0001,-0.0000,-0.2573,flat,18.0,2,7.112
230,7.36,1.1054,7.9398,0.1799,-0.0003,-0.0000,-0.3759,flat,18.0,2,6.624
240,7.68,1.6125,7.7237,0.1798,-0.0004,-0.0000,-0.4681,flat,18.0,2,6.115
250,8.00,2.1012,7.4613,0.1798,-0.0003,-0.0000,-0.5433,flat,18.0,2,5.590
260,8.32,2.5716,7.1623,0.1797,-0.0002,-0.0000,-0.6070,flat,18.0,2,5.056
270,8.64,3.0241,6.8334,0.1797,-0.0002,-0.0000,-0.6625,flat,18.0,2,4.515
280,8.96,3.4593,6.4794,0.1797,-0.0002,-0.0000,-0.7119,flat,18.0,2,3.969
290,9.28,3.8772,6.1040,0.1797,-0.0002,-0.0000,-0.7584,flat,18.0,2,3.421
300,9.60,4.2772,5.7091,0.1797,-0.0002,-0.0000,-0.8039,flat,18.0,2,2.870
310,9.92,4.6576,5.2964,0.1797,-0.0002,0.0000,-0.8517,flat,18.0,2,2.319
320,10.24,5.0164,4.8672,0.1797,-0.0002,-0.0000,-0.9040,flat,18.0,2,1.770
330,10.56,5.3513,4.4191,0.1797,-0.0002,0.0000,-0.9725,flat,18.0,2,1.222
340,10.88,5.6472,3.9524,0.1798,-0.0003,-0.0001,-1.0347,flat,18.0,3,3.124
350,11.20,5.9423,3.4751,0.1798,0.0001,-0.0000,-0.9865,rough,14.0,3,2.586
360,11.52,6.1878,3.1111,0.1797,0.0001,0.0001,-0.9544,rough,14.0,3,2.167
370,11.84,6.5031,2.6835,0.1797,0.0002,-0.0001,-0.9040,flat,18.0,3,1.665
380,12.16,6.8576,2.2576,0.1797,0.0003,0.0000,-0.8322,flat,18.0,3,1.153
390,12.48,7.2207,1.8929,0.1795,0.0003,-0.0011,-0.7380,flat,18.0,0,9.127
400,12.80,7.4036,1.6767,0.1745,-0.0335,-0.0008,-1.2128,flat,18.0,0,9.381
410,13.12,7.5077,1.3237,0.1799,0.0001,0.0001,-1.7514,flat,18.0,0,9.623
420,13.44,7.4138,0.9699,0.1799,-0.0000,-0.0001,-2.1631,flat,18.0,0,9.697
430,13.76,7.1342,0.6522,0.1799,-0.0000,-0.0000,-2.4623,flat,18.0,0,9.605
440,14.08,6.7327,0.3846,0.1799,-0.0000,-0.0000,-2.7302,flat,18.0,0,9.402
450,14.40,6.2479,0.2058,0.1799,-0.0001,0.0000,-2.9725,flat,18.0,0,9.100
460,14.72,5.7157,0.1386,0.1799,-0.0001,-0.0000,3.1027,flat,18.0,0,8.712
470,15.04,5.1716,0.1787,0.1799,-0.0001,-0.0000,2.9450,flat,18.0,0,8.262
480,15.36,4.6350,0.3006,0.1799,-0.0004,-0.0000,2.8323,flat,18.0,0,7.775
490,15.68,4.1113,0.4814,0.1798,-0.0004,-0.0000,2.7456,flat,18.0,0,7.267
500,16.00,3.6018,0.7069,0.1798,-0.0003,-0.0000,2.6759,flat,18.0,0,6.744
510,16.32,3.1066,0.9676,0.1797,-0.0002,-0.0000,2.6178,flat,18.0,0,6.211
520,16.64,2.6252,1.2569,0.1797,-0.0002,-0.0000,2.5680,flat,18.0,0,5.671
