step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1252,1.4415,0.2272,0.0399,-0.0603,-0.0014,rough,14.0,0,4.157
20,0.64,0.1317,1.4431,0.2549,0.0005,-0.1140,0.3133,rough,14.0,0,4.228
30,0.96,0.3362,1.5521,0.2867,-0.0320,-0.1779,0.4935,rough,14.0,0,4.194
40,1.28,0.5663,1.7225,0.3388,-0.0911,-0.2014,0.7202,rough,14.0,0,4.128
50,1.60,0.7481,1.9610,0.3994,-0.1394,-0.2221,0.9355,rough,14.0,0,3.997
60,1.92,0.8883,2.2737,0.4483,-0.2501,-0.1752,1.1424,rough,14.0,0,3.801
70,2.24,0.9777,2.6286,0.4978,-0.2768,-0.1181,1.3581,rough,14.0,0,3.562
80,2.56,0.9950,3.0325,0.5150,-0.3133,-0.0187,1.5403,rough,14.0,0,3.261
90,2.88,0.9444,3.4482,0.4938,-0.3030,0.0803,1.7172,rough,14.0,0,2.927
100,3.20,0.8349,3.8576,0.4542,-0.3115,0.1138,1.8507,rough,14.0,0,2.576
110,3.52,0.6808,4.2542,0.3881,-0.2931,0.1729,1.9659,rough,14.0,0,2.219
120,3.84,0.4918,4.6253,0.3059,-0.2738,0.2068,2.0708,rough,14.0,0,1.869
130,4.16,0.2717,4.9712,0.2261,-0.2216,0.1800,2.1846,rough,14.0,0,1.532
140,4.48,0.0198,5.2943,0.1456,-0.0992,0.1735,2.3056,rough,14.0,0,1.211
150,4.80,-0.2651,5.5730,0.1012,0.0309,0.1535,2.4616,rough,14.0,0,0.921
160,5.12,-0.5652,5.7935,0.0746,0.0506,0.0067,2.4752,rough,14.0,1,1.641
170,5.44,-0.8808,6.0600,0.0730,0.0323,0.0056,2.3571,rough,14.0,1,1.317
180,5.76,-1.1458,6.3637,0.0716,0.0305,0.0037,2.2148,rough,14.0,1,1.014
190,6.08,-1.3668,6.6946,0.0712,0.0455,0.0192,1.9774,rough,14.0,2,7.957
200,6.40,-1.4806,7.0047,0.0707,0.0298,0.0070,1.5664,rough,14.0,2,8.196
210,6.72,-1.4686,7.2969,0.0689,0.0268,0.0128,1.2369,rough,14.0,2,8.322
220,7.04,-1.3515,7.5983,0.0652,0.0243,0.0140,1.0141,rough,14.0,2,8.370
230,7.36,-1.1686,7.8463,0.0615,0.0219,0.0130,0.7762,rough,14.0,2,8.347
240,7.68,-0.9021,8.0808,0.0571,0.0217,0.0141,0.5660,rough,14.0,2,8.258
250,8.00,-0.5748,8.2527,0.0528,0.0210,0.0100,0.3966,rough,14.0,2,8.098
260,8.32,-0.2556,8.3868,0.0681,-0.0145,-0.0658,0.2436,rough,14.0,2,7.934
270,8.64,0.0681,8.4684,0.1119,-0.0032,-0.1861,0.1232,rough,14.0,2,7.742
280,8.96,0.3802,8.5087,0.1927,-0.0112,-0.3448,0.0619,rough,14.0,2,7.541
290,9.28,0.7120,8.5238,0.3150,0.0184,-0.3478,0.0140,rough,14.0,2,7.316
300,9.60,1.0292,8.5282,0.4305,0.0210,-0.3505,0.0074,rough,14.0,2,7.101
310,9.92,1.3406,8.5304,0.5450,0.0230,-0.3555,0.0015,rough,14.0,2,6.896
320,10.24,1.6462,8.5308,0.6586,0.0241,-0.3569,-0.0025,rough,14.0,2,6.701
330,10.56,1.9450,8.5301,0.7706,0.0243,-0.3606,-0.0054,rough,14.0,2,6.519
340,10.88,2.2367,8.5287,0.8810,0.0240,-0.3636,-0.0072,rough,14.0,2,6.348
350,11.20,2.5214,8.5267,0.9896,0.0235,-0.3658,-0.0083,rough,14.0,2,6.190
360,11.52,2.7983,8.5245,1.0961,0.0227,-0.3692,-0.0089,rough,14.0,2,6.044
370,11.84,3.0677,8.5222,1.2005,0.0218,-0.3704,-0.0093,rough,14.0,2,5.912
380,12.16,3.3289,8.5197,1.3024,0.0209,-0.3740,-0.0098,rough,14.0,2,5.792
390,12.48,3.4509,8.5072,1.3614,-0.0394,-0.4506,0.1381,rough,14.0,2,5.730
400,12.80,3.4467,8.5336,1.3678,-0.0389,-0.4946,0.1501,rough,14.0,2,5.755
410,13.12,3.4392,8.5556,1.3862,-0.0314,-0.6431,0.1296,rough,14.0,2,5.778
