step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0960,-0.0668,0.2007,0.0392,-0.0490,0.0026,rough,14.0,0,5.318
20,0.64,0.4631,-0.0796,0.2192,0.0205,-0.0876,-0.0608,rough,14.0,0,5.029
30,0.96,0.8644,-0.1340,0.2413,0.0732,-0.0877,-0.1389,rough,14.0,0,4.698
40,1.28,1.2818,-0.2224,0.2516,0.1187,0.0104,-0.2190,rough,14.0,0,4.342
50,1.60,1.6934,-0.3469,0.2298,0.1103,0.0635,-0.3343,rough,14.0,0,3.977
60,1.92,2.0847,-0.5048,0.2028,0.1084,0.0703,-0.4240,rough,14.0,0,3.611
70,2.24,2.4441,-0.6891,0.1946,0.1377,-0.0303,-0.4951,rough,14.0,0,3.254
80,2.56,2.8285,-0.9312,0.1678,0.1940,0.2045,-0.5437,rough,14.0,0,2.847
90,2.88,3.1736,-1.1616,0.0804,0.1517,0.1646,-0.6470,rough,14.0,0,2.483
100,3.20,3.5730,-1.4167,-0.0744,-0.0790,0.3133,-0.7004,rough,14.0,0,2.097
110,3.52,3.8738,-1.6051,-0.1226,-0.1325,-0.0204,-0.8160,rough,14.0,0,1.837
120,3.84,4.1468,-1.9028,-0.1527,-0.2142,0.0144,-0.9037,rough,14.0,0,1.506
130,4.16,4.3920,-2.2646,-0.1809,-0.1453,0.1360,-1.0490,rough,14.0,0,1.153
140,4.48,4.6007,-2.6295,-0.2617,-0.1991,0.1550,-1.2589,rough,14.0,0,0.859
150,4.80,4.6744,-2.9918,-0.3059,-0.0936,0.0749,-1.4767,rough,14.0,1,7.600
160,5.12,4.6243,-3.3931,-0.3636,0.2138,0.1539,-1.6419,rough,14.0,1,7.285
170,5.44,4.5293,-3.7905,-0.4243,0.3279,0.1482,-1.7829,rough,14.0,1,6.949
180,5.76,4.3895,-4.1841,-0.4808,0.3855,0.1587,-1.8857,rough,14.0,1,6.588
190,6.08,4.2346,-4.5533,-0.5278,0.3693,0.0827,-1.9990,rough,14.0,1,6.237
200,6.40,4.0347,-4.9223,-0.5660,0.3409,0.0371,-2.1019,rough,14.0,1,5.857
210,6.72,3.8076,-5.2751,-0.5829,0.2829,-0.0260,-2.1932,rough,14.0,1,5.468
220,7.04,3.5428,-5.5890,-0.5461,0.3081,-0.1310,-2.2806,rough,14.0,1,5.074
230,7.36,3.2673,-5.8372,-0.4785,0.4025,-0.3195,-2.3881,rough,14.0,1,4.708
240,7.68,2.9828,-6.0295,-0.3411,0.4447,-0.5012,-2.5140,rough,14.0,1,4.365
