step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-1.3650,0.8840,0.1723,0.0000,0.0000,0.0015,flat,18.0,0,6.084
20,0.64,-1.3650,0.8840,0.1798,-0.0000,0.0000,0.5219,flat,18.0,0,6.084
30,0.96,-1.3390,0.9349,0.1799,-0.0004,-0.0000,1.6810,flat,18.0,0,6.078
40,1.28,-1.3864,1.0862,0.1799,-0.0005,-0.0002,2.5791,flat,18.0,0,5.958
50,1.60,-1.6545,1.2226,0.1798,-0.0003,-0.0002,3.0842,flat,18.0,0,5.658
60,1.92,-2.0173,1.2274,0.1799,0.0001,-0.0001,-3.1183,flat,18.0,0,5.350
70,2.24,-2.4569,1.2414,0.1799,0.0001,-0.0000,2.8306,flat,18.0,0,4.982
80,2.56,-2.9022,1.4222,0.1799,-0.0000,-0.0000,2.5795,flat,18.0,0,4.517
90,2.88,-3.3225,1.7234,0.1799,-0.0002,-0.0000,2.4376,flat,18.0,0,4.000
100,3.20,-3.7268,2.0914,0.1798,-0.0002,-0.0000,2.3692,flat,18.0,0,3.455
110,3.52,-4.1295,2.4927,0.1797,-0.0001,-0.0000,2.3522,flat,18.0,0,2.893
120,3.84,-4.5321,2.8938,0.1797,0.0001,0.0000,2.3698,flat,18.0,0,2.333
130,4.16,-4.9369,3.2753,0.1797,0.0001,0.0001,2.4050,flat,18.0,0,1.787
140,4.48,-5.3099,3.6024,0.1797,0.0001,0.0001,2.4429,flat,18.0,0,1.302
150,4.80,-5.6620,3.8813,0.1798,0.0002,0.0002,2.5228,flat,18.0,1,6.573
160,5.12,-5.9658,4.1030,0.1798,-0.0000,0.0002,2.4325,flat,18.0,1,6.836
170,5.44,-6.1615,4.3119,0.1798,0.0002,0.0001,1.9886,flat,18.0,1,7.004
180,5.76,-6.2706,4.5425,0.1798,0.0003,-0.0001,1.1572,flat,18.0,1,7.091
190,6.08,-6.0722,4.8333,0.1799,0.0004,-0.0001,0.6643,flat,18.0,1,6.877
200,6.40,-5.6806,5.0856,0.1799,0.0001,-0.0000,0.3569,flat,18.0,1,6.480
210,6.72,-5.2092,5.2281,0.1799,-0.0000,-0.0000,0.0291,flat,18.0,1,6.011
220,7.04,-4.6991,5.2144,0.1799,-0.0001,-0.0000,-0.2148,flat,18.0,1,5.501
230,7.36,-4.1738,5.0815,0.1798,-0.0003,-0.0001,-0.3214,flat,18.0,1,4.974
240,7.68,-3.6359,4.8983,0.1798,-0.0000,0.0000,-0.3196,flat,18.0,1,4.440
250,8.00,-3.1078,4.7315,0.1798,0.0003,0.0000,-0.2336,flat,18.0,1,3.923
260,8.32,-2.5779,4.6194,0.1799,0.0001,0.0000,-0.0875,flat,18.0,1,3.409
270,8.64,-2.0397,4.5891,0.1799,0.0001,-0.0000,0.0714,flat,18.0,1,2.882
280,8.96,-1.4960,4.6417,0.1798,0.0004,-0.0000,0.1817,flat,18.0,1,2.338
290,9.28,-0.9542,4.7508,0.1798,0.0003,0.0000,0.2434,flat,18.0,1,1.785
