step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.0500,1.4500,0.1830,-0.0000,-0.0361,-0.0000,rough,14.0,0,8.047
20,0.64,0.3811,1.4362,0.1798,-0.0000,-0.0010,-0.1493,flat,18.0,0,7.754
30,0.96,0.9014,1.3338,0.1799,-0.0001,-0.0000,-0.3408,flat,18.0,0,7.349
40,1.28,1.4023,1.1335,0.1799,-0.0002,-0.0000,-0.4782,flat,18.0,0,6.893
50,1.60,1.8778,0.8652,0.1798,-0.0004,-0.0000,-0.5826,flat,18.0,0,6.405
60,1.92,2.3308,0.5471,0.1798,-0.0003,-0.0000,-0.6579,flat,18.0,0,5.896
70,2.24,2.7611,0.1955,0.1797,-0.0002,-0.0000,-0.7249,flat,18.0,0,5.377
80,2.56,3.1672,-0.1852,0.1797,-0.0002,-0.0000,-0.7883,flat,18.0,0,4.851
90,2.88,3.5492,-0.5915,0.1797,-0.0002,-0.0000,-0.8482,flat,18.0,0,4.320
100,3.20,3.9080,-1.0209,0.1797,-0.0002,-0.0000,-0.9066,flat,18.0,0,3.783
110,3.52,4.2430,-1.4711,0.1797,-0.0002,-0.0000,-0.9645,flat,18.0,0,3.242
120,3.84,4.5529,-1.9405,0.1797,-0.0002,-0.0000,-1.0233,flat,18.0,0,2.699
130,4.16,4.8366,-2.4273,0.1797,-0.0002,-0.0000,-1.0855,flat,18.0,0,2.154
140,4.48,5.0893,-2.9303,0.1797,-0.0003,0.0000,-1.1558,flat,18.0,0,1.610
150,4.80,5.3045,-3.4479,0.1798,-0.0004,0.0000,-1.2458,flat,18.0,0,1.073
160,5.12,5.4402,-3.9205,0.1796,-0.0004,-0.0006,-1.4090,flat,18.0,1,12.256
170,5.44,5.4364,-4.2443,0.1799,-0.0001,-0.0002,-1.8731,flat,18.0,1,12.557
180,5.76,5.2792,-4.5622,0.1798,0.0001,-0.0000,-2.3887,flat,18.0,1,12.802
190,6.08,4.9594,-4.7907,0.1799,0.0001,-0.0000,-2.8135,flat,18.0,1,12.916
200,6.40,4.5563,-4.9006,0.1799,-0.0000,-0.0001,3.0731,flat,18.0,1,12.905
