step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,2.1784,0.5010,0.1829,-0.0000,-0.0297,-0.0000,rough,14.0,0,5.936
20,0.64,2.5925,0.4884,0.1797,0.0002,0.0006,-0.1974,flat,18.0,0,5.715
30,0.96,3.0863,0.3608,0.1799,-0.0000,-0.0000,-0.4301,flat,18.0,0,5.378
40,1.28,3.5508,0.1147,0.1799,-0.0001,-0.0000,-0.6032,flat,18.0,0,4.970
50,1.60,3.9767,-0.2133,0.1799,-0.0003,-0.0000,-0.7300,flat,18.0,0,4.519
60,1.92,4.3630,-0.5945,0.1798,-0.0004,-0.0000,-0.8398,flat,18.0,0,4.047
70,2.24,4.7111,-1.0184,0.1798,-0.0004,-0.0000,-0.9471,flat,18.0,0,3.559
80,2.56,5.0174,-1.4790,0.1798,-0.0004,-0.0000,-1.0530,flat,18.0,0,3.059
90,2.88,5.2771,-1.9705,0.1798,-0.0004,-0.0000,-1.1597,flat,18.0,0,2.551
100,3.20,5.4853,-2.4870,0.1798,-0.0004,-0.0000,-1.2710,flat,18.0,0,2.038
110,3.52,5.6358,-3.0224,0.1799,-0.0003,-0.0000,-1.3954,flat,18.0,0,1.526
120,3.84,5.7178,-3.5678,0.1799,-0.0001,0.0000,-1.5523,flat,18.0,0,1.023
130,4.16,5.7212,-4.0374,0.1793,0.0002,-0.0036,-1.8119,flat,18.0,1,12.468
140,4.48,5.5924,-4.3702,0.1799,0.0004,-0.0001,-2.3459,flat,18.0,1,12.730
150,4.80,5.2827,-4.6077,0.1799,0.0001,-0.0000,-2.7651,flat,18.0,1,12.846
160,5.12,4.8866,-4.7359,0.1799,0.0000,-0.0001,3.1195,flat,18.0,1,12.842
170,5.44,4.4270,-4.6993,0.1799,0.0001,-0.0001,2.8104,flat,18.0,1,12.676
180,5.76,3.9690,-4.5088,0.1799,-0.0000,-0.0000,2.5867,flat,18.0,1,12.375
190,6.08,3.5432,-4.2044,0.1799,-0.0001,-0.0000,2.4200,flat,18.0,1,11.983
200,6.40,3.1587,-3.8264,0.1799,-0.0003,-0.0000,2.2984,flat,18.0,1,11.536
210,6.72,2.8118,-3.4009,0.1798,-0.0004,-0.0000,2.1928,flat,18.0,1,11.057
220,7.04,2.5029,-2.9384,0.1798,-0.0004,-0.0000,2.1014,flat,18.0,1,10.553
230,7.36,2.2316,-2.4477,0.1798,-0.0003,-0.0000,2.0228,flat,18.0,1,10.031
240,7.68,1.9954,-1.9356,0.1797,-0.0003,-0.0000,1.9553,flat,18.0,1,9.496
250,8.00,1.7915,-1.4076,0.1797,-0.0002,-0.0000,1.8974,flat,18.0,1,8.951
