step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,2.0694,0.5010,0.1733,-0.0000,-0.0140,0.0000,flat,18.0,0,6.352
20,0.64,2.3443,0.5010,0.1793,0.0000,0.0028,-0.0000,flat,18.0,0,6.086
30,0.96,2.7817,0.5047,0.1797,0.0001,-0.0001,0.1317,flat,18.0,0,5.662
40,1.28,3.2794,0.5985,0.1786,0.0064,0.0001,0.3342,flat,18.0,0,5.158
50,1.60,3.7880,0.7952,0.1798,0.0006,0.0001,0.4205,flat,18.0,0,4.615
60,1.92,4.3057,1.0321,0.1798,0.0001,0.0000,0.4351,flat,18.0,0,4.054
70,2.24,4.8216,1.2684,0.1799,-0.0001,0.0000,0.4077,flat,18.0,0,3.497
80,2.56,5.3407,1.4849,0.1799,-0.0002,0.0000,0.3573,flat,18.0,0,2.945
90,2.88,5.8597,1.6692,0.1799,-0.0002,0.0001,0.3111,transition,15.0,0,2.402
100,3.20,6.2817,1.8029,0.1799,-0.0001,0.0001,0.2926,rough,14.0,0,1.965
110,3.52,6.6545,1.9135,0.1799,-0.0001,0.0001,0.2663,rough,14.0,0,1.584
120,3.84,6.9023,1.9828,0.2314,-0.0183,-0.3787,0.2575,rough,14.0,0,1.332
130,4.16,7.1855,2.0398,0.3406,0.1073,-0.4593,0.2605,slope,18.0,0,1.048
140,4.48,7.4315,2.0933,0.4552,0.1735,-0.5424,0.3564,slope,18.0,1,4.672
150,4.80,7.5416,2.2232,0.5413,-0.1080,-0.5108,0.8323,slope,18.0,1,4.642
160,5.12,7.6895,2.4355,0.6765,-0.2243,-0.4989,1.1137,rough,14.0,1,4.584
170,5.44,7.8946,2.7752,0.8434,-0.0667,-0.4098,1.1248,slope,18.0,1,4.497
180,5.76,8.0910,3.1481,1.0100,0.0096,-0.4043,1.1595,slope,18.0,1,4.417
190,6.08,8.2301,3.4735,1.1684,0.0247,-0.4809,1.2180,slope,18.0,1,4.351
200,6.40,8.3175,3.7900,1.3409,-0.0741,-0.5305,1.2920,slope,18.0,1,4.272
210,6.72,8.3830,4.0946,1.5227,-0.1154,-0.5341,1.3889,slope,18.0,1,4.201
220,7.04,8.4277,4.3800,1.6833,-0.1638,-0.5170,1.4223,slope,18.0,1,4.140
230,7.36,8.4703,4.6557,1.8442,-0.1591,-0.5214,1.4141,slope,18.0,1,4.098
240,7.68,8.5153,4.9297,1.9867,-0.1567,-0.4760,1.4102,slope,18.0,1,4.078
250,8.00,8.5558,5.1986,2.1250,-0.1793,-0.4462,1.4332,slope,18.0,1,4.072
