step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0014,-0.0617,0.1917,-0.0019,-0.0186,-0.0001,slope,18.0,0,5.395
20,0.64,0.2866,-0.0681,0.2079,0.0193,-0.0636,-0.0605,slope,18.0,0,5.170
30,0.96,0.6078,-0.1092,0.2232,0.0606,-0.0508,-0.1342,slope,18.0,0,4.902
40,1.28,0.9452,-0.1853,0.2335,0.0788,-0.0882,-0.2733,slope,18.0,0,4.604
50,1.60,1.3860,-0.3678,0.2336,0.1135,0.0753,-0.4633,slope,18.0,0,4.165
60,1.92,1.8311,-0.6345,0.1902,0.0910,0.0895,-0.6228,slope,18.0,0,3.669
70,2.24,2.2371,-0.9880,0.1456,0.1362,0.1086,-0.7287,slope,18.0,0,3.137
80,2.56,2.6342,-1.3808,0.0436,0.2045,0.2259,-0.7876,slope,18.0,0,2.582
90,2.88,2.9578,-1.8235,-0.1443,0.3374,0.3447,-0.7723,rough,15.5,0,2.034
100,3.20,3.2448,-2.1751,-0.2648,0.3787,0.1789,-0.8128,slope,18.0,0,1.580
110,3.52,3.4631,-2.5234,-0.3130,0.4884,-0.0325,-0.8681,slope,18.0,0,1.173
120,3.84,3.7654,-2.8694,-0.3138,0.4543,0.0842,-0.8215,rough,15.5,1,7.079
130,4.16,4.0119,-3.2082,-0.4081,0.3499,0.2343,-1.0292,rough,15.5,1,6.985
140,4.48,4.1239,-3.5384,-0.4900,0.3146,0.3042,-1.4675,slope,18.0,1,6.824
150,4.80,4.0921,-3.9745,-0.5846,0.3242,0.1404,-1.7761,slope,18.0,1,6.500
160,5.12,3.9514,-4.4384,-0.6499,0.4013,0.0725,-1.9395,rough,15.5,1,6.089
170,5.44,3.7523,-4.7791,-0.6710,0.3515,-0.0070,-2.2196,rough,15.5,1,5.719
180,5.76,3.4571,-5.0964,-0.6934,0.2767,0.0435,-2.3857,rough,15.5,1,5.290
190,6.08,3.0796,-5.3201,-0.7219,0.5400,0.1393,-2.4789,rough,15.5,1,4.855
200,6.40,2.8455,-5.4393,-0.7089,0.5821,-0.2979,-2.8443,rough,15.5,1,4.598
210,6.72,2.5979,-5.5064,-0.6402,0.4666,-0.4639,-3.1292,rough,15.5,1,4.366
220,7.04,2.3550,-5.4729,-0.5403,0.6015,-0.5651,3.1177,rough,15.5,1,4.207
230,7.36,2.1508,-5.4400,-0.4302,0.1602,-0.7722,-2.6596,rough,15.5,1,4.084
240,7.68,1.9718,-5.5030,-0.2586,-0.2186,-0.7665,-2.1831,rough,15.5,1,3.915
250,8.00,1.7733,-5.6288,-0.0800,-0.1098,-0.7324,-2.1435,rough,15.5,1,3.688
260,8.32,1.5417,-5.8594,0.1274,0.0246,-0.6022,-2.0813,rough,15.5,1,3.361
270,8.64,1.4120,-6.1524,0.3907,-0.0964,-0.7838,-2.0338,rough,15.5,1,3.058
280,8.96,1.3047,-6.4003,0.6638,-0.2419,-0.8824,-1.9317,rough,15.5,1,2.807
290,9.28,1.2586,-6.5929,0.8600,-0.5151,-0.7937,-1.6782,rough,15.5,1,2.642
300,9.60,1.3017,-6.6977,0.9302,-0.7385,-0.6802,-1.3336,rough,15.5,1,2.607
310,9.92,1.4575,-6.6790,0.8033,-0.8142,-0.4452,-1.0171,rough,15.5,1,2.740
320,10.24,1.6378,-6.5430,0.5687,-0.6402,-0.3959,-1.0409,rough,15.5,1,2.966
330,10.56,1.7258,-6.3653,0.3917,-0.5438,-0.5394,-1.1771,rough,15.5,1,3.145
340,10.88,1.8040,-6.2194,0.2558,-0.5129,-0.5741,-1.2687,rough,15.5,1,3.299
350,11.20,1.9083,-6.1986,0.2002,-0.6519,-0.3832,-0.9050,slope,18.0,1,3.392
360,11.52,2.1455,-6.2601,0.1582,-0.7056,-0.2357,-0.6169,slope,18.0,1,3.542
370,11.84,2.4058,-6.2802,0.0976,-0.6909,-0.4844,-0.9587,rough,15.5,1,3.744
380,12.16,2.6481,-6.2159,-0.0763,-0.5645,-0.6375,-1.2025,rough,15.5,1,3.982
390,12.48,2.7737,-6.0440,-0.2656,-0.4597,-0.6521,-1.2282,rough,15.5,1,4.181
400,12.80,2.8830,-5.8816,-0.4162,-0.5733,-0.6282,-0.8567,rough,15.5,1,4.362
410,13.12,3.0548,-5.8169,-0.4771,-0.3794,-0.5215,-0.7691,rough,15.5,1,4.541
420,13.44,3.2624,-5.9437,-0.4149,-0.3559,-0.4191,-0.9623,rough,15.5,1,4.648
430,13.76,3.4371,-6.1208,-0.3274,-0.2404,-0.3458,-1.0621,rough,15.5,1,4.711
440,14.08,3.6303,-6.3681,-0.2557,-0.3917,-0.3630,-1.1298,rough,15.5,1,4.774
450,14.40,3.8136,-6.7142,-0.1771,-0.5008,-0.2667,-1.3340,rough,15.5,1,4.813
460,14.72,3.9019,-7.0009,-0.0720,-0.4393,-0.5080,-1.4540,slope,18.0,1,4.808
470,15.04,3.9401,-7.2109,0.0431,-0.4056,-0.5704,-1.4958,rough,15.5,1,4.790
480,15.36,3.9634,-7.3825,0.1430,-0.4181,-0.5531,-1.3944,rough,15.5,1,4.775
490,15.68,4.0324,-7.5042,0.2015,-0.4927,-0.5254,-1.2271,rough,15.5,1,4.820
500,16.00,4.1775,-7.6535,0.2549,-0.5670,-0.4174,-0.9620,rough,15.5,1,4.939
510,16.32,4.4032,-7.8629,0.2964,-0.6288,-0.2408,-1.0966,rough,15.5,1,5.138
520,16.64,4.6602,-8.0950,0.1906,-0.7768,-0.1549,-1.2463,rough,15.5,1,5.378
530,16.96,4.9619,-8.2877,0.0065,-0.8213,-0.1392,-1.4192,rough,15.5,1,5.674
540,17.28,5.2674,-8.4556,-0.2638,-0.8938,-0.2182,-1.2742,rough,15.5,1,5.980
550,17.60,5.5175,-8.4976,-0.4466,-0.5669,-0.2276,-1.1805,rough,15.5,1,6.231
560,17.92,5.6361,-8.5959,-0.4456,-0.5670,-0.1716,-1.2777,rough,15.5,1,6.353
570,18.24,5.7502,-8.7503,-0.4627,-0.6518,-0.2659,-1.3566,rough,15.5,1,6.474
580,18.56,5.7976,-8.9113,-0.4098,-0.6771,-0.4123,-1.3855,rough,15.5,1,6.533
590,18.88,5.8229,-9.0469,-0.3533,-0.6398,-0.4259,-1.4201,rough,15.5,1,6.571
600,19.20,5.8542,-9.1736,-0.3077,-0.6594,-0.3366,-1.5537,rough,15.5,1,6.617
610,19.52,5.8664,-9.2669,-0.2659,-0.6488,-0.3341,-1.5905,rough,15.5,1,6.641
620,19.84,5.8644,-9.3212,-0.2547,-0.6543,-0.3947,-1.5387,rough,15.5,1,6.647
630,20.16,5.8855,-9.4020,-0.2317,-0.6353,-0.4827,-1.6255,slope,18.0,1,6.680
640,20.48,5.8973,-9.4845,-0.1976,-0.4908,-0.6369,-1.7994,slope,18.0,1,6.705
650,20.80,5.9024,-9.5689,-0.1558,-0.3366,-0.7487,-2.0532,rough,15.5,1,6.725
660,21.12,5.8999,-9.6074,-0.1378,-0.2587,-0.7857,-2.1949,rough,15.5,1,6.730
670,21.44,5.9080,-9.6487,-0.1308,-0.1150,-0.8264,-2.4245,rough,15.5,1,6.745
680,21.76,5.9615,-9.6805,-0.1771,0.0749,-0.7966,-2.7609,rough,15.5,1,6.804
690,22.08,6.0061,-9.7041,-0.2057,0.1067,-0.7508,-2.8945,slope,18.0,1,6.852
700,22.40,6.0075,-9.7213,-0.2024,0.0098,-0.7580,-2.7407,slope,18.0,1,6.857
710,22.72,5.9934,-9.7213,-0.1913,0.0419,-0.7576,-2.7818,rough,15.5,1,6.843
720,23.04,5.9712,-9.7182,-0.1756,0.1007,-0.7493,-2.8592,slope,18.0,1,6.821
730,23.36,5.9596,-9.7274,-0.1602,0.1445,-0.7528,-2.9238,slope,18.0,1,6.811
740,23.68,5.9498,-9.7328,-0.1490,0.1778,-0.7512,-2.9720,slope,18.0,1,6.803
750,24.00,5.9447,-9.7360,-0.1432,0.2117,-0.7403,-3.0265,slope,18.0,1,6.799
760,24.32,5.9361,-9.7375,-0.1348,0.2350,-0.7398,-3.0579,slope,18.0,1,6.790
770,24.64,5.9299,-9.7390,-0.1287,0.2590,-0.7342,-3.0940,rough,15.5,1,6.785
780,24.96,5.9184,-9.7348,-0.1201,0.2937,-0.7317,-3.1391,rough,15.5,1,6.773
790,25.28,5.9009,-9.7271,-0.1074,0.3366,-0.7325,3.0924,rough,15.5,1,6.754
800,25.60,5.8808,-9.7176,-0.0932,0.3847,-0.7325,3.0345,rough,15.5,1,6.732
810,25.92,5.8579,-9.7060,-0.0775,0.4377,-0.7316,2.9708,rough,15.5,1,6.708
820,26.24,5.8379,-9.6916,-0.0660,0.4957,-0.7163,2.8853,rough,15.5,1,6.685
830,26.56,5.8251,-9.6732,-0.0630,0.5659,-0.6559,2.7655,rough,15.5,1,6.669
840,26.88,5.8108,-9.6473,-0.0589,0.6345,-0.6072,2.6528,rough,15.5,1,6.650
850,27.20,5.7949,-9.6117,-0.0599,0.6945,-0.5303,2.5586,rough,15.5,1,6.627
860,27.52,5.7820,-9.5680,-0.0679,0.7416,-0.4535,2.4616,rough,15.5,1,6.606
870,27.84,5.7668,-9.5027,-0.0901,0.7799,-0.3607,2.3934,rough,15.5,1,6.580
880,28.16,5.7567,-9.4240,-0.1197,0.8007,-0.2631,2.3036,rough,15.5,1,6.556
890,28.48,5.7832,-9.3130,-0.1981,0.7809,-0.2240,2.3027,rough,15.5,1,6.566
900,28.80,5.8462,-9.2085,-0.2828,1.0590,-0.2408,2.0565,rough,15.5,1,6.613
910,29.12,5.8967,-9.0666,-0.4118,0.8334,0.0212,1.9000,rough,15.5,1,6.647
920,29.44,5.7968,-8.8466,-0.4357,0.7129,0.1478,2.0472,rough,15.5,1,6.527
930,29.76,5.7101,-8.6470,-0.4709,0.6323,0.0538,1.9500,rough,15.5,1,6.429
940,30.08,5.5848,-8.3847,-0.4957,0.5441,0.0622,1.9957,rough,15.5,1,6.297
950,30.40,5.4645,-8.1215,-0.4914,0.4667,-0.1447,1.8975,rough,15.5,1,6.181
960,30.72,5.3747,-7.7623,-0.4717,0.5993,-0.2447,1.8613,rough,15.5,1,6.115
970,31.04,5.2309,-7.3741,-0.3731,0.4521,-0.2150,1.9642,rough,15.5,1,6.023
980,31.36,4.9794,-7.0564,-0.3911,0.0424,0.1418,2.1561,rough,15.5,1,5.837
