step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1052,1.4507,0.1837,0.0002,-0.0187,0.0050,rough,15.5,0,4.153
20,0.64,0.1713,1.4502,0.1795,-0.0008,0.0009,0.3079,rough,15.5,0,4.234
30,0.96,0.4618,1.5591,0.1799,-0.0001,0.0000,0.5824,rough,15.5,0,4.235
40,1.28,0.7298,1.7745,0.1799,-0.0002,0.0000,0.8173,rough,15.5,0,4.153
50,1.60,0.9638,2.0704,0.1799,-0.0000,-0.0001,1.0276,rough,15.5,0,4.013
60,1.92,1.1499,2.4280,0.1798,0.0000,0.0002,1.2416,rough,15.5,0,3.826
70,2.24,1.2711,2.8380,0.1798,0.0002,-0.0001,1.4439,rough,15.5,0,3.591
80,2.56,1.3139,3.2712,0.1798,0.0001,0.0002,1.6611,rough,15.5,0,3.320
90,2.88,1.2613,3.7137,0.1799,0.0000,-0.0002,1.8448,rough,15.5,0,3.003
100,3.20,1.1233,4.1437,0.1803,-0.0002,-0.0023,1.9952,rough,15.5,0,2.654
110,3.52,0.9152,4.5629,0.1809,-0.0043,0.0015,2.0970,rough,15.5,0,2.280
120,3.84,0.7088,4.8283,0.2207,-0.0187,-0.2766,2.0945,rough,15.5,0,1.992
130,4.16,0.6131,4.8482,0.2137,-0.0011,-0.2427,1.8438,rough,15.5,0,1.895
140,4.48,0.5675,4.8804,0.2109,0.0022,-0.2248,1.6443,rough,15.5,0,1.842
150,4.80,0.6062,4.9474,0.2166,0.0351,-0.2217,1.3569,rough,15.5,0,1.859
160,5.12,0.6543,4.9472,0.2151,0.0398,-0.1930,1.2755,rough,15.5,0,1.905
170,5.44,0.6822,4.9416,0.2142,0.0191,-0.2143,1.4374,rough,15.5,0,1.933
180,5.76,0.7081,4.9391,0.2140,0.0127,-0.2190,1.4753,rough,15.5,0,1.959
190,6.08,0.7311,4.9370,0.2140,0.0089,-0.2230,1.4976,rough,15.5,0,1.982
200,6.40,0.7442,4.9355,0.2145,0.0047,-0.2287,1.5181,rough,15.5,0,1.995
210,6.72,0.7529,4.9352,0.2147,0.0009,-0.2297,1.5345,rough,15.5,0,2.003
220,7.04,0.7581,4.9356,0.2149,-0.0024,-0.2298,1.5487,rough,15.5,0,2.008
230,7.36,0.7613,4.9358,0.2150,-0.0045,-0.2297,1.5574,rough,15.5,0,2.011
240,7.68,0.7635,4.9357,0.2150,-0.0054,-0.2299,1.5613,rough,15.5,0,2.013
250,8.00,0.7651,4.9357,0.2150,-0.0062,-0.2299,1.5649,rough,15.5,0,2.015
260,8.32,0.7660,4.9358,0.2151,-0.0068,-0.2299,1.5674,rough,15.5,0,2.016
270,8.64,0.7666,4.9359,0.2151,-0.0072,-0.2299,1.5689,rough,15.5,0,2.016
280,8.96,0.7669,4.9359,0.2151,-0.0074,-0.2299,1.5699,rough,15.5,0,2.017
290,9.28,0.7671,4.9359,0.2151,-0.0076,-0.2299,1.5705,rough,15.5,0,2.017
300,9.60,0.7672,4.9360,0.2151,-0.0077,-0.2299,1.5710,rough,15.5,0,2.017
310,9.92,0.7670,4.9361,0.2151,-0.0079,-0.2298,1.5720,rough,15.5,0,2.017
320,10.24,0.7665,4.9364,0.2152,-0.0083,-0.2295,1.5735,rough,15.5,0,2.016
