step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1221,1.4415,0.2273,0.0399,-0.0623,-0.0015,rough,15.5,0,4.158
20,0.64,0.1403,1.4438,0.2551,-0.0001,-0.1117,0.3115,rough,15.5,0,4.230
30,0.96,0.3433,1.5524,0.2890,-0.0157,-0.1929,0.4842,rough,15.5,0,4.196
40,1.28,0.5846,1.7340,0.3433,-0.0911,-0.2043,0.7250,rough,15.5,0,4.125
50,1.60,0.7750,1.9878,0.4080,-0.1445,-0.2236,0.9364,rough,15.5,0,3.987
60,1.92,0.9256,2.3203,0.4603,-0.2586,-0.1731,1.1456,rough,15.5,0,3.782
70,2.24,1.0216,2.7020,0.5148,-0.2787,-0.1204,1.3570,rough,15.5,0,3.531
80,2.56,1.0393,3.1319,0.5313,-0.3089,-0.0217,1.5559,rough,15.5,0,3.218
90,2.88,0.9823,3.5859,0.5101,-0.3211,0.0725,1.7235,rough,15.5,0,2.863
100,3.20,0.8590,4.0310,0.4565,-0.3008,0.1368,1.8723,rough,15.5,0,2.491
110,3.52,0.6846,4.4702,0.3802,-0.2940,0.1814,1.9830,rough,15.5,0,2.112
120,3.84,0.4787,4.8822,0.2881,-0.2703,0.2062,2.0997,rough,15.5,0,1.757
130,4.16,0.2173,5.2600,0.1987,-0.1370,0.2549,2.2479,rough,15.5,0,1.412
140,4.48,-0.0869,5.5574,0.1152,-0.0801,0.1202,2.4232,rough,15.5,0,1.097
150,4.80,-0.4380,5.8167,0.0729,0.0402,0.0131,2.6192,rough,15.5,0,0.822
160,5.12,-0.8084,6.0499,0.0721,0.0333,0.0020,2.4780,rough,15.5,1,1.337
170,5.44,-1.1319,6.3418,0.0718,0.0298,0.0026,2.2944,rough,15.5,1,1.034
180,5.76,-1.3897,6.6792,0.0720,0.0305,0.0014,2.0169,rough,15.5,2,7.972
190,6.08,-1.5209,6.9670,0.0722,0.0302,0.0079,1.5652,rough,15.5,2,8.215
200,6.40,-1.5115,7.2649,0.0703,0.0259,0.0134,1.2180,rough,15.5,2,8.344
210,6.72,-1.3863,7.5784,0.0662,0.0245,0.0148,1.0024,rough,15.5,2,8.390
220,7.04,-1.1926,7.8330,0.0621,0.0211,0.0125,0.7676,rough,15.5,2,8.360
