step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.0979,-0.0672,0.2012,0.0413,-0.0632,0.0023,rough,15.5,0,5.316
20,0.64,0.5250,-0.0863,0.2143,0.0634,-0.0693,-0.0999,rough,15.5,0,4.978
30,0.96,0.9869,-0.1632,0.2440,0.1103,-0.0350,-0.1758,rough,15.5,0,4.590
40,1.28,1.4542,-0.2767,0.2449,0.1269,0.0608,-0.2787,rough,15.5,0,4.186
50,1.60,1.8993,-0.4362,0.2151,0.1129,0.0665,-0.3853,rough,15.5,0,3.778
60,1.92,2.3217,-0.6342,0.1941,0.1334,0.0264,-0.4660,rough,15.5,0,3.368
70,2.24,2.7354,-0.8728,0.1805,0.1799,0.0972,-0.5319,rough,15.5,0,2.944
80,2.56,3.1374,-1.1255,0.0879,0.1550,0.1174,-0.6399,rough,15.5,0,2.531
90,2.88,3.5848,-1.4307,-0.0521,-0.0822,0.4928,-0.7672,rough,15.5,0,2.080
100,3.20,3.8507,-1.6172,-0.1011,-0.1806,0.0442,-0.8344,rough,15.5,0,1.830
110,3.52,4.1397,-1.9603,-0.1508,-0.1554,0.0424,-0.9549,rough,15.5,0,1.449
120,3.84,4.4033,-2.3580,-0.1826,-0.1488,0.2073,-1.0853,rough,15.5,0,1.062
130,4.16,4.6014,-2.7676,-0.2766,-0.1701,0.2177,-1.3601,rough,15.5,1,7.709
140,4.48,4.6540,-3.1486,-0.3250,-0.0047,0.0390,-1.5413,rough,15.5,1,7.475
150,4.80,4.5653,-3.6005,-0.3897,0.2724,0.1832,-1.6852,rough,15.5,1,7.102
160,5.12,4.4608,-4.0153,-0.4568,0.3316,0.0978,-1.8222,rough,15.5,1,6.751
170,5.44,4.3114,-4.4319,-0.5062,0.3912,0.0768,-1.9208,rough,15.5,1,6.372
180,5.76,4.1241,-4.8515,-0.5398,0.3468,0.0461,-2.0380,rough,15.5,1,5.971
190,6.08,3.8973,-5.2576,-0.5642,0.2671,-0.0118,-2.1384,rough,15.5,1,5.552
200,6.40,3.6311,-5.6222,-0.5274,0.2402,-0.1215,-2.2366,rough,15.5,1,5.130
210,6.72,3.3544,-5.8864,-0.4254,0.3974,-0.4235,-2.3385,rough,15.5,1,4.756
220,7.04,3.0875,-6.1091,-0.2776,0.3289,-0.5461,-2.4413,rough,15.5,1,4.413
230,7.36,2.8172,-6.2236,-0.1142,0.4839,-0.7777,-2.6018,rough,15.5,1,4.122
240,7.68,2.5713,-6.2414,-0.0160,0.5131,-0.6656,-2.7793,rough,15.5,1,3.904
250,8.00,2.3319,-6.1694,0.0338,0.4898,-0.6742,-2.7644,rough,15.5,1,3.746
260,8.32,2.0758,-6.0484,0.0357,0.2856,-0.7233,-2.5135,rough,15.5,1,3.617
270,8.64,1.8494,-5.9683,0.0766,-0.0600,-0.7200,-2.3630,rough,15.5,1,3.500
280,8.96,1.5647,-5.9182,0.1544,0.1774,-0.6077,-2.3583,rough,15.5,1,3.333
290,9.28,1.4222,-6.0258,0.3090,-0.2161,-0.6986,-1.8118,rough,15.5,1,3.158
300,9.60,1.4416,-6.2463,0.4414,-0.4451,-0.6529,-1.5085,rough,15.5,1,3.013
310,9.92,1.4853,-6.5118,0.6177,-0.4412,-0.6576,-1.4611,rough,15.5,1,2.867
320,10.24,1.5418,-6.7014,0.7480,-0.4562,-0.6857,-1.4021,rough,15.5,1,2.794
330,10.56,1.6691,-6.8522,0.8327,-0.5749,-0.7378,-1.2512,rough,15.5,1,2.815
340,10.88,1.7751,-6.8868,0.8353,-0.3654,-0.7823,-1.4168,rough,15.5,1,2.887
350,11.20,1.8625,-6.8577,0.7771,-0.2882,-0.7698,-1.4219,rough,15.5,1,2.977
360,11.52,1.9469,-6.7931,0.6865,-0.2049,-0.7717,-1.4453,rough,15.5,1,3.083
370,11.84,1.9962,-6.6915,0.5868,-0.3037,-0.7472,-1.3170,rough,15.5,1,3.177
380,12.16,2.1199,-6.5586,0.4284,-0.6230,-0.4707,-0.7343,rough,15.5,1,3.352
390,12.48,2.3173,-6.3818,0.2310,-0.6351,-0.5015,-0.8106,rough,15.5,1,3.614
400,12.80,2.6393,-6.1999,-0.0831,-0.6083,-0.6035,-1.1666,rough,15.5,1,3.983
410,13.12,2.8202,-5.9173,-0.3873,-0.2564,-0.6895,-1.4060,rough,15.5,1,4.290
420,13.44,2.8765,-5.6808,-0.5708,-0.1035,-0.5210,-1.3320,rough,15.5,1,4.474
430,13.76,2.9537,-5.6530,-0.5948,0.0857,-0.5931,-1.3529,rough,15.5,1,4.553
440,14.08,3.0183,-5.8212,-0.4838,0.0521,-0.7795,-1.4715,rough,15.5,1,4.508
450,14.40,3.0493,-5.9868,-0.3561,-0.0017,-0.7368,-1.5285,rough,15.5,1,4.444
460,14.72,3.0898,-6.1764,-0.2358,-0.1656,-0.6436,-1.5446,rough,15.5,1,4.381
470,15.04,3.1075,-6.3968,-0.0663,-0.2331,-0.7403,-1.4983,rough,15.5,1,4.291
480,15.36,3.1511,-6.5926,0.0539,-0.3989,-0.6575,-1.5071,rough,15.5,1,4.245
490,15.68,3.1798,-6.8389,0.1995,-0.5117,-0.6076,-1.5278,rough,15.5,1,4.176
500,16.00,3.2102,-7.0980,0.3457,-0.5812,-0.5914,-1.5371,rough,15.5,1,4.118
510,16.32,3.2420,-7.3794,0.4969,-0.5628,-0.6317,-1.6336,rough,15.5,1,4.072
520,16.64,3.2434,-7.6257,0.6542,-0.5881,-0.5965,-1.5859,rough,15.5,1,4.022
530,16.96,3.2510,-7.8716,0.8276,-0.4643,-0.7253,-1.7301,rough,15.5,1,3.992
540,17.28,3.2159,-8.0894,1.0108,-0.4105,-0.7226,-1.7708,rough,15.5,1,3.937
550,17.60,3.2628,-8.2367,1.0961,-0.6334,-0.5848,-1.3502,rough,15.5,1,3.976
560,17.92,3.3880,-8.2846,1.0486,-0.6509,-0.4462,-1.2004,rough,15.5,1,4.100
570,18.24,3.5601,-8.2980,0.9554,-0.6181,-0.5070,-1.2514,rough,15.5,1,4.272
580,18.56,3.6849,-8.3095,0.8912,-0.6421,-0.4833,-1.1824,rough,15.5,1,4.397
590,18.88,3.8139,-8.3482,0.8376,-0.6071,-0.4078,-1.1706,rough,15.5,1,4.526
600,19.20,3.9736,-8.4515,0.7921,-0.5431,-0.2778,-1.2902,rough,15.5,1,4.686
610,19.52,4.0780,-8.6606,0.8293,-0.6054,-0.1613,-1.4767,rough,15.5,1,4.800
620,19.84,4.1365,-8.9338,0.8775,-0.5799,-0.3869,-1.7252,rough,15.5,1,4.883
630,20.16,4.1583,-9.2445,0.9529,-0.6324,-0.5793,-1.9266,rough,15.5,1,4.951
640,20.48,4.2557,-9.4744,0.9175,-0.6457,-0.6074,-1.9125,rough,15.5,1,5.092
650,20.80,4.3536,-9.6698,0.9207,-0.3080,-0.7712,-2.2299,rough,15.5,1,5.234
660,21.12,4.3529,-9.8413,0.9990,0.1304,-0.8693,-2.7397,rough,15.5,1,5.279
670,21.44,4.2739,-9.8869,1.0697,0.5429,-0.7858,2.8347,rough,15.5,1,5.216
680,21.76,4.1891,-9.6609,1.0603,0.7937,-0.4180,2.2896,rough,15.5,1,5.072
690,22.08,4.2171,-9.2973,0.9255,0.7619,-0.5293,2.2813,rough,15.5,1,5.018
700,22.40,4.3520,-8.9502,0.7172,0.6012,-0.3928,2.4344,rough,15.5,1,5.099
710,22.72,4.4290,-8.7930,0.6092,0.4725,-0.5636,2.6382,rough,15.5,1,5.160
720,23.04,4.3972,-8.6507,0.6079,0.4747,-0.5802,2.6791,rough,15.5,1,5.118
730,23.36,4.3096,-8.5257,0.6381,0.3914,-0.5199,2.7640,rough,15.5,1,5.024
740,23.68,4.1896,-8.4042,0.6724,0.3978,-0.4234,2.7897,rough,15.5,1,4.902
750,24.00,3.8619,-8.2154,0.7472,0.6659,-0.2897,2.9198,rough,15.5,1,4.576
760,24.32,3.4908,-7.9978,0.7685,0.6657,-0.3874,2.9262,rough,15.5,1,4.218
770,24.64,3.1829,-7.7943,0.8204,0.6563,-0.5705,2.8834,rough,15.5,1,3.935
780,24.96,2.9826,-7.5470,0.8128,0.6016,-0.5924,2.9317,rough,15.5,1,3.781
790,25.28,2.7913,-7.2595,0.7561,0.6489,-0.4291,2.8726,rough,15.5,1,3.670
800,25.60,2.4811,-6.9553,0.6902,0.7673,-0.2371,2.8865,rough,15.5,1,3.485
810,25.92,2.1016,-6.5836,0.4679,0.7564,-0.0367,3.0488,rough,15.5,1,3.324
820,26.24,1.7773,-6.1897,0.2606,0.6019,-0.4035,3.0846,rough,15.5,1,3.298
830,26.56,1.4252,-5.8914,0.1889,0.5325,-0.3623,-3.1044,rough,15.5,1,3.260
840,26.88,1.1782,-5.7917,0.2720,0.3110,-0.8158,-2.7813,rough,15.5,1,3.183
850,27.20,0.9962,-5.7714,0.3657,0.1240,-0.8361,-2.3017,rough,15.5,1,3.096
860,27.52,0.9577,-5.7844,0.3709,-0.1965,-0.8489,-1.8234,rough,15.5,1,3.064
870,27.84,1.0151,-5.7278,0.2986,-0.4504,-0.6982,-1.3673,rough,15.5,1,3.142
880,28.16,1.1965,-5.7066,0.2030,-0.6403,-0.4336,-1.1107,rough,15.5,1,3.263
890,28.48,1.4132,-5.7461,0.1143,-0.5733,-0.2751,-0.9253,rough,15.5,1,3.363
900,28.80,1.6327,-5.8857,0.1184,-0.5321,-0.2982,-1.0162,rough,15.5,1,3.404
910,29.12,1.8150,-6.1371,0.1902,-0.5114,-0.4463,-1.1568,rough,15.5,1,3.361
920,29.44,1.9787,-6.3465,0.2844,-0.5105,-0.5377,-1.0554,rough,15.5,1,3.356
930,29.76,2.1654,-6.4863,0.3531,-0.5191,-0.5495,-0.9829,rough,15.5,1,3.430
940,30.08,2.3183,-6.5556,0.3807,-0.4147,-0.7043,-1.2096,rough,15.5,1,3.523
950,30.40,2.4616,-6.5564,0.3316,-0.3597,-0.7546,-1.5089,rough,15.5,1,3.647
960,30.72,2.6385,-6.4941,0.1926,-0.4080,-0.7339,-1.4602,rough,15.5,1,3.832
970,31.04,2.8068,-6.3536,-0.0035,-0.2399,-0.7702,-1.6063,rough,15.5,1,4.047
980,31.36,2.9374,-6.2050,-0.1713,-0.1642,-0.7439,-1.5204,rough,15.5,1,4.235
990,31.68,2.9989,-6.1289,-0.2462,-0.1565,-0.7020,-1.3590,rough,15.5,1,4.326
1000,32.00,3.0602,-6.1323,-0.2575,-0.1721,-0.6607,-1.4191,rough,15.5,1,4.377
1010,32.32,3.1225,-6.2131,-0.2147,-0.2682,-0.6088,-1.4477,rough,15.5,1,4.391
1020,32.64,3.1596,-6.3794,-0.0967,-0.2743,-0.7297,-1.4343,rough,15.5,1,4.346
1030,32.96,3.2260,-6.5981,0.0141,-0.4691,-0.5552,-1.4537,rough,15.5,1,4.311
1040,33.28,3.2719,-6.8549,0.1595,-0.5333,-0.5900,-1.4578,rough,15.5,1,4.256
1050,33.60,3.3132,-7.1389,0.3036,-0.5698,-0.5012,-1.5294,rough,15.5,1,4.204
1060,33.92,3.3316,-7.4321,0.4777,-0.4510,-0.6366,-1.6809,rough,15.5,1,4.147
1070,34.24,3.3066,-7.6969,0.6686,-0.4921,-0.6554,-1.6610,rough,15.5,1,4.072
1080,34.56,3.2792,-7.9395,0.8576,-0.3442,-0.7217,-1.8230,rough,15.5,1,4.012
1090,34.88,3.2302,-8.1647,1.0612,-0.4270,-0.7168,-1.7118,rough,15.5,1,3.946
1100,35.20,3.2810,-8.3022,1.1397,-0.6685,-0.6056,-1.3132,rough,15.5,1,3.993
1110,35.52,3.4594,-8.3867,1.0889,-0.5673,-0.6449,-1.3941,rough,15.5,1,4.171
1120,35.84,3.6843,-8.3645,0.9253,-0.4673,-0.6797,-1.5733,rough,15.5,1,4.396
1130,36.16,3.8382,-8.3047,0.8060,-0.4352,-0.6223,-1.5168,rough,15.5,1,4.550
1140,36.48,3.9118,-8.3205,0.7711,-0.5010,-0.4658,-1.3104,rough,15.5,1,4.624
1150,36.80,4.0199,-8.4382,0.7614,-0.4877,-0.3120,-1.3426,rough,15.5,1,4.732
1160,37.12,4.0754,-8.6175,0.8197,-0.4449,-0.3500,-1.4346,rough,15.5,1,4.794
1170,37.44,4.1551,-8.9068,0.8492,-0.6052,-0.3793,-1.7272,rough,15.5,1,4.898
1180,37.76,4.1703,-9.2249,0.9311,-0.6225,-0.5539,-1.9179,rough,15.5,1,4.959
1190,38.08,4.2362,-9.4930,0.9454,-0.6300,-0.6224,-1.9269,rough,15.5,1,5.078
1200,38.40,4.3003,-9.7166,0.9778,-0.4349,-0.7722,-2.1812,rough,15.5,1,5.194
1210,38.72,4.2667,-9.8960,1.0842,-0.1903,-0.8263,-2.4669,rough,15.5,1,5.212
1220,39.04,4.1843,-10.0043,1.2198,-0.1158,-0.8627,-2.5626,rough,15.5,1,5.167
1230,39.36,4.2056,-10.0503,1.2191,-0.2355,-0.8358,-2.3767,rough,15.5,1,5.202
1240,39.68,4.3080,-10.1033,1.1646,0.0568,-0.8671,-2.5601,rough,15.5,1,5.316
1250,40.00,4.3761,-10.1503,1.1164,0.3107,-0.8277,-2.8931,rough,15.5,1,5.396
1260,40.32,4.3902,-10.1294,1.0986,0.5956,-0.4752,2.6699,rough,15.5,1,5.402
1270,40.64,4.2610,-9.8693,1.0775,0.8368,-0.5106,2.3355,rough,15.5,1,5.199
1280,40.96,4.2022,-9.4982,0.9832,0.7368,-0.4661,2.3537,rough,15.5,1,5.046
1290,41.28,4.2961,-9.1531,0.7942,0.6402,-0.4610,2.3002,rough,15.5,1,5.071
1300,41.60,4.4340,-8.8665,0.6343,0.5646,-0.4059,2.4328,rough,15.5,1,5.171
1310,41.92,4.5120,-8.6778,0.5270,0.5886,-0.5593,2.5228,rough,15.5,1,5.234
1320,42.24,4.5476,-8.4654,0.4265,0.6856,-0.4127,2.2827,rough,15.5,1,5.261
1330,42.56,4.5547,-8.1521,0.3065,0.6572,-0.4352,2.5482,rough,15.5,1,5.270
1340,42.88,4.5497,-7.8004,0.1483,0.6110,-0.5443,2.7179,rough,15.5,1,5.290
1350,43.20,4.5652,-7.4799,-0.0526,0.6953,-0.1947,2.5671,rough,15.5,1,5.349
1360,43.52,4.5119,-7.2021,-0.2034,0.6708,-0.0399,2.5217,rough,15.5,1,5.349
1370,43.84,4.2130,-6.9187,-0.2559,0.5873,-0.0765,2.6434,rough,15.5,1,5.129
1380,44.16,3.9699,-6.6368,-0.2827,0.5077,-0.1886,2.6452,rough,15.5,1,4.986
1390,44.48,3.5968,-6.4244,-0.2256,0.5383,-0.0813,2.8328,rough,15.5,1,4.721
1400,44.80,3.2152,-6.2423,-0.1972,0.6922,0.0151,2.9556,rough,15.5,1,4.458
1410,45.12,2.7912,-6.0607,-0.2188,0.7777,0.0567,3.1310,rough,15.5,1,4.186
1420,45.44,2.5979,-5.8024,-0.3291,1.0513,-0.5875,2.8621,rough,15.5,1,4.179
1430,45.76,2.4621,-5.4364,-0.6052,0.5813,-0.4882,-3.0974,rough,15.5,1,4.311
1440,46.08,2.3828,-5.2659,-0.6654,0.4386,-0.3119,3.0178,rough,15.5,1,4.371
1450,46.40,2.1969,-5.1899,-0.5980,0.4766,-0.6248,2.9068,rough,15.5,1,4.297
1460,46.72,2.0197,-5.1073,-0.5114,0.5144,-0.5619,2.8533,rough,15.5,1,4.242
1470,47.04,1.7362,-5.0075,-0.4376,0.5838,-0.2594,2.9647,rough,15.5,1,4.146
1480,47.36,1.3618,-4.9151,-0.3610,0.4826,-0.3202,-3.0750,rough,15.5,1,4.015
1490,47.68,0.9587,-4.9512,-0.2556,0.4078,-0.3384,-2.8754,rough,15.5,1,3.790
1500,48.00,0.7301,-4.9818,-0.1310,0.3780,-0.7131,-2.8837,rough,15.5,1,3.667
1510,48.32,0.5330,-4.9801,-0.0299,0.3199,-0.6926,-2.8717,rough,15.5,1,3.595
1520,48.64,0.3439,-4.9721,0.1332,0.1832,-0.9198,-2.6207,rough,15.5,1,3.542
1530,48.96,0.2807,-4.9839,0.1815,0.3644,-0.8424,-2.9264,rough,15.5,1,3.512
1540,49.28,0.2443,-4.8629,0.1336,0.7247,-0.6571,2.7119,rough,15.5,1,3.619
1550,49.60,0.3039,-4.6576,-0.0276,0.6278,-0.3627,2.4885,rough,15.5,1,3.833
1560,49.92,0.3353,-4.4958,-0.0997,0.6369,-0.3476,2.5428,rough,15.5,1,3.997
1570,50.24,0.2558,-4.3700,-0.0936,0.5956,-0.4861,2.6034,rough,15.5,1,4.099
1580,50.56,0.1328,-4.2588,-0.0309,0.5416,-0.5471,2.6803,rough,15.5,1,4.181
1590,50.88,0.0279,-4.1740,0.0174,0.4108,-0.5309,2.8531,rough,15.5,1,4.244
1600,51.20,-0.1349,-4.1142,0.0952,0.4052,-0.5132,2.9288,rough,15.5,1,4.278
1610,51.52,-0.3586,-4.0519,0.1804,0.4349,-0.4879,3.1168,rough,15.5,1,4.316
1620,51.84,-0.6241,-4.0362,0.3146,0.3196,-0.5834,-2.8750,rough,15.5,1,4.318
1630,52.16,-0.8915,-4.1005,0.4919,0.2381,-0.6931,-2.6457,rough,15.5,1,4.257
1640,52.48,-1.1102,-4.2062,0.6929,0.1358,-0.8171,-2.4309,rough,15.5,1,4.166
1650,52.80,-1.2242,-4.3397,0.8662,0.0158,-0.8050,-2.3156,rough,15.5,1,4.046
1660,53.12,-1.3222,-4.4993,1.0433,-0.0567,-0.7771,-2.2279,rough,15.5,1,3.902
1670,53.44,-1.4070,-4.6671,1.2168,-0.0295,-0.7765,-2.2306,rough,15.5,1,3.751
1680,53.76,-1.4967,-4.8317,1.3610,-0.0821,-0.7177,-2.2553,rough,15.5,1,3.608
1690,54.08,-1.6209,-4.9599,1.4879,-0.0680,-0.6103,-2.3839,rough,15.5,1,3.513
1700,54.40,-1.7914,-5.0854,1.5849,0.0842,-0.4716,-2.4621,rough,15.5,1,3.441
1710,54.72,-2.0943,-5.3186,1.6248,0.2965,-0.1114,-2.1124,rough,15.5,1,3.335
1720,55.04,-2.2462,-5.7159,1.6496,0.1147,-0.0502,-1.9037,rough,15.5,1,3.051
1730,55.36,-2.3777,-6.1597,1.6223,0.1073,0.0455,-1.7347,rough,15.5,1,2.754
1740,55.68,-2.4537,-6.6760,1.5130,0.2836,0.5368,-1.5739,rough,15.5,1,2.418
1750,56.00,-2.4653,-7.1871,1.2327,0.4102,0.6499,-1.2231,rough,15.5,1,2.106
1760,56.32,-2.3477,-7.7493,0.8048,0.6561,0.3849,-0.6823,rough,15.5,1,1.744
1770,56.64,-2.1482,-8.3706,0.4234,0.6959,-0.0929,-0.7138,rough,15.5,1,1.436
1780,56.96,-1.8988,-8.9426,0.2860,0.6421,-0.3262,-0.3764,rough,15.5,1,1.325
1790,57.28,-1.5491,-9.3748,0.1917,0.5591,-0.3451,0.0977,rough,15.5,1,1.321
1800,57.60,-1.3756,-9.6404,0.1438,0.6349,-0.8658,0.2561,rough,15.5,1,1.448
1810,57.92,-1.4464,-9.8369,0.0364,2.1474,-1.3291,-1.4791,rough,15.5,1,1.656
1820,58.24,-1.5014,-10.0018,-0.3340,3.0292,0.5554,-2.4245,rough,15.5,1,1.828
1830,58.56,-1.6354,-10.1259,-0.3887,3.0246,0.5618,-2.4564,rough,15.5,1,1.999
1840,58.88,-1.5575,-10.0887,-0.3581,-3.0741,0.4788,-2.1261,rough,15.5,1,1.931
1850,59.20,-1.4611,-9.9758,-0.2824,-2.8944,0.4787,-1.7334,rough,15.5,1,1.787
1860,59.52,-1.4309,-9.8576,-0.2296,-2.8614,0.4679,-1.5478,rough,15.5,1,1.667
1870,59.84,-1.5079,-9.8084,-0.2477,-2.7279,0.3064,-0.9088,rough,15.5,1,1.659
1880,60.16,-1.6442,-10.0274,-0.3767,-2.7220,0.2434,-0.9731,rough,15.5,1,1.916
1890,60.48,-1.7853,-10.2605,-0.5146,-2.6552,0.1677,-0.9698,rough,15.5,1,2.189
1900,60.80,-1.9091,-10.4884,-0.6363,-2.6757,0.0538,-1.0020,rough,15.5,1,2.448
1910,61.12,-2.0087,-10.7103,-0.7292,-2.7364,-0.0397,-0.9590,rough,15.5,1,2.690
1920,61.44,-2.0535,-10.8182,-0.7485,-2.7931,-0.1016,-1.1199,rough,15.5,1,2.807
1930,61.76,-2.0625,-10.9658,-0.7526,-2.8067,-0.2691,-1.1882,rough,15.5,1,2.941
1940,62.08,-2.0718,-11.0232,-0.7573,-2.9074,-0.2562,-1.1458,rough,15.5,1,2.996
1950,62.40,-2.1205,-11.0219,-0.7716,-3.0053,-0.1430,-1.1257,rough,15.5,1,3.018
1960,62.72,-2.1267,-11.0355,-0.7738,-3.0647,-0.1176,-1.0747,rough,15.5,1,3.033
1970,63.04,-2.1308,-11.0499,-0.7769,-3.0843,-0.1020,-1.0919,rough,15.5,1,3.047
1980,63.36,-2.1358,-11.0435,-0.7742,-3.0839,-0.1021,-1.0510,rough,15.5,1,3.044
1990,63.68,-2.1322,-11.0461,-0.7724,-3.0877,-0.1224,-1.0402,rough,15.5,1,3.045
2000,64.00,-2.1368,-11.0535,-0.7747,-3.0842,-0.1088,-1.1025,rough,15.5,1,3.053
2010,64.32,-2.1424,-11.0177,-0.7786,-3.0208,-0.0963,-1.1817,rough,15.5,1,3.024
2020,64.64,-2.1757,-10.9608,-0.7810,-3.0426,-0.0234,-1.0807,rough,15.5,1,2.990
2030,64.96,-2.1756,-10.8876,-0.7842,-3.0293,0.0518,-0.9786,rough,15.5,1,2.927
2040,65.28,-2.1662,-10.9359,-0.7822,-3.0224,-0.0172,-1.0907,rough,15.5,1,2.964
2050,65.60,-2.1574,-10.9654,-0.7841,-3.0316,-0.0486,-1.1612,rough,15.5,1,2.986
2060,65.92,-2.1894,-10.8879,-0.7817,-3.0059,0.0685,-1.1740,rough,15.5,1,2.934
2070,66.24,-2.1816,-10.9015,-0.7825,-3.0284,0.0465,-0.9891,rough,15.5,1,2.942
2080,66.56,-2.1893,-10.9324,-0.7850,-3.0156,-0.0006,-1.0848,rough,15.5,1,2.972
2090,66.88,-2.1805,-10.9050,-0.7795,-3.0199,0.0468,-1.0859,rough,15.5,1,2.944
2100,67.20,-2.1920,-10.8257,-0.7769,-3.0282,0.1616,-1.0879,rough,15.5,1,2.882
2110,67.52,-2.1837,-10.8581,-0.7828,-3.0285,0.1179,-1.0394,rough,15.5,1,2.905
2120,67.84,-2.1980,-10.9350,-0.7753,-3.0582,0.0034,-1.1313,rough,15.5,1,2.979
2130,68.16,-2.1799,-10.9248,-0.7819,-3.0225,0.0110,-1.0678,rough,15.5,1,2.961
2140,68.48,-2.1544,-10.9760,-0.7777,-3.0336,-0.0569,-1.0677,rough,15.5,1,2.993
2150,68.80,-2.1792,-11.0160,-0.7820,-3.1357,-0.0523,-1.0661,rough,15.5,1,3.040
2160,69.12,-2.1416,-11.0188,-0.7782,-3.0487,-0.0879,-1.1425,rough,15.5,1,3.025
2170,69.44,-2.1382,-11.0120,-0.7782,-3.0479,-0.0900,-1.1277,rough,15.5,1,3.017
2180,69.76,-2.1377,-11.0161,-0.7746,-3.0543,-0.0981,-1.0321,rough,15.5,1,3.021
2190,70.08,-2.1339,-11.0077,-0.7796,-3.0147,-0.0860,-1.1626,rough,15.5,1,3.011
2200,70.40,-2.1599,-10.9996,-0.7793,-3.0447,-0.0821,-1.0612,rough,15.5,1,3.017
2210,70.72,-2.1831,-10.9307,-0.7816,-3.0315,0.0118,-1.0521,rough,15.5,1,2.968
2220,71.04,-2.1863,-10.9103,-0.7778,-3.0256,0.0471,-1.1199,rough,15.5,1,2.952
2230,71.36,-2.1673,-10.9605,-0.7812,-3.0153,-0.0430,-1.1029,rough,15.5,1,2.986
2240,71.68,-2.1647,-10.9784,-0.7809,-3.0393,-0.0368,-1.1143,rough,15.5,1,3.000
2250,72.00,-2.1751,-10.9494,-0.7819,-3.0200,-0.0128,-1.0970,rough,15.5,1,2.980
2260,72.32,-2.2028,-10.8957,-0.7840,-3.0559,0.0591,-0.9530,rough,15.5,1,2.947
2270,72.64,-2.2159,-10.8392,-0.7749,-3.0486,0.1358,-0.9730,rough,15.5,1,2.906
2280,72.96,-2.1844,-10.8974,-0.7801,-3.0143,0.0727,-1.0542,rough,15.5,1,2.940
2290,73.28,-2.1621,-10.9501,-0.7792,-3.0135,-0.0565,-1.0498,rough,15.5,1,2.974
2300,73.60,-2.1647,-10.9506,-0.7827,-3.0023,-0.0220,-1.0512,rough,15.5,1,2.976
2310,73.92,-2.1857,-10.9382,-0.7809,-3.0283,0.0050,-1.0429,rough,15.5,1,2.976
2320,74.24,-2.1774,-10.9332,-0.7789,-3.0373,-0.0155,-1.1108,rough,15.5,1,2.967
2330,74.56,-2.1609,-10.9417,-0.7837,-3.0141,-0.0460,-1.0605,rough,15.5,1,2.966
