step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1063,1.4507,0.1838,0.0002,-0.0192,0.0051,rough,15.5,0,4.153
20,0.64,0.1691,1.4501,0.1795,-0.0009,0.0008,0.3113,rough,15.5,0,4.233
30,0.96,0.4531,1.5559,0.1797,0.0001,-0.0000,0.5957,rough,15.5,0,4.234
40,1.28,0.7160,1.7740,0.1798,0.0000,0.0003,0.8341,rough,15.5,0,4.147
50,1.60,0.9421,2.0732,0.1798,-0.0001,0.0002,1.0497,rough,15.5,0,3.999
60,1.92,1.1149,2.4349,0.1798,0.0001,0.0000,1.2454,rough,15.5,0,3.799
70,2.24,1.2340,2.8373,0.1799,0.0000,-0.0000,1.4816,rough,15.5,0,3.566
80,2.56,1.2595,3.2703,0.1799,0.0000,-0.0001,1.7047,rough,15.5,0,3.280
90,2.88,1.1862,3.7089,0.1799,0.0002,-0.0001,1.8789,rough,15.5,0,2.945
100,3.20,1.0327,4.1381,0.1801,-0.0003,-0.0015,2.0137,rough,15.5,0,2.579
110,3.52,0.8207,4.5495,0.1798,-0.0032,0.0084,2.1330,rough,15.5,0,2.199
120,3.84,0.5681,4.8713,0.2077,-0.0610,-0.1152,2.2572,rough,15.5,0,1.845
130,4.16,0.2575,5.1717,0.2446,-0.1695,-0.1314,2.3996,rough,15.5,0,1.466
140,4.48,-0.0896,5.3993,0.2968,-0.3045,-0.1597,2.5617,rough,15.5,0,1.092
150,4.80,-0.4624,5.5550,0.3481,-0.3659,-0.1882,2.7043,rough,15.5,1,1.899
160,5.12,-0.8493,5.7374,0.4350,-0.3371,-0.2421,2.5467,rough,15.5,1,1.641
170,5.44,-1.1963,5.9742,0.5249,-0.3278,-0.2746,2.3887,rough,15.5,1,1.407
180,5.76,-1.4914,6.2681,0.6352,-0.3277,-0.2225,2.1806,rough,15.5,1,1.199
190,6.08,-1.7035,6.5600,0.7349,-0.2698,-0.3447,2.0274,rough,15.5,1,1.060
