step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-1.2950,0.8835,0.2280,0.0067,-0.0220,0.0050,rough,15.5,0,6.143
20,0.64,-1.0272,0.8805,0.2197,0.0193,0.0126,0.4017,rough,15.5,0,6.372
30,0.96,-0.7779,1.0118,0.2183,0.0180,-0.0026,0.7355,rough,15.5,0,6.521
40,1.28,-0.5436,1.2427,0.2193,0.0123,-0.0090,1.0330,rough,15.5,0,6.620
50,1.60,-0.3972,1.5191,0.2247,0.0025,-0.0237,1.3250,rough,15.5,0,6.636
60,1.92,-0.3330,1.8689,0.2247,-0.0598,-0.0048,1.6057,rough,15.5,0,6.563
70,2.24,-0.3549,2.2591,0.2294,-0.0200,0.0352,1.8344,rough,15.5,0,6.414
80,2.56,-0.4700,2.6486,0.2164,0.0072,0.0354,2.0190,rough,15.5,0,6.196
90,2.88,-0.6748,3.0333,0.2009,0.0196,0.0322,2.1660,rough,15.5,0,5.911
100,3.20,-0.9379,3.3923,0.1850,0.0304,0.0210,2.3041,rough,15.5,0,5.591
110,3.52,-1.2626,3.7299,0.1722,0.0334,0.0272,2.4235,rough,15.5,0,5.229
120,3.84,-1.6217,4.0178,0.1597,0.0368,0.0088,2.5306,rough,15.5,0,4.853
130,4.16,-2.0182,4.2804,0.1537,0.0360,0.0102,2.6363,rough,15.5,0,4.454
140,4.48,-2.4378,4.4983,0.1514,0.0307,0.0023,2.7344,rough,15.5,0,4.045
150,4.80,-2.8789,4.6801,0.1537,0.0283,-0.0113,2.8341,rough,15.5,0,3.626
160,5.12,-3.3332,4.8172,0.1590,0.0227,-0.0188,2.9227,rough,15.5,0,3.200
170,5.44,-3.8026,4.9128,0.1686,0.0143,-0.0249,3.0195,rough,15.5,0,2.765
180,5.76,-4.2776,4.9632,0.1795,0.0037,-0.0250,3.1143,rough,15.5,0,2.326
190,6.08,-4.7544,4.9684,0.1909,-0.0057,-0.0247,-3.0748,rough,15.5,0,1.885
200,6.40,-5.2296,4.9242,0.1971,-0.0142,0.0053,-3.0046,rough,15.5,0,1.442
210,6.72,-5.6877,4.8494,0.2096,-0.0240,-0.0169,-2.9584,rough,15.5,0,1.024
220,7.04,-6.0817,4.7870,0.2145,-0.0304,0.0132,-2.7587,rough,15.5,1,6.888
230,7.36,-6.2960,4.6734,0.2159,-0.0309,0.0147,-2.2528,rough,15.5,1,7.108
240,7.68,-6.4490,4.4675,0.2117,-0.0224,0.0265,-1.9714,rough,15.5,1,7.275
250,8.00,-6.5449,4.1893,0.2032,-0.0111,0.0366,-1.7024,rough,15.5,1,7.399
260,8.32,-6.5895,3.8662,0.1914,0.0035,0.0387,-1.3999,rough,15.5,1,7.489
270,8.64,-6.5340,3.5585,0.1797,0.0170,0.0337,-1.1089,rough,15.5,1,7.491
280,8.96,-6.3543,3.2488,0.1670,0.0115,0.0256,-0.8831,rough,15.5,1,7.385
290,9.28,-6.0849,2.9594,0.1615,0.0287,0.0115,-0.7023,rough,15.5,1,7.205
300,9.60,-5.7547,2.7170,0.1564,0.0372,0.0069,-0.5345,rough,15.5,1,6.968
310,9.92,-5.3678,2.5106,0.1606,0.0244,-0.0114,-0.3761,rough,15.5,1,6.683
320,10.24,-4.9405,2.3539,0.1666,0.0141,-0.0201,-0.2180,rough,15.5,1,6.356
330,10.56,-4.4869,2.2640,0.1753,0.0072,-0.0273,-0.0747,rough,15.5,1,5.991
340,10.88,-4.0180,2.2437,0.1823,-0.0150,-0.0306,0.0514,rough,15.5,1,5.592
350,11.20,-3.5329,2.2726,0.1949,-0.0133,-0.0193,0.1076,rough,15.5,1,5.164
360,11.52,-3.0576,2.3345,0.2019,-0.0153,-0.0097,0.1492,rough,15.5,1,4.736
370,11.84,-2.5789,2.4149,0.2081,-0.0226,-0.0063,0.1876,rough,15.5,1,4.305
380,12.16,-2.1111,2.5115,0.2104,-0.0244,-0.0012,0.2626,rough,15.5,1,3.884
390,12.48,-1.6508,2.6433,0.2102,-0.0256,0.0031,0.3296,rough,15.5,1,3.458
400,12.80,-1.2056,2.8093,0.2071,-0.0286,0.0091,0.3846,rough,15.5,1,3.032
410,13.12,-0.7627,2.9969,0.2027,-0.0339,0.0136,0.4524,rough,15.5,1,2.606
420,13.44,-0.3541,3.2194,0.2059,-0.0686,-0.0068,0.5266,rough,15.5,1,2.192
430,13.76,0.0096,3.4660,0.2284,-0.1251,-0.1137,0.6134,rough,15.5,1,1.800
440,14.08,0.3303,3.7420,0.2981,-0.2074,-0.2047,0.7109,rough,15.5,1,1.421
450,14.40,0.6286,4.0524,0.3784,-0.2639,-0.2036,0.8256,rough,15.5,1,1.045
460,14.72,0.8595,4.3717,0.4463,-0.2786,-0.2004,0.8464,rough,15.5,2,9.050
470,15.04,1.0753,4.6015,0.5115,-0.2456,-0.2574,0.6413,rough,15.5,2,9.000
480,15.36,1.3410,4.7931,0.6020,-0.1930,-0.2971,0.4839,rough,15.5,2,8.898
490,15.68,1.6636,4.9486,0.7144,-0.1465,-0.3238,0.3316,rough,15.5,2,8.739
500,16.00,1.9968,5.0650,0.8334,-0.1147,-0.3408,0.2322,rough,15.5,2,8.559
