step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,1.0710,-0.7750,0.1859,-0.0000,-0.0433,-0.0000,rough,15.5,0,5.683
20,0.64,1.5165,-0.7882,0.1793,-0.0000,0.0040,-0.1353,rough,15.5,0,5.346
30,0.96,1.9708,-0.8612,0.1799,0.0001,-0.0002,-0.2741,rough,15.5,0,4.977
40,1.28,2.4156,-0.9987,0.1799,-0.0001,-0.0000,-0.3900,rough,15.5,0,4.581
50,1.60,2.8454,-1.1881,0.1799,-0.0001,0.0001,-0.4854,rough,15.5,0,4.165
60,1.92,3.2621,-1.4204,0.1799,-0.0001,0.0000,-0.5517,rough,15.5,0,3.735
70,2.24,3.6650,-1.6792,0.1799,-0.0002,0.0000,-0.6101,rough,15.5,0,3.301
80,2.56,4.0497,-1.9614,0.1799,-0.0002,0.0000,-0.6734,rough,15.5,0,2.868
90,2.88,4.4124,-2.2677,0.1799,-0.0000,0.0000,-0.7433,rough,15.5,0,2.438
100,3.20,4.7489,-2.5989,0.1799,-0.0000,0.0000,-0.8214,rough,15.5,0,2.012
110,3.52,5.0568,-2.9549,0.1799,-0.0001,0.0000,-0.9123,rough,15.5,0,1.592
120,3.84,5.3319,-3.3325,0.1830,0.0001,-0.0219,-1.0272,rough,15.5,0,1.188
130,4.16,5.5333,-3.7137,0.2117,0.0482,-0.1574,-1.1821,rough,15.5,0,0.828
140,4.48,5.5519,-3.9302,0.2215,0.1581,-0.0224,-1.8133,rough,15.5,1,12.305
150,4.80,5.4426,-4.1671,0.2189,0.1608,0.0155,-2.1381,rough,15.5,1,12.487
160,5.12,5.2569,-4.3849,0.2120,0.1331,0.0082,-2.4527,rough,15.5,1,12.627
170,5.44,4.9771,-4.5629,0.1942,0.0364,0.0492,-2.6776,rough,15.5,1,12.705
180,5.76,4.6433,-4.6758,0.1821,0.0008,0.0150,-2.8465,rough,15.5,1,12.713
190,6.08,4.2872,-4.7493,0.1798,0.0001,-0.0002,-2.9987,rough,15.5,1,12.687
200,6.40,3.9398,-4.7915,0.1799,0.0000,-0.0001,3.0092,rough,15.5,1,12.643
210,6.72,3.5638,-4.7289,0.1799,-0.0001,-0.0001,2.7822,rough,15.5,1,12.501
220,7.04,3.1808,-4.5683,0.1798,-0.0002,0.0000,2.6246,rough,15.5,1,12.270
230,7.36,2.8192,-4.3371,0.1799,-0.0001,-0.0001,2.4782,rough,15.5,1,11.983
240,7.68,2.4788,-4.0435,0.1799,-0.0001,-0.0000,2.3628,rough,15.5,1,11.645
250,8.00,2.1668,-3.7045,0.1799,0.0001,-0.0001,2.2593,rough,15.5,1,11.273
260,8.32,1.8822,-3.3294,0.1799,-0.0001,-0.0001,2.1660,rough,15.5,1,10.873
270,8.64,1.6282,-2.9253,0.1799,-0.0001,-0.0001,2.0894,rough,15.5,1,10.453
