step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,1.0706,-0.7750,0.1852,-0.0000,-0.0436,-0.0000,rough,15.5,0,5.683
20,0.64,1.5328,-0.7863,0.1799,-0.0000,-0.0004,-0.1586,flat,18.0,0,5.336
30,0.96,2.0499,-0.8918,0.1799,-0.0001,-0.0000,-0.3441,flat,18.0,0,4.901
40,1.28,2.5493,-1.0937,0.1799,-0.0002,-0.0000,-0.4838,flat,18.0,0,4.422
50,1.60,3.0218,-1.3648,0.1798,-0.0004,-0.0000,-0.5921,flat,18.0,0,3.918
60,1.92,3.4700,-1.6872,0.1798,-0.0003,-0.0000,-0.6720,flat,18.0,0,3.397
70,2.24,3.8914,-2.0447,0.1798,-0.0003,-0.0000,-0.7488,flat,18.0,0,2.871
80,2.56,4.2820,-2.4344,0.1798,-0.0003,-0.0000,-0.8286,flat,18.0,0,2.341
90,2.88,4.6413,-2.8548,0.1798,-0.0004,-0.0000,-0.9151,flat,18.0,0,1.808
100,3.20,4.9630,-3.3048,0.1798,-0.0004,-0.0000,-1.0155,flat,18.0,0,1.274
110,3.52,5.2307,-3.7749,0.1813,-0.0003,0.0105,-1.1409,flat,18.0,1,12.045
120,3.84,5.3145,-3.9815,0.1799,0.0005,-0.0012,-0.5256,flat,18.0,1,12.268
130,4.16,5.5411,-4.1138,0.1784,-0.0034,-0.0040,-0.1098,flat,18.0,1,12.472
140,4.48,5.8601,-4.1420,0.1798,-0.0004,-0.0001,0.3749,flat,18.0,1,12.618
150,4.80,6.1678,-3.9852,0.1799,-0.0001,-0.0001,0.7108,flat,18.0,1,12.595
160,5.12,6.4584,-3.6724,0.1799,-0.0000,-0.0000,0.9681,flat,18.0,1,12.435
170,5.44,6.7026,-3.2555,0.1799,0.0000,-0.0000,1.2035,flat,18.0,1,12.174
180,5.76,6.8651,-2.7643,0.1799,0.0000,-0.0000,1.4109,flat,18.0,1,11.821
190,6.08,6.9320,-2.2298,0.1799,0.0001,-0.0000,1.5871,flat,18.0,1,11.394
200,6.40,6.9077,-1.6796,0.1799,0.0002,-0.0000,1.7190,flat,18.0,1,10.914
210,6.72,6.8136,-1.1317,0.1798,0.0004,-0.0000,1.8136,flat,18.0,1,10.405
220,7.04,6.6695,-0.5913,0.1798,0.0003,-0.0000,1.8846,flat,18.0,1,9.877
230,7.36,6.4880,-0.0593,0.1797,0.0002,-0.0000,1.9402,flat,18.0,1,9.338
240,7.68,6.2775,0.4640,0.1797,0.0002,-0.0000,1.9844,flat,18.0,1,8.792
250,8.00,6.0444,0.9788,0.1797,0.0001,-0.0000,2.0196,flat,18.0,1,8.241
260,8.32,5.7933,1.4865,0.1797,0.0001,-0.0000,2.0498,flat,18.0,1,7.686
270,8.64,5.5269,1.9877,0.1797,0.0001,-0.0000,2.0762,flat,18.0,1,7.129
280,8.96,5.2474,2.4828,0.1797,0.0001,-0.0000,2.0996,flat,18.0,1,6.569
