step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.0560,1.3666,0.3150,0.1996,-0.1244,0.2145,rough,15.5,0,4.247
20,0.64,0.2353,1.4255,0.3478,0.1716,-0.1244,0.5126,rough,15.5,0,4.278
30,0.96,0.5158,1.6061,0.3867,0.1418,-0.1210,0.7513,rough,15.5,0,4.213
40,1.28,0.7814,1.9017,0.3791,0.1194,0.1230,0.9978,rough,15.5,0,4.065
50,1.60,1.0152,2.2349,0.2911,0.2288,0.2020,1.2131,rough,15.5,0,3.903
60,1.92,1.1845,2.5449,0.2080,0.3067,0.0867,1.5178,rough,15.5,0,3.755
70,2.24,1.3996,2.7440,0.0977,0.2316,0.1146,1.9687,rough,15.5,0,3.747
80,2.56,1.4929,2.8289,0.0812,0.2742,-0.0630,2.1185,rough,15.5,0,3.752
90,2.88,1.5696,2.9034,0.0759,0.2851,-0.2827,2.2508,rough,15.5,0,3.756
100,3.20,1.7050,3.0473,0.0228,0.4421,-0.4988,2.3746,rough,15.5,0,3.762
110,3.52,1.8627,3.2475,-0.1430,0.4865,-0.2820,2.5619,rough,15.5,0,3.763
120,3.84,1.7959,3.4425,-0.2157,0.5405,-0.1423,2.7097,rough,15.5,0,3.597
130,4.16,1.5283,3.6717,-0.1976,0.6198,-0.2986,2.7577,rough,15.5,0,3.247
140,4.48,1.2863,4.0118,-0.3751,0.6469,0.0158,2.7876,rough,15.5,0,2.861
150,4.80,0.8526,4.3012,-0.5326,0.5634,0.0631,2.7517,rough,15.5,0,2.341
160,5.12,0.4900,4.5668,-0.5927,0.4732,0.0289,2.5718,rough,15.5,0,1.895
170,5.44,0.1708,4.8588,-0.6262,0.6025,-0.1193,2.5786,rough,15.5,0,1.479
180,5.76,-0.2319,5.1826,-0.6266,0.7144,0.0884,2.7725,rough,15.5,0,0.988
190,6.08,-0.5129,5.4566,-0.7056,0.7028,-0.0863,2.5161,rough,15.5,1,1.979
200,6.40,-0.8218,5.7476,-0.6890,0.6746,-0.1598,2.3186,rough,15.5,1,1.634
210,6.72,-1.0848,6.1084,-0.6182,0.6899,-0.1979,2.1673,rough,15.5,1,1.263
220,7.04,-1.3563,6.5296,-0.6201,0.5479,0.1158,2.1736,rough,15.5,1,0.905
230,7.36,-1.5735,6.9562,-0.7456,0.4965,0.2289,2.1113,rough,15.5,2,8.257
240,7.68,-1.6483,7.2755,-0.8489,0.4707,0.2404,1.7842,rough,15.5,2,8.470
250,8.00,-1.6124,7.6132,-0.9733,0.5205,0.3665,1.5333,rough,15.5,2,8.603
260,8.32,-1.5303,7.9267,-1.0987,0.4707,0.3366,1.2484,rough,15.5,2,8.695
270,8.64,-1.3855,8.1643,-1.1921,0.3420,0.2791,0.9003,rough,15.5,2,8.703
280,8.96,-1.2521,8.3266,-1.1911,0.2687,-0.1131,0.6195,rough,15.5,2,8.686
290,9.28,-1.1587,8.3437,-1.1900,0.0524,-0.3559,0.8909,rough,15.5,2,8.620
300,9.60,-1.1461,8.3805,-1.1795,-0.1368,-0.4367,1.1819,rough,15.5,2,8.632
310,9.92,-1.1152,8.3774,-1.1763,-0.3380,-0.5638,1.3868,rough,15.5,2,8.605
320,10.24,-1.0854,8.3627,-1.1709,-0.3658,-0.5415,1.4584,rough,15.5,2,8.572
330,10.56,-1.0725,8.3594,-1.1710,-0.3383,-0.5396,1.4618,rough,15.5,2,8.560
340,10.88,-1.0694,8.3597,-1.1732,-0.3158,-0.5457,1.4495,rough,15.5,2,8.557
350,11.20,-1.0467,8.3560,-1.1651,-0.3216,-0.5357,1.4746,rough,15.5,2,8.537
360,11.52,-1.0260,8.3499,-1.1595,-0.3183,-0.5173,1.5004,rough,15.5,2,8.517
370,11.84,-1.0072,8.3422,-1.1581,-0.2952,-0.4951,1.5191,rough,15.5,2,8.497
380,12.16,-0.9920,8.3368,-1.1568,-0.2760,-0.4802,1.5319,rough,15.5,2,8.481
390,12.48,-0.9912,8.3365,-1.1565,-0.2795,-0.4752,1.5433,rough,15.5,2,8.481
400,12.80,-0.9933,8.3372,-1.1566,-0.2830,-0.4750,1.5453,rough,15.5,2,8.483
410,13.12,-0.9955,8.3380,-1.1573,-0.2833,-0.4764,1.5436,rough,15.5,2,8.485
420,13.44,-0.9962,8.3383,-1.1574,-0.2835,-0.4768,1.5437,rough,15.5,2,8.486
430,13.76,-0.9959,8.3384,-1.1572,-0.2840,-0.4766,1.5448,rough,15.5,2,8.485
440,14.08,-0.9961,8.3385,-1.1573,-0.2842,-0.4765,1.5449,rough,15.5,2,8.486
450,14.40,-0.9964,8.3385,-1.1574,-0.2841,-0.4767,1.5444,rough,15.5,2,8.486
460,14.72,-0.9967,8.3386,-1.1575,-0.2840,-0.4769,1.5439,rough,15.5,2,8.486
