step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,-0.1313,1.4505,0.1832,0.0003,-0.0218,0.0043,rough,14.0,0,4.147
20,0.64,0.1334,1.4514,0.1796,-0.0007,0.0013,0.3650,flat,18.0,0,4.221
30,0.96,0.4477,1.6104,0.1799,-0.0001,-0.0001,0.7188,flat,18.0,0,4.182
40,1.28,0.7324,1.9273,0.1799,-0.0000,-0.0000,1.0073,flat,18.0,0,4.019
50,1.60,0.9553,2.3489,0.1799,0.0000,-0.0000,1.2922,flat,18.0,0,3.775
60,1.92,1.0689,2.8417,0.1799,0.0001,-0.0000,1.5649,flat,18.0,0,3.453
70,2.24,1.0476,3.3633,0.1799,0.0001,-0.0000,1.7962,flat,18.0,0,3.061
80,2.56,0.9060,3.8743,0.1799,0.0001,-0.0000,1.9790,flat,18.0,0,2.622
90,2.88,0.6719,4.3540,0.1799,0.0001,-0.0000,2.1293,flat,18.0,0,2.158
100,3.20,0.3650,4.7958,0.1799,0.0003,-0.0000,2.2565,flat,18.0,0,1.682
110,3.52,0.0044,5.1891,0.1799,0.0001,0.0000,2.3951,flat,18.0,0,1.215
120,3.84,-0.4048,5.5178,0.1799,0.0000,0.0000,2.5974,flat,18.0,1,1.951
130,4.16,-0.8113,5.8133,0.1778,-0.0125,0.0003,2.3906,flat,18.0,1,1.570
140,4.48,-1.1514,6.1978,0.1798,-0.0005,0.0000,2.1609,flat,18.0,1,1.180
150,4.80,-1.4033,6.6455,0.1799,0.0000,0.0000,1.8470,flat,18.0,1,0.820
160,5.12,-1.4948,7.0130,0.1798,0.0002,0.0000,1.3377,flat,18.0,2,8.212
170,5.44,-1.4025,7.3082,0.1799,0.0001,-0.0001,0.9323,flat,18.0,2,8.270
180,5.76,-1.1366,7.5835,0.1799,0.0000,-0.0001,0.6335,rough,14.0,2,8.179
190,6.08,-0.8353,7.7774,0.1799,-0.0001,-0.0004,0.4261,flat,18.0,2,8.031
200,6.40,-0.3959,7.9510,0.1799,-0.0000,-0.0000,0.1849,flat,18.0,2,7.773
210,6.72,0.1126,8.0225,0.1799,-0.0001,0.0000,-0.0438,flat,18.0,2,7.417
220,7.04,0.6445,7.9788,0.1799,-0.0001,-0.0000,-0.2230,flat,18.0,2,6.986
230,7.36,1.1709,7.8407,0.1799,-0.0002,-0.0000,-0.3563,flat,18.0,2,6.508
240,7.68,1.6805,7.6344,0.1798,-0.0004,-0.0000,-0.4553,flat,18.0,2,6.003
250,8.00,2.1716,7.3783,0.1798,-0.0003,-0.0000,-0.5340,flat,18.0,2,5.482
260,8.32,2.6442,7.0837,0.1797,-0.0002,-0.0000,-0.5994,flat,18.0,2,4.949
270,8.64,3.0990,6.7583,0.1797,-0.0002,-0.0000,-0.6558,flat,18.0,2,4.410
280,8.96,3.5364,6.4073,0.1797,-0.0002,-0.0000,-0.7058,flat,18.0,2,3.866
290,9.28,3.9567,6.0344,0.1797,-0.0002,-0.0000,-0.7519,flat,18.0,2,3.318
300,9.60,4.3595,5.6422,0.1797,-0.0002,-0.0000,-0.7968,flat,18.0,2,2.769
310,9.92,4.7433,5.2322,0.1797,-0.0002,0.0000,-0.8437,flat,18.0,2,2.221
320,10.24,5.1055,4.8058,0.1797,-0.0002,0.0000,-0.8953,flat,18.0,2,1.675
330,10.56,5.4439,4.3607,0.1797,-0.0002,0.0000,-0.9644,flat,18.0,2,1.134
340,10.88,5.7437,3.8974,0.1798,-0.0003,-0.0001,-1.0107,flat,18.0,3,3.016
350,11.20,6.0443,3.4374,0.1798,0.0001,0.0004,-0.9605,rough,14.0,3,2.484
360,11.52,6.3053,3.0765,0.1798,0.0001,-0.0004,-0.9228,flat,18.0,3,2.053
370,11.84,6.6523,2.6415,0.1797,0.0002,-0.0000,-0.8593,flat,18.0,3,1.517
380,12.16,7.0257,2.2363,0.1798,0.0003,0.0000,-0.7775,flat,18.0,3,0.991
390,12.48,7.3313,1.9728,0.1794,-0.0000,-0.0024,-0.9697,flat,18.0,0,9.199
400,12.80,7.4750,1.7310,0.1786,-0.0080,-0.0001,-1.4555,flat,18.0,0,9.425
410,13.12,7.5015,1.4153,0.1799,0.0003,0.0001,-1.9692,flat,18.0,0,9.578
420,13.44,7.3397,1.1210,0.1799,0.0001,-0.0001,-2.3138,flat,18.0,0,9.562
430,13.76,7.0225,0.8460,0.1799,0.0000,-0.0001,-2.5866,flat,18.0,0,9.412
440,14.08,6.6003,0.6241,0.1799,-0.0000,-0.0000,-2.8410,flat,18.0,0,9.162
450,14.40,6.1049,0.4956,0.1799,-0.0000,-0.0000,-3.0676,flat,18.0,0,8.817
460,14.72,5.5716,0.4762,0.1799,-0.0001,-0.0000,3.0284,flat,18.0,0,8.393
470,15.04,5.0313,0.5544,0.1799,-0.0002,-0.0000,2.8902,flat,18.0,0,7.916
480,15.36,4.5007,0.7053,0.1798,-0.0004,-0.0000,2.7892,flat,18.0,0,7.409
490,15.68,3.9836,0.9085,0.1798,-0.0003,-0.0000,2.7114,flat,18.0,0,6.885
500,16.00,3.4804,1.1514,0.1797,-0.0002,-0.0000,2.6487,flat,18.0,0,6.348
510,16.32,2.9908,1.4255,0.1797,-0.0002,-0.0000,2.5964,flat,18.0,0,5.804
520,16.64,2.5146,1.7252,0.1797,-0.0002,-0.0000,2.5525,flat,18.0,0,5.255
530,16.96,2.0509,2.0456,0.1797,-0.0001,-0.0000,2.5148,flat,18.0,0,4.702
540,17.28,1.5987,2.3835,0.1797,-0.0001,-0.0000,2.4801,flat,18.0,0,4.147
550,17.60,1.1579,2.7371,0.1797,-0.0001,-0.0000,2.4474,flat,18.0,0,3.591
560,17.92,0.7285,3.1051,0.1797,-0.0001,-0.0000,2.4152,flat,18.0,0,3.033
570,18.24,0.3113,3.4870,0.1797,-0.0001,0.0000,2.3814,flat,18.0,0,2.475
580,18.56,-0.0918,3.8828,0.1797,-0.0001,0.0000,2.3453,flat,18.0,0,1.918
590,18.88,-0.4776,4.2925,0.1797,-0.0001,0.0000,2.3022,flat,18.0,0,1.365
600,19.20,-0.8402,4.7171,0.1797,-0.0002,0.0000,2.2400,flat,18.0,0,0.819
610,19.52,-1.1459,5.1575,0.1799,-0.0000,-0.0000,2.0740,flat,18.0,1,2.216
620,19.84,-1.3618,5.5919,0.1798,-0.0002,0.0001,1.9164,rough,14.0,1,1.811
630,20.16,-1.4969,6.0011,0.1798,-0.0003,-0.0004,1.7804,flat,18.0,1,1.450
640,20.48,-1.5853,6.5207,0.1799,-0.0000,-0.0000,1.5398,flat,18.0,1,1.021
650,20.80,-1.5490,7.0027,0.1799,0.0002,0.0001,1.2582,flat,18.0,2,8.256
660,21.12,-1.4160,7.3558,0.1798,0.0002,0.0000,0.9834,flat,18.0,2,8.304
670,21.44,-1.1979,7.6151,0.1799,0.0001,0.0001,0.7072,rough,14.0,2,8.248
680,21.76,-0.9130,7.8248,0.1799,0.0001,-0.0002,0.4931,flat,18.0,2,8.122
690,22.08,-0.4859,8.0205,0.1799,-0.0000,-0.0000,0.2301,flat,18.0,2,7.887
700,22.40,0.0132,8.1136,0.1799,0.0000,-0.0000,-0.0114,flat,18.0,2,7.552
710,22.72,0.5425,8.0880,0.1799,-0.0001,-0.0000,-0.1991,flat,18.0,2,7.135
720,23.04,1.0700,7.9629,0.1799,-0.0002,-0.0000,-0.3401,flat,18.0,2,6.666
730,23.36,1.5815,7.7647,0.1798,-0.0004,-0.0000,-0.4449,flat,18.0,2,6.166
740,23.68,2.0742,7.5137,0.1798,-0.0004,-0.0000,-0.5272,flat,18.0,2,5.647
750,24.00,2.5482,7.2224,0.1797,-0.0003,-0.0000,-0.5946,flat,18.0,2,5.117
760,24.32,3.0042,6.8992,0.1797,-0.0002,-0.0000,-0.6518,flat,18.0,2,4.579
770,24.64,3.4428,6.5499,0.1797,-0.0002,-0.0000,-0.7024,flat,18.0,2,4.036
780,24.96,3.8643,6.1786,0.1797,-0.0002,-0.0000,-0.7490,flat,18.0,2,3.489
790,25.28,4.2681,5.7875,0.1797,-0.0002,-0.0000,-0.7943,flat,18.0,2,2.941
800,25.60,4.6531,5.3784,0.1797,-0.0002,0.0000,-0.8408,flat,18.0,2,2.393
810,25.92,5.0171,4.9529,0.1797,-0.0002,0.0000,-0.8905,flat,18.0,2,1.846
820,26.24,5.3584,4.5095,0.1797,-0.0002,0.0000,-0.9536,flat,18.0,2,1.303
830,26.56,5.6670,4.0473,0.1798,-0.0003,0.0000,-1.0476,flat,18.0,3,3.175
840,26.88,5.9571,3.5734,0.1798,0.0002,-0.0000,-0.9846,flat,18.0,3,2.639
850,27.20,6.2181,3.1926,0.1797,0.0001,0.0001,-0.9432,rough,14.0,3,2.193
860,27.52,6.5305,2.7804,0.1797,0.0002,-0.0001,-0.8882,flat,18.0,3,1.695
870,27.84,6.8919,2.3617,0.1798,0.0003,0.0000,-0.8130,flat,18.0,3,1.167
880,28.16,7.2630,2.0022,0.1797,0.0003,0.0001,-0.7204,flat,18.0,0,9.124
890,28.48,7.4218,1.8177,0.1743,-0.0344,-0.0000,-1.2156,flat,18.0,0,9.342
900,28.80,7.5188,1.5329,0.1798,-0.0001,0.0000,-1.7354,flat,18.0,0,9.545
910,29.12,7.4523,1.2301,0.1799,0.0001,-0.0001,-2.1512,flat,18.0,0,9.614
920,29.44,7.2071,0.9427,0.1799,0.0001,-0.0001,-2.4486,flat,18.0,0,9.527
930,29.76,6.8356,0.6878,0.1799,-0.0000,-0.0000,-2.7144,flat,18.0,0,9.330
940,30.08,6.3735,0.5084,0.1799,-0.0000,-0.0000,-2.9565,flat,18.0,0,9.033
950,30.40,5.8558,0.4335,0.1799,-0.0000,-0.0000,3.1154,flat,18.0,0,8.648
960,30.72,5.3165,0.4659,0.1799,-0.0001,-0.0000,2.9529,flat,18.0,0,8.196
970,31.04,4.7802,0.5841,0.1799,-0.0003,-0.0000,2.8346,flat,18.0,0,7.702
980,31.36,4.2565,0.7639,0.1798,-0.0004,-0.0000,2.7464,flat,18.0,0,7.185
990,31.68,3.7468,0.9891,0.1798,-0.0003,-0.0000,2.6768,flat,18.0,0,6.654
1000,32.00,3.2510,1.2493,0.1797,-0.0002,-0.0000,2.6197,flat,18.0,0,6.114
1010,32.32,2.7685,1.5376,0.1797,-0.0002,-0.0000,2.5714,flat,18.0,0,5.567
1020,32.64,2.2995,1.8492,0.1797,-0.0001,-0.0000,2.5314,flat,18.0,0,5.016
1030,32.96,1.8422,2.1794,0.1797,-0.0001,-0.0000,2.4954,flat,18.0,0,4.462
1040,33.28,1.3962,2.5262,0.1797,-0.0001,-0.0000,2.4619,flat,18.0,0,3.906
1050,33.60,0.9617,2.8879,0.1797,-0.0001,-0.0000,2.4298,flat,18.0,0,3.349
1060,33.92,0.5388,3.2635,0.1797,-0.0001,-0.0000,2.3970,flat,18.0,0,2.791
1070,34.24,0.1288,3.6530,0.1797,-0.0001,0.0000,2.3626,flat,18.0,0,2.233
1080,34.56,-0.2660,4.0562,0.1797,-0.0001,0.0000,2.3244,flat,18.0,0,1.677
1090,34.88,-0.6409,4.4734,0.1797,-0.0002,0.0000,2.2759,flat,18.0,0,1.126
1100,35.20,-0.9810,4.9026,0.1798,-0.0001,-0.0000,2.1721,flat,18.0,1,2.468
1110,35.52,-1.2606,5.3638,0.1799,-0.0001,-0.0000,1.9951,rough,14.0,1,2.021
1120,35.84,-1.4260,5.7573,0.1798,-0.0003,0.0000,1.8576,rough,14.0,1,1.663
1130,36.16,-1.5443,6.2109,0.1798,-0.0001,-0.0002,1.6980,flat,18.0,1,1.272
1140,36.48,-1.5876,6.7359,0.1799,-0.0001,0.0000,1.4197,flat,18.0,1,0.851
1150,36.80,-1.5047,7.1604,0.1798,0.0001,0.0001,1.1495,flat,18.0,2,8.289
1160,37.12,-1.3333,7.4750,0.1798,0.0002,-0.0000,0.8478,flat,18.0,2,8.292
1170,37.44,-1.0924,7.7002,0.1798,-0.0001,-0.0001,0.6160,rough,14.0,2,8.204
1180,37.76,-0.7652,7.9029,0.1799,0.0000,-0.0001,0.4003,flat,18.0,2,8.044
1190,38.08,-0.3067,8.0667,0.1799,-0.0000,-0.0000,0.1405,flat,18.0,2,7.772
1200,38.40,0.2078,8.1169,0.1799,-0.0000,-0.0000,-0.0844,flat,18.0,2,7.405
1210,38.72,0.7388,8.0530,0.1799,-0.0001,-0.0000,-0.2544,flat,18.0,2,6.967
