step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.1090,-0.0577,0.1875,-0.0004,-0.0263,0.0009,rough,14.0,0,6.880
20,0.64,0.5172,-0.0752,0.1773,-0.0155,0.0002,-0.1233,rough,14.0,0,6.562
30,0.96,0.9329,-0.1425,0.1796,-0.0012,0.0001,-0.2476,rough,14.0,0,6.215
40,1.28,1.3448,-0.2541,0.1799,-0.0002,0.0000,-0.3370,rough,14.0,0,5.848
50,1.60,1.7487,-0.4034,0.1799,-0.0001,0.0000,-0.4046,rough,14.0,0,5.466
60,1.92,2.1449,-0.5795,0.1799,-0.0002,-0.0000,-0.4582,rough,14.0,0,5.076
70,2.24,2.5322,-0.7766,0.1799,-0.0001,-0.0000,-0.5062,rough,14.0,0,4.682
80,2.56,2.9089,-0.9924,0.1799,-0.0001,-0.0000,-0.5549,rough,14.0,0,4.287
90,2.88,3.2736,-1.2266,0.1799,-0.0001,0.0000,-0.6048,rough,14.0,0,3.891
100,3.20,3.6248,-1.4789,0.1799,-0.0001,0.0000,-0.6568,rough,14.0,0,3.494
110,3.52,3.9608,-1.7495,0.1799,-0.0002,0.0000,-0.7115,rough,14.0,0,3.097
120,3.84,4.2797,-2.0384,0.1799,-0.0002,0.0000,-0.7696,rough,14.0,0,2.701
130,4.16,4.5794,-2.3457,0.1799,-0.0002,-0.0000,-0.8309,rough,14.0,0,2.305
140,4.48,4.8587,-2.6714,0.1799,-0.0002,-0.0000,-0.8937,rough,14.0,0,1.912
150,4.80,5.1162,-3.0135,0.1799,-0.0002,0.0000,-0.9676,rough,14.0,0,1.524
160,5.12,5.3484,-3.3689,0.1814,0.0022,-0.0077,-1.0683,rough,14.0,0,1.151
170,5.44,5.5083,-3.7192,0.2105,0.0482,-0.1486,-1.1998,rough,14.0,0,0.818
180,5.76,5.5641,-3.9319,0.2232,0.1814,-0.0081,-1.7255,rough,14.0,1,12.311
190,6.08,5.4632,-4.1809,0.2222,0.1523,0.0350,-2.1424,rough,14.0,1,12.507
200,6.40,5.2832,-4.4041,0.2157,0.0910,0.0810,-2.4493,rough,14.0,1,12.654
210,6.72,5.0111,-4.5599,0.1956,0.0554,0.0362,-2.6802,rough,14.0,1,12.713
220,7.04,4.6825,-4.6728,0.1824,0.0305,0.0006,-2.8426,rough,14.0,1,12.722
230,7.36,4.3783,-4.7531,0.1798,-0.0000,0.0002,-3.0997,rough,14.0,1,12.715
240,7.68,4.0364,-4.7612,0.1798,0.0000,-0.0003,2.9197,rough,14.0,1,12.637
250,8.00,3.6775,-4.6665,0.1799,0.0002,-0.0000,2.7262,rough,14.0,1,12.463
