step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.9574,-0.7750,0.1733,-0.0000,-0.0140,0.0000,flat,18.0,0,5.769
20,0.64,1.2173,-0.7761,0.1793,0.0000,0.0029,-0.0300,flat,18.0,0,5.573
30,0.96,1.5916,-0.8027,0.1797,-0.0002,-0.0001,-0.3460,flat,18.0,0,5.283
40,1.28,1.9955,-0.9961,0.1799,-0.0004,0.0003,-0.6608,flat,18.0,0,4.862
50,1.60,2.3587,-1.3316,0.1799,-0.0003,0.0000,-0.8479,flat,18.0,0,4.369
60,1.92,2.6885,-1.7475,0.1799,-0.0001,-0.0000,-0.9638,flat,18.0,0,3.840
70,2.24,2.9976,-2.2152,0.1799,-0.0001,0.0000,-1.0098,flat,18.0,0,3.290
80,2.56,3.3020,-2.6959,0.1799,0.0000,0.0000,-0.9943,flat,18.0,0,2.739
90,2.88,3.6107,-3.1566,0.1799,0.0002,0.0000,-0.9504,flat,18.0,0,2.206
100,3.20,3.9170,-3.5660,0.1799,0.0001,0.0000,-0.8888,flat,18.0,0,1.717
110,3.52,4.2006,-3.9005,0.1799,0.0001,0.0001,-0.8384,flat,18.0,0,1.301
120,3.84,4.4464,-4.1626,0.1799,0.0001,0.0001,-0.7816,flat,18.0,1,12.165
130,4.16,4.6508,-4.3359,0.1801,0.0021,-0.0002,-0.5268,transition,15.0,1,12.390
140,4.48,4.8056,-4.3972,0.1814,-0.0003,-0.0125,-0.1944,slope,18.0,1,12.495
150,4.80,4.9563,-4.4200,0.1875,-0.0022,-0.0505,0.2976,slope,18.0,1,12.563
160,5.12,5.1871,-4.2630,0.1989,-0.0378,-0.0756,0.5851,slope,18.0,1,12.489
170,5.44,5.4287,-3.9876,0.2098,-0.1138,-0.0572,0.9042,slope,18.0,1,12.314
180,5.76,5.6036,-3.6218,0.2123,-0.1403,0.0104,1.1741,rough,14.0,1,12.039
190,6.08,5.7139,-3.2981,0.2080,-0.1432,0.0118,1.3010,rough,14.0,1,11.784
200,6.40,5.7922,-2.9337,0.1932,-0.0652,0.0062,1.4250,rough,14.0,1,11.483
210,6.72,5.8003,-2.5665,0.1856,0.0051,0.0448,1.6881,rough,14.0,1,11.153
220,7.04,5.7251,-2.1696,0.1798,0.0004,-0.0003,1.9481,flat,18.0,1,10.763
230,7.36,5.5001,-1.6642,0.1799,0.0001,0.0000,2.0180,flat,18.0,1,10.210
240,7.68,5.2537,-1.1469,0.1799,-0.0000,0.0000,2.0095,flat,18.0,1,9.637
250,8.00,5.0118,-0.6274,0.1799,-0.0000,-0.0000,2.0012,flat,18.0,1,9.064
260,8.32,4.7738,-0.1058,0.1799,-0.0000,0.0000,1.9941,flat,18.0,1,8.491
270,8.64,4.5404,0.4156,0.1799,-0.0000,0.0000,1.9855,flat,18.0,1,7.920
280,8.96,4.3132,0.9351,0.1799,-0.0000,0.0000,1.9783,flat,18.0,1,7.354
290,9.28,4.0914,1.4508,0.1799,-0.0000,0.0000,1.9749,flat,18.0,1,6.794
300,9.60,3.8721,1.9640,0.1799,0.0000,0.0000,1.9756,flat,18.0,1,6.237
310,9.92,3.6513,2.4770,0.1799,0.0000,-0.0000,1.9812,flat,18.0,1,5.680
320,10.24,3.4261,2.9911,0.1799,0.0000,-0.0000,1.9884,flat,18.0,1,5.120
330,10.56,3.1991,3.5014,0.1799,0.0000,0.0000,1.9900,transition,15.0,1,4.563
340,10.88,3.0109,3.9224,0.1799,0.0000,0.0001,1.9810,rough,14.0,1,4.103
350,11.20,2.8476,4.3050,0.1854,-0.0109,-0.0248,1.9479,rough,14.0,1,3.690
360,11.52,2.6760,4.6592,0.2038,-0.1010,-0.0522,1.9136,rough,14.0,1,3.297
370,11.84,2.5634,4.9170,0.2649,-0.1682,-0.4393,1.9740,rough,14.0,1,3.018
380,12.16,2.4016,5.1822,0.3716,-0.2857,-0.4070,2.0235,rough,14.0,1,2.707
390,12.48,2.2579,5.4193,0.4719,-0.3642,-0.4898,2.0539,rough,14.0,1,2.430
400,12.80,2.1129,5.6776,0.6144,-0.3341,-0.4380,2.0378,rough,14.0,1,2.134
410,13.12,1.9392,5.9837,0.7573,-0.4289,-0.4498,2.0415,slope,18.0,1,1.782
420,13.44,1.7594,6.2762,0.8952,-0.4838,-0.4282,2.0960,slope,18.0,1,1.439
430,13.76,1.5997,6.5283,1.0263,-0.4891,-0.4501,2.0944,slope,18.0,1,1.140
440,14.08,1.4552,6.7554,1.1536,-0.4933,-0.4687,2.1146,slope,18.0,2,14.953
450,14.40,1.2622,6.9790,1.2842,-0.4652,-0.5403,2.0935,slope,18.0,2,15.010
460,14.72,1.0915,7.2287,1.4292,-0.4175,-0.4898,2.0477,rough,14.0,2,15.106
470,15.04,0.9111,7.4947,1.5712,-0.4419,-0.4269,2.1078,rough,14.0,2,15.216
480,15.36,0.7019,7.8361,1.7143,-0.4296,-0.2663,2.0606,rough,14.0,2,15.377
490,15.68,0.4934,8.1796,1.7996,-0.4056,-0.1995,2.1018,slope,18.0,2,15.550
500,16.00,0.2743,8.5352,1.8301,-0.2956,0.0035,2.1727,slope,18.0,2,15.736
510,16.32,0.1073,8.7268,1.8412,-0.3119,-0.0324,2.3140,rough,14.0,2,15.815
520,16.64,-0.0767,8.8731,1.8394,-0.3148,-0.0198,2.4613,rough,14.0,2,15.850
530,16.96,-0.2399,8.9531,1.8273,-0.3028,0.0428,2.6561,rough,14.0,2,15.840
540,17.28,-0.4306,8.9969,1.8065,-0.3147,0.0986,2.8381,slope,18.0,2,15.787
550,17.60,-0.6516,9.0168,1.7714,-0.2982,0.1525,3.0186,slope,18.0,2,15.701
560,17.92,-0.8771,8.9950,1.7216,-0.2468,0.2056,-3.0659,slope,18.0,2,15.579
570,18.24,-1.1123,8.9452,1.6639,-0.1837,0.2554,-2.9274,slope,18.0,2,15.430
580,18.56,-1.3444,8.8594,1.6014,-0.1344,0.2413,-2.7840,slope,18.0,2,15.252
590,18.88,-1.5799,8.7402,1.5405,-0.1036,0.2000,-2.6723,slope,18.0,2,15.044
600,19.20,-1.8451,8.5939,1.4672,-0.0603,0.2051,-2.6086,slope,18.0,2,14.801
610,19.52,-2.1342,8.4124,1.3969,-0.0472,0.2078,-2.5493,slope,18.0,2,14.518
620,19.84,-2.4558,8.1871,1.3026,-0.0513,0.2486,-2.4993,slope,18.0,2,14.185
630,20.16,-2.8056,7.9147,1.1748,-0.0560,0.3052,-2.4720,slope,18.0,2,13.801
640,20.48,-3.1872,7.6059,1.0151,-0.0628,0.3185,-2.4557,slope,18.0,2,13.376
650,20.80,-3.6007,7.2626,0.8601,-0.0369,0.2873,-2.4339,slope,18.0,2,12.912
660,21.12,-4.0007,6.8992,0.7326,-0.0812,0.2171,-2.4082,slope,18.0,2,12.439
670,21.44,-4.4170,6.5233,0.6029,-0.0364,0.2630,-2.3792,slope,18.0,2,11.955
680,21.76,-4.8082,6.1348,0.4399,-0.0399,0.2763,-2.3444,slope,18.0,2,11.472
690,22.08,-5.1888,5.7425,0.2918,-0.0108,0.2583,-2.3241,slope,18.0,2,10.995
700,22.40,-5.5325,5.3504,0.2121,-0.0476,0.0356,-2.2756,slope,18.0,2,10.533
710,22.72,-5.8622,4.9631,0.2170,-0.0065,-0.0200,-2.2017,flat,18.0,2,10.084
720,23.04,-6.1056,4.5281,0.2180,-0.0181,0.0267,-1.9888,flat,18.0,2,9.610
730,23.36,-6.2806,4.0429,0.1942,-0.0161,0.0595,-1.8248,slope,18.0,2,9.101
740,23.68,-6.4098,3.5230,0.1790,0.0046,-0.0019,-1.7782,flat,18.0,2,8.567
750,24.00,-6.5140,2.9731,0.1798,0.0005,0.0000,-1.7089,flat,18.0,2,8.007
760,24.32,-6.5883,2.4110,0.1822,0.0045,-0.0072,-1.6887,flat,18.0,2,7.441
770,24.64,-6.6576,1.8530,0.2025,0.0209,-0.0543,-1.6894,slope,18.0,2,6.879
780,24.96,-6.7361,1.3226,0.2068,0.0467,0.0206,-1.7194,rough,14.0,2,6.344
790,25.28,-6.8097,0.8790,0.1932,0.0165,0.0500,-1.7521,flat,18.0,2,5.894
800,25.60,-6.8969,0.3468,0.1853,-0.0287,0.0080,-1.7433,flat,18.0,2,5.355
810,25.92,-6.9884,-0.2080,0.1876,-0.0420,0.0016,-1.7372,flat,18.0,2,4.793
820,26.24,-7.0717,-0.6900,0.1851,-0.0331,0.0118,-1.7330,flat,18.0,2,4.304
830,26.56,-7.1665,-1.2099,0.1843,0.0084,-0.0089,-1.7589,flat,18.0,2,3.775
840,26.88,-7.2824,-1.7652,0.1851,0.0277,-0.0008,-1.7869,flat,18.0,2,3.208
850,27.20,-7.4019,-2.3133,0.1849,0.0075,-0.0040,-1.7906,flat,18.0,2,2.647
860,27.52,-7.5144,-2.8501,0.1951,-0.0031,-0.0431,-1.7712,flat,18.0,2,2.099
870,27.84,-7.6145,-3.4049,0.2189,-0.0519,0.0002,-1.7653,rough,14.0,2,1.535
880,28.16,-7.6973,-3.8443,0.2108,-0.0516,0.0582,-1.7491,rough,14.0,2,1.088
890,28.48,-7.7818,-4.2910,0.1886,-0.0262,0.0302,-1.7433,slope,18.0,0,13.129
900,28.80,-7.8710,-4.7815,0.1795,-0.0004,-0.0023,-1.7155,flat,18.0,0,13.218
910,29.12,-7.9365,-5.2635,0.1799,0.0001,-0.0002,-1.6449,flat,18.0,0,13.302
920,29.44,-7.9665,-5.7337,0.1824,0.0012,-0.0154,-1.5625,flat,18.0,0,13.366
930,29.76,-7.9588,-6.1880,0.2054,0.0057,-0.0798,-1.4919,slope,18.0,0,13.408
940,30.08,-7.9134,-6.6608,0.2267,-0.0028,-0.0406,-1.4517,flat,18.0,0,13.430
950,30.40,-7.8474,-7.1595,0.2105,0.0064,0.0504,-1.4145,slope,18.0,0,13.454
960,30.72,-7.7613,-7.6598,0.1891,0.0032,0.0532,-1.3762,flat,18.0,0,13.477
970,31.04,-7.6573,-8.1275,0.1789,-0.0062,-0.0031,-1.3302,flat,18.0,0,13.493
980,31.36,-7.5582,-8.5170,0.1802,0.0020,-0.0003,-1.2708,flat,18.0,0,13.508
990,31.68,-7.4636,-8.8049,0.1803,-0.0083,-0.0113,-1.1437,flat,18.0,0,13.506
1000,32.00,-7.3584,-9.0301,0.1855,0.0111,-0.0089,-1.0103,flat,18.0,0,13.480
1010,32.32,-7.2480,-9.2018,0.1864,-0.0028,-0.0031,-0.8666,flat,18.0,0,13.435
1020,32.64,-7.1340,-9.3504,0.1908,0.0012,-0.0104,-0.7374,flat,18.0,0,13.381
1030,32.96,-7.0174,-9.4606,0.1870,-0.0222,0.0283,-0.5904,flat,18.0,0,13.313
1040,33.28,-6.9155,-9.5296,0.1865,-0.0085,0.0357,-0.4778,flat,18.0,0,13.244
1050,33.60,-6.8077,-9.5739,0.1826,-0.0088,0.0254,-0.3961,flat,18.0,0,13.161
1060,33.92,-6.6936,-9.6061,0.1810,-0.0060,0.0034,-0.3255,flat,18.0,0,13.069
1070,34.24,-6.6004,-9.6341,0.1798,-0.0001,0.0002,-0.2119,flat,18.0,0,12.994
1080,34.56,-6.5197,-9.6618,0.1799,0.0000,0.0000,-0.0490,flat,18.0,0,12.930
1090,34.88,-6.4442,-9.6820,0.1799,0.0000,0.0000,0.1022,flat,18.0,0,12.869
1100,35.20,-6.3727,-9.6866,0.1799,0.0000,0.0000,0.2229,flat,18.0,0,12.806
1110,35.52,-6.3026,-9.6787,0.1799,0.0000,-0.0000,0.3209,flat,18.0,0,12.738
1120,35.84,-6.2318,-9.6601,0.1799,0.0000,-0.0000,0.4020,flat,18.0,0,12.666
1130,36.16,-6.1583,-9.6316,0.1799,0.0000,-0.0000,0.4699,flat,18.0,0,12.587
1140,36.48,-6.0805,-9.5966,0.1804,0.0032,-0.0010,0.5274,flat,18.0,0,12.502
1150,36.80,-5.9980,-9.5555,0.1818,0.0075,-0.0052,0.5764,flat,18.0,0,12.410
1160,37.12,-5.9109,-9.5038,0.1836,0.0073,-0.0177,0.6185,flat,18.0,0,12.309
1170,37.44,-5.8162,-9.4405,0.1858,0.0065,-0.0334,0.6549,flat,18.0,0,12.197
1180,37.76,-5.7067,-9.3611,0.1857,0.0138,-0.0228,0.6868,flat,18.0,0,12.065
