step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.9450,-0.8122,0.1596,0.1924,0.0193,-0.2536,slope,18.0,0,5.754
20,0.64,1.1916,-0.8717,0.1601,0.1503,0.0453,-0.2745,rough,14.0,0,5.528
30,0.96,1.5068,-0.9925,0.1443,0.1418,0.0559,-0.4685,slope,18.0,0,5.213
40,1.28,1.9171,-1.2324,0.1052,0.0866,0.1232,-0.6620,slope,18.0,0,4.750
50,1.60,2.3276,-1.6090,0.0065,0.1791,0.2654,-0.7420,slope,18.0,0,4.193
60,1.92,2.7134,-2.0102,-0.1801,0.2468,0.5784,-0.6454,rough,14.0,0,3.637
70,2.24,2.9499,-2.2684,-0.3278,0.2677,0.1855,-0.7022,slope,18.0,0,3.287
80,2.56,3.2705,-2.6564,-0.3874,0.4136,0.1174,-0.7929,slope,18.0,0,2.789
90,2.88,3.5848,-3.0511,-0.4134,0.4366,-0.0378,-0.9041,slope,18.0,0,2.293
100,3.20,3.9168,-3.4854,-0.5213,0.4890,0.2021,-0.6874,rough,14.0,0,1.764
110,3.52,4.1202,-3.7400,-0.5434,0.4084,-0.0923,-0.8613,slope,18.0,0,1.452
120,3.84,4.3560,-3.9951,-0.4961,0.2849,-0.2143,-0.8361,rough,14.0,0,1.120
130,4.16,4.5196,-4.1779,-0.4350,0.2443,-0.3217,-0.7467,rough,14.0,1,12.201
140,4.48,4.6187,-4.2833,-0.3982,0.0922,-0.3464,-0.3770,rough,14.0,1,12.330
150,4.80,4.5075,-4.3018,-0.4373,-0.0199,-0.3716,-0.0830,rough,14.0,1,12.316
160,5.12,4.3543,-4.3160,-0.4954,-0.0522,-0.3782,-0.0090,rough,14.0,1,12.287
170,5.44,4.3723,-4.3356,-0.4824,0.0007,-0.3848,-0.1013,rough,14.0,1,12.311
180,5.76,4.5066,-4.3602,-0.4340,-0.0345,-0.3788,-0.0820,rough,14.0,1,12.372
190,6.08,4.4903,-4.3715,-0.4387,-0.0618,-0.3761,-0.0003,rough,14.0,1,12.378
200,6.40,4.3556,-4.3718,-0.4906,-0.0745,-0.3696,0.0572,rough,14.0,1,12.341
210,6.72,4.3954,-4.3577,-0.4747,-0.0961,-0.3623,0.1319,rough,14.0,1,12.339
220,7.04,4.5374,-4.3270,-0.4220,-0.1024,-0.3735,0.1134,rough,14.0,1,12.349
230,7.36,4.6171,-4.2644,-0.3937,-0.1898,-0.3443,0.3872,rough,14.0,1,12.312
240,7.68,4.7609,-4.1524,-0.3492,-0.2401,-0.2767,0.6683,slope,18.0,1,12.248
250,8.00,5.0449,-3.9592,-0.2799,-0.1323,-0.2104,0.9671,rough,14.0,1,12.155
260,8.32,5.1630,-3.6274,-0.2266,-0.2720,-0.1344,1.2829,slope,18.0,1,11.883
270,8.64,5.2045,-3.1455,-0.2310,-0.3285,0.0913,1.4717,rough,14.0,1,11.448
280,8.96,5.1953,-2.7730,-0.2551,-0.2127,0.0796,1.6654,rough,14.0,1,11.099
290,9.28,5.1391,-2.3961,-0.2735,-0.0324,0.0336,1.8078,rough,14.0,1,10.729
300,9.60,5.0337,-2.0322,-0.2604,-0.0573,-0.0764,1.8898,slope,18.0,1,10.352
310,9.92,4.8610,-1.5403,-0.2224,-0.0416,-0.0261,1.9153,slope,18.0,1,9.832
320,10.24,4.6790,-1.0666,-0.2447,-0.1503,0.1042,1.8644,rough,14.0,1,9.325
330,10.56,4.5662,-0.6736,-0.2810,-0.1529,0.0902,1.8457,rough,14.0,1,8.919
340,10.88,4.4929,-0.3503,-0.2634,-0.0496,-0.2116,1.8373,rough,14.0,1,8.594
350,11.20,4.4481,0.0225,-0.2235,0.2199,-0.2578,1.7458,rough,14.0,1,8.235
360,11.52,4.4296,0.4408,-0.1971,0.4166,0.0114,1.7255,rough,14.0,1,7.849
370,11.84,4.4137,0.7939,-0.2126,0.4261,0.0887,1.6319,rough,14.0,1,7.525
380,12.16,4.4163,1.1560,-0.2941,0.4168,0.2630,1.6107,rough,14.0,1,7.205
390,12.48,4.4415,1.4758,-0.3994,0.4404,0.2717,1.5469,rough,14.0,1,6.937
400,12.80,4.4375,1.8292,-0.5475,0.2118,0.3509,1.5418,rough,14.0,1,6.630
410,13.12,4.4468,2.1457,-0.6525,0.1921,0.2898,1.6015,rough,14.0,1,6.366
420,13.44,4.4448,2.4507,-0.7226,0.0857,0.0467,1.7726,rough,14.0,1,6.110
430,13.76,4.4031,2.8009,-0.7291,0.1962,0.0543,1.9583,rough,14.0,1,5.799
440,14.08,4.2934,3.0879,-0.7128,0.1642,-0.1754,2.0838,rough,14.0,1,5.502
450,14.40,4.0983,3.4189,-0.6778,0.1601,-0.1089,2.2022,slope,18.0,1,5.120
460,14.72,3.7803,3.8414,-0.7644,0.1626,0.2906,2.2592,slope,18.0,1,4.592
470,15.04,3.4611,4.2584,-0.9040,0.1571,0.2073,2.1887,slope,18.0,1,4.066
480,15.36,3.2124,4.6729,-0.9535,0.2282,0.0631,2.1107,rough,14.0,1,3.586
490,15.68,3.0145,5.0262,-0.9654,0.2553,0.0091,2.1471,rough,14.0,1,3.186
500,16.00,2.7290,5.4061,-1.0312,0.1321,0.2283,2.2149,rough,14.0,1,2.711
510,16.32,2.4619,5.7388,-1.1660,0.0431,0.1859,2.1139,rough,14.0,1,2.285
520,16.64,2.2183,6.0846,-1.2362,-0.1565,0.1774,2.0836,rough,14.0,1,1.863
530,16.96,2.0690,6.3257,-1.2193,-0.1272,-0.2880,2.1606,rough,14.0,1,1.583
540,17.28,1.8970,6.5994,-1.1691,-0.0772,-0.2116,2.1728,rough,14.0,1,1.265
550,17.60,1.7379,6.8151,-1.1123,-0.1319,-0.2228,2.1598,rough,14.0,2,1.000
560,17.92,1.4813,7.1235,-1.1304,-0.4202,0.0370,2.0937,rough,14.0,2,15.258
570,18.24,1.2648,7.4581,-1.1137,-0.3414,-0.1034,2.1503,rough,14.0,2,15.394
580,18.56,1.0269,7.7281,-1.0591,-0.5262,-0.3611,2.2786,rough,14.0,2,15.473
590,18.88,0.8039,7.9378,-0.9672,-0.4592,-0.4302,2.4048,rough,14.0,2,15.519
600,19.20,0.5480,8.1455,-0.8454,-0.4649,-0.3052,2.4009,rough,14.0,2,15.551
610,19.52,0.2575,8.3650,-0.7662,-0.5013,-0.1895,2.4586,slope,18.0,2,15.582
620,19.84,-0.0091,8.5753,-0.7402,-0.4121,-0.1048,2.5064,rough,14.0,2,15.625
630,20.16,-0.2422,8.6861,-0.7390,-0.5058,0.0563,2.5810,rough,14.0,2,15.605
640,20.48,-0.4405,8.7567,-0.7535,-0.5253,0.0623,2.7315,rough,14.0,2,15.571
650,20.80,-0.4640,8.7689,-0.7503,-0.4307,0.1448,3.0045,rough,14.0,2,15.570
660,21.12,-0.4733,8.7539,-0.7538,-0.4136,0.1582,3.0928,rough,14.0,2,15.553
670,21.44,-0.4729,8.7461,-0.7561,-0.4114,0.1562,3.0994,rough,14.0,2,15.546
680,21.76,-0.4741,8.7383,-0.7620,-0.4111,0.1696,3.0949,rough,14.0,2,15.539
690,22.08,-0.4759,8.7309,-0.7699,-0.4118,0.1942,3.0851,rough,14.0,2,15.531
700,22.40,-0.4718,8.7206,-0.7658,-0.4064,0.1529,3.1042,rough,14.0,2,15.524
710,22.72,-0.4735,8.7123,-0.7728,-0.4069,0.1699,3.0963,rough,14.0,2,15.516
720,23.04,-0.4753,8.7046,-0.7808,-0.4076,0.1945,3.0861,rough,14.0,2,15.509
730,23.36,-0.4713,8.6941,-0.7771,-0.4024,0.1545,3.1042,rough,14.0,2,15.501
740,23.68,-0.4732,8.6857,-0.7843,-0.4030,0.1722,3.0961,rough,14.0,2,15.493
750,24.00,-0.4752,8.6710,-0.7929,-0.4052,0.1764,3.0825,rough,14.0,2,15.479
760,24.32,-0.4877,8.6323,-0.8092,-0.4302,0.0985,3.0151,rough,14.0,2,15.439
770,24.64,-0.4976,8.6073,-0.8258,-0.4411,0.0413,2.9390,rough,14.0,2,15.413
780,24.96,-0.4982,8.6084,-0.8252,-0.4414,0.0446,2.9440,rough,14.0,2,15.413
790,25.28,-0.4984,8.6085,-0.8252,-0.4416,0.0449,2.9445,rough,14.0,2,15.413
